Building model ...
Initializing global variables ... 
Starting training for 32 epochs
Epoch	0	loss	degree_cost	TPR	TNR	PPV	NPV	FNR	FPR	FDR	FOR	ACC	F1	MCC	BM	MK	P@10min	P@10max	AUC	degree_TPR	degree_TNR	degree_PPV	degree_NPV	degree_FNR	degree_FPR	degree_FDR	degree_FOR	degree_ACC	degree_F1	degree_MCC	degree_BM	degree_MK	degree_P@10min	degree_P@10max	degree_AUC
batch	0	0.02431400679051876	0.024313945323228836	0.6141288910778653	0.6339420545234894	0.5002028462366067	0.7551697259550463	0.3858711089221346	0.36605794547651066	0.49979715376339323	0.24483027404495394	0.6318440458843261	0.5484595922509259	0.2519915134508706	0.24807094560135456	0.2553725721916528	0.5437500000000001	0.2625	0.6240354728006773	0.6141288910778653	0.6339420545234894	0.5002028462366067	0.7551697259550463	0.3858711089221346	0.36605794547651066	0.49979715376339323	0.24483027404495394	0.6318440458843261	0.5484595922509259	0.2519915134508706	0.24807094560135456	0.2553725721916528	0.5437500000000001	0.2625	0.6240354728006773
batch	1	0.020659327507019043	0.02065926603972912	0.6372153308424419	0.6349327776518693	0.503859331791089	0.7663520222675136	0.362784669157558	0.3650672223481308	0.49614066820891106	0.2336479777324862	0.6399518989430867	0.560374571567419	0.2712925107895525	0.2721481084943113	0.27021135405860275	0.5812499999999999	0.1875	0.6360740542471557	0.6372153308424419	0.6349327776518693	0.503859331791089	0.7663520222675136	0.362784669157558	0.3650672223481308	0.49614066820891106	0.2336479777324862	0.6399518989430867	0.560374571567419	0.2712925107895525	0.2721481084943113	0.27021135405860275	0.5812499999999999	0.1875	0.6360740542471557
batch	2	0.023174483329057693	0.02317442186176777	0.6244997797327804	0.6427964474743977	0.5141535419450664	0.7580316673566566	0.3755002202672195	0.3572035525256022	0.48584645805493365	0.24196833264334333	0.6412693484716862	0.5616749721072724	0.26995037042781256	0.26729622720717816	0.27218520930172296	0.546875	0.22500000000000003	0.633648113603589	0.6244997797327804	0.6427964474743977	0.5141535419450664	0.7580316673566566	0.3755002202672195	0.3572035525256022	0.48584645805493365	0.24196833264334333	0.6412693484716862	0.5616749721072724	0.26995037042781256	0.26729622720717816	0.27218520930172296	0.546875	0.22500000000000003	0.633648113603589
batch	3	0.019306262955069542	0.019306201487779617	0.6606554580026417	0.6406151566916276	0.5150125939078238	0.777904919506208	0.3393445419973582	0.3593848433083726	0.4849874060921761	0.22209508049379226	0.650467167031313	0.5760916708080246	0.29705836147141584	0.30127061469426925	0.2929175134140317	0.646875	0.184375	0.6506353073471347	0.6606554580026417	0.6406151566916276	0.5150125939078238	0.777904919506208	0.3393445419973582	0.3593848433083726	0.4849874060921761	0.22209508049379226	0.650467167031313	0.5760916708080246	0.29705836147141584	0.30127061469426925	0.2929175134140317	0.646875	0.184375	0.6506353073471347
batch	4	0.024019379168748856	0.02401931770145893	0.6805091686467117	0.6551449521798338	0.5363394284673724	0.7894290873507822	0.31949083135328815	0.3448550478201661	0.4636605715326276	0.21057091264921804	0.6665407639737032	0.5965231378848808	0.3305962664739702	0.3356541208265457	0.3257685158181544	0.6124999999999999	0.27499999999999997	0.6678270604132729	0.6805091686467117	0.6551449521798338	0.5363394284673724	0.7894290873507822	0.31949083135328815	0.3448550478201661	0.4636605715326276	0.21057091264921804	0.6665407639737032	0.5965231378848808	0.3305962664739702	0.3356541208265457	0.3257685158181544	0.6124999999999999	0.27499999999999997	0.6678270604132729
batch	5	0.018948452547192574	0.01894839107990265	0.6133171920793843	0.6241692393324288	0.47899353161395974	0.7579106296239846	0.3866828079206156	0.37583076066757104	0.5210064683860403	0.24208937037601536	0.6251786923912859	0.5352724450575679	0.23732075311783085	0.23748643141181336	0.23690416123794442	0.5343749999999999	0.20312499999999997	0.6187432157059066	0.6133171920793843	0.6241692393324288	0.47899353161395974	0.7579106296239846	0.3866828079206156	0.37583076066757104	0.5210064683860403	0.24208937037601536	0.6251786923912859	0.5352724450575679	0.23732075311783085	0.23748643141181336	0.23690416123794442	0.5343749999999999	0.20312499999999997	0.6187432157059066
batch	6	0.01820407249033451	0.018204011023044586	0.523564220832783	0.5695088634837233	0.4215826980140675	0.6833323932187071	0.47643577916721697	0.43049113651627646	0.5784173019859324	0.31666760678129313	0.5573695319960786	0.4653162495486316	0.09930417648203145	0.09307308431650661	0.1049150912327746	0.36562500000000003	0.128125	0.5465365421582533	0.523564220832783	0.5695088634837233	0.4215826980140675	0.6833323932187071	0.47643577916721697	0.43049113651627646	0.5784173019859324	0.31666760678129313	0.5573695319960786	0.4653162495486316	0.09930417648203145	0.09307308431650661	0.1049150912327746	0.36562500000000003	0.128125	0.5465365421582533
batch	7	0.005017104558646679	0.005017042625695467	0.4446673821268139	0.5111497425326259	0.31283143026240473	0.6547450510855314	0.555332617873186	0.488850257467374	0.6871685697375952	0.34525494891446873	0.49267217393880913	0.36670788184580744	-0.03794185135786784	-0.04418287534056014	-0.03242351865206398	0.32187499999999997	0.049999999999999996	0.47790856232971995	0.4446673821268139	0.5111497425326259	0.31283143026240473	0.6547450510855314	0.555332617873186	0.488850257467374	0.6871685697375952	0.34525494891446873	0.49267217393880913	0.36670788184580744	-0.03794185135786784	-0.04418287534056014	-0.03242351865206398	0.32187499999999997	0.049999999999999996	0.47790856232971995
batch	8	0.02035692147910595	0.020356860011816025	0.5685358427680085	0.5892281340444294	0.4447746522269067	0.7146457188202803	0.4314641572319914	0.4107718659555707	0.5552253477730932	0.2853542811797198	0.5850915619130327	0.49670638926555266	0.15871851210856844	0.15776397681243792	0.15942037104718687	0.475	0.1625	0.5788819884062189	0.5685358427680085	0.5892281340444294	0.4447746522269067	0.7146457188202803	0.4314641572319914	0.4107718659555707	0.5552253477730932	0.2853542811797198	0.5850915619130327	0.49670638926555266	0.15871851210856844	0.15776397681243792	0.15942037104718687	0.475	0.1625	0.5788819884062189
batch	9	0.01973254419863224	0.019732482731342316	0.5596226866519176	0.5893678896632455	0.44952055451397094	0.7049023323834911	0.4403773133480825	0.4106321103367547	0.5504794454860289	0.2950976676165089	0.5819403424817757	0.4963510327216766	0.15186187612615595	0.14899057631516277	0.1544228868974621	0.46875	0.16875	0.5744952881575814	0.5596226866519176	0.5893678896632455	0.44952055451397094	0.7049023323834911	0.4403773133480825	0.4106321103367547	0.5504794454860289	0.2950976676165089	0.5819403424817757	0.4963510327216766	0.15186187612615595	0.14899057631516277	0.1544228868974621	0.46875	0.16875	0.5744952881575814
