Building model ...
Initializing global variables ... 
Starting training for 32 epochs
Epoch	0	loss	betweenness_cost	closeness_cost	degree_cost	eigenvector_cost	TPR	TNR	PPV	NPV	FNR	FPR	FDR	FOR	ACC	F1	MCC	BM	MK	P@10min	P@10max	AUC	betweenness_TPR	betweenness_TNR	betweenness_PPV	betweenness_NPV	betweenness_FNR	betweenness_FPR	betweenness_FDR	betweenness_FOR	betweenness_ACC	betweenness_F1	betweenness_MCC	betweenness_BM	betweenness_MK	betweenness_P@10min	betweenness_P@10max	betweenness_AUC	closeness_TPR	closeness_TNR	closeness_PPV	closeness_NPV	closeness_FNR	closeness_FPR	closeness_FDR	closeness_FOR	closeness_ACC	closeness_F1	closeness_MCC	closeness_BM	closeness_MK	closeness_P@10min	closeness_P@10max	closeness_AUC	degree_TPR	degree_TNR	degree_PPV	degree_NPV	degree_FNR	degree_FPR	degree_FDR	degree_FOR	degree_ACC	degree_F1	degree_MCC	degree_BM	degree_MK	degree_P@10min	degree_P@10max	degree_AUC	eigenvector_TPR	eigenvector_TNR	eigenvector_PPV	eigenvector_NPV	eigenvector_FNR	eigenvector_FPR	eigenvector_FDR	eigenvector_FOR	eigenvector_ACC	eigenvector_F1	eigenvector_MCC	eigenvector_BM	eigenvector_MK	eigenvector_P@10min	eigenvector_P@10max	eigenvector_AUC
batch	0	0.7165927290916443	0.02252163365483284	0.6397465467453003	0.013885502703487873	0.04043903946876526	0.46332023319200244	0.4731193407205255	0.409598312684051	0.5223546118539335	0.5366797668079976	0.5268806592794745	0.590401687315949	0.4776453881460664	0.4681152826967273	0.43250358475198475	-0.06584944207824268	-0.06356042608747212	-0.06804707546201548	0.22817519023159502	0.07455357142857144	0.468219786956264	0.14306974483263984	0.22857213629331327	0.13698781498283447	0.24878569353440214	0.8569302551673601	0.7714278637066866	0.8630121850171656	0.7512143064655978	0.195662919337525	0.13963082511447533	-0.6211485122397837	-0.6283581188740468	-0.6142264914827636	0.003125	0.003125	0.18582094056297652	0.61578646857137	0.6298197187335095	0.6020495972926069	0.6427385858734903	0.38421353142863013	0.3701802812664906	0.397950402707393	0.3572614141265096	0.6231468377989212	0.6087489933071668	0.2451966045583431	0.24560618730487932	0.2447881831660973	0.18125000000000002	0.14687500000000003	0.6228030936524398	0.822466685126997	0.7258945979003418	0.6273860645697499	0.8897160424498884	0.17753331487300303	0.27410540209965817	0.3726139354302503	0.11028395755011143	0.7627427896862546	0.7096706176090373	0.5324057175453769	0.5483612830273387	0.5171021070196383	0.690625	0.090625	0.7741806415136694	0.27195803423700293	0.3081909099549374	0.271969773891013	0.30817812555795315	0.7280419657629971	0.6918090900450625	0.728030226108987	0.6918218744420469	0.29090858396420843	0.2719639029772596	-0.41985157817690705	-0.41985105580805965	-0.4198521005510339	0.037700760926380125	0.05758928571428571	0.29007447209597015
batch	1	0.6948363184928894	0.01643575169146061	0.6234782338142395	0.018310964107513428	0.036611322313547134	0.5080966731967944	0.509401977592587	0.45242086407904814	0.5601038742004768	0.4919033268032057	0.49059802240741296	0.5475791359209519	0.4398961257995232	0.5081753403046222	0.47611703103452174	0.014968483311873268	0.017498650789381454	0.01252473827952491	0.27720314407814406	0.1218315972222222	0.5087493253946908	0.16536804744320213	0.24198395560489083	0.15977777481727198	0.2621855993448585	0.834631952556798	0.7580160443951093	0.8402222251827282	0.7378144006551413	0.2135916544743326	0.16213013454451664	-0.5851362396541271	-0.592647996951907	-0.5780366258378694	0.003125	0.003125	0.20367600152404652	0.6624216058670211	0.6666055865841994	0.642354368784103	0.6852141020231403	0.3375783941329788	0.3333944134158005	0.357645631215897	0.31478589797685985	0.6644584335659137	0.6520832490771826	0.328296483628031	0.32902719245122075	0.32756847080724316	0.28124999999999994	0.23124999999999996	0.6645135962256105	0.8463839299054948	0.7411918930652814	0.6496634311708325	0.9048420876380397	0.1536160700945052	0.25880810693471856	0.3503365688291675	0.09515791236196032	0.7809761619882952	0.732206566281028	0.5706630900801358	0.5875758229707764	0.5545055188088722	0.74375	0.15624999999999997	0.7937879114853882	0.35821310957145935	0.38782647511597645	0.3578878815439852	0.3881737077958686	0.6417868904285408	0.6121735248840234	0.6421121184560149	0.6118262922041312	0.3736751111899474	0.3580481742353595	-0.25394940080654665	-0.25396041531256436	-0.25393841066014633	0.08068757631257631	0.0967013888888889	0.37301979234371785
batch	2	0.6750438809394836	0.018547486513853073	0.6028910279273987	0.022398460656404495	0.031206876039505005	0.5062817731949575	0.5194943124055721	0.4537986942236366	0.5682290247927198	0.49371822680504257	0.4805056875944278	0.5462013057763633	0.43177097520728025	0.5139014076577143	0.4762475084106454	0.023873504543007615	0.025776085600529547	0.02202771901635646	0.2782212929156921	0.15064794146825394	0.5128880428002648	0.1483096506524778	0.23814222593284484	0.14243639280805323	0.2597132641297549	0.8516903493475222	0.7618577740671552	0.8575636071919468	0.7402867358702452	0.20497395558582918	0.14492355339394214	-0.6054829991633247	-0.6135481234146773	-0.5978503430621919	0.009375000000000001	0.009375000000000001	0.19322593829266135	0.6844404875241428	0.6924654484112176	0.6620106846761924	0.7132870000876697	0.31555951247585723	0.3075345515887824	0.33798931532380755	0.2867129999123305	0.6887644241047814	0.6728918880508342	0.3761005173648416	0.37690593593536037	0.37529768476386194	0.3241950757575757	0.27612847222222214	0.6884529679676803	0.8390633177560312	0.7528330741949765	0.6574300555140326	0.9053838936221417	0.16093668224396904	0.2471669258050235	0.3425699444859674	0.09461610637785815	0.7866375475944458	0.7338589520849187	0.5770266383897685	0.5918963919510075	0.5628139491361744	0.7093750000000001	0.225	0.7959481959755038	0.3533136368471779	0.39453650108324956	0.3533176438962684	0.39453194133131275	0.6466863631528219	0.6054634989167503	0.6466823561037314	0.605468058668687	0.37522970334580086	0.3533156401128866	-0.252150138419255	-0.25214986206957235	-0.2521504147724187	0.06994009590519265	0.09208829365079366	0.3739250689652139
batch	3	0.6538997292518616	0.016213688999414444	0.590947151184082	0.018571242690086365	0.02816755138337612	0.5167001736777288	0.5146471809369174	0.45799933874096876	0.565547146718886	0.48329982632227125	0.48535281906308264	0.5420006612590312	0.43445285328111416	0.5138434514792736	0.4828253364106157	0.02735080979201869	0.031347354614646286	0.023546485459854646	0.30726882309941517	0.13546626984126983	0.515673677307323	0.190653401483532	0.26261996590318365	0.18608007362750983	0.2777723331897487	0.8093465985164678	0.7373800340968164	0.8139199263724903	0.7222276668102513	0.2344677687628158	0.18804571227904307	-0.5413136523503694	-0.5467266326132841	-0.5361475931827414	0.025	0.015625	0.22663668369335782	0.6606909173221964	0.6685571668125404	0.6425416693932997	0.6854807997693634	0.33930908267780374	0.3314428331874597	0.3574583306067001	0.3145192002306368	0.664878773697201	0.6513862394848203	0.3286342837485707	0.3292480841347366	0.32802246916266314	0.2812499999999999	0.24687499999999996	0.6646240420673681	0.8632688283727279	0.7429283183170415	0.6511835056627673	0.9144569135381968	0.1367311716272721	0.25707168168295846	0.3488164943372328	0.08554308646180321	0.7869307806273853	0.7396795672761296	0.5854118743167224	0.6061971466897698	0.5656404192009639	0.7972222222222223	0.14375000000000002	0.8030985733448848	0.3521875475324588	0.38448327271490407	0.3521921062802981	0.38447854037823476	0.6478124524675413	0.6155167272850959	0.6478078937197018	0.6155214596217652	0.3690964828296922	0.35218982660246995	-0.26332926654684885	-0.2633291797526371	-0.263329353341467	0.1256030701754386	0.13561507936507933	0.3683354101236815
batch	4	0.5890108942985535	0.019564975053071976	0.5261530876159668	0.015750151127576828	0.027542592957615852	0.5065913651564791	0.5104683139122539	0.448435680023146	0.5626213827138097	0.49340863484352093	0.48953168608774617	0.551564319976854	0.4373786172861903	0.5074975466070737	0.4727265828268292	0.013973693913556823	0.017059679068732875	0.011057062736955614	0.28314364272423487	0.14028707837301585	0.5085298395343665	0.21421654174099763	0.2950760049362703	0.20890117054685187	0.3151544184882758	0.7857834582590023	0.7049239950637297	0.7910988294531478	0.6848455815117244	0.2644471192773448	0.21117476766508292	-0.48315114844135015	-0.49070745332273197	-0.47594441096487233	0.034374999999999996	0.028124999999999997	0.254646273338634	0.6456590160186501	0.6550346092474877	0.6289480206248085	0.6706894429946121	0.35434098398135	0.3449653907525124	0.37105197937519163	0.3293105570053879	0.650505728970588	0.6370862544800191	0.30016476630408995	0.30069362526613774	0.29963746361942045	0.2932291666666666	0.2784722222222221	0.6503468126330689	0.8325756349730375	0.7254462696844376	0.6221819301914354	0.89811574431697	0.16742436502696242	0.2745537303155624	0.3778180698085644	0.10188425568302982	0.7642849929735183	0.7088333040398352	0.5386470732075025	0.558021904657475	0.5202976745084056	0.7250000000000001	0.15625	0.7790109523287375	0.33391426789323086	0.3663163717808199	0.3337115987294881	0.3665259250553808	0.6660857321067691	0.63368362821918	0.666288401270512	0.6334740749446192	0.3507523452068439	0.3338120051223795	-0.299765915416015	-0.2997693603259493	-0.29976247621513125	0.07997040423027266	0.09830109126984128	0.3501153198370255
batch	5	0.584175705909729	0.016846654936671257	0.5221441984176636	0.015124086290597916	0.03006073087453842	0.5213956962938611	0.5158330008390825	0.46197785094170096	0.5665335625881415	0.47860430370613893	0.4841669991609175	0.5380221490582989	0.43346643741185853	0.5161536203543283	0.48676215390870137	0.03272432851259116	0.037228697132943495	0.028511413529842468	0.28949838458110516	0.13030443948412698	0.5186143485664718	0.19850877506549702	0.2630751369314898	0.19445380628431264	0.27657596330705514	0.801491224934503	0.7369248630685102	0.8055461937156873	0.7234240366929449	0.2377977359989768	0.19622463586645378	-0.5335905809651139	-0.5384160880030133	-0.5289702304086323	0.021875000000000002	0.021875000000000002	0.23079195599849336	0.6503392345119324	0.6590819474866672	0.6346763613769957	0.673799626437908	0.3496607654880674	0.34091805251333296	0.36532363862300427	0.326200373562092	0.6549626651039775	0.6423129782107218	0.30894795746903764	0.3094211819985996	0.30847598781490365	0.225	0.19375000000000003	0.6547105909992998	0.8684837124477082	0.7432347691838286	0.6505258970803958	0.9178229986506404	0.13151628755229205	0.2567652308161713	0.3494741029196041	0.08217700134935942	0.7879955395030045	0.7402578008960653	0.589348830602425	0.6117184816315366	0.5683488957310362	0.7875	0.175	0.8058592408157683	0.36825106315030653	0.3979401497543444	0.3682553390250998	0.39793566195696234	0.6317489368496934	0.6020598502456556	0.6317446609749	0.6020643380430376	0.38385854081135423	0.3682532006615646	-0.23380889305598412	-0.2338087870953489	-0.23380899901793764	0.12361853832442068	0.13059275793650796	0.3830956064523256
batch	6	0.6384249329566956	0.010922256857156754	0.5719701647758484	0.03064076229929924	0.024891693145036697	0.571117613721648	0.5638771891627784	0.5197818317847245	0.609617045782336	0.42888238627835207	0.43612281083722165	0.4802181682152755	0.39038295421766417	0.5662688338278733	0.5421234209072336	0.1321553280013948	0.13499480288442633	0.12939887756706048	0.3749065765286378	0.22364211309523813	0.5674974014422132	0.18210808234335424	0.24225613364328716	0.17857754866377296	0.2561360756538678	0.817891917656646	0.7577438663567128	0.8214224513362273	0.7438639243461324	0.21931707027168612	0.18003018939332305	-0.5702688164261235	-0.5756357840133587	-0.5652863756823593	0.0125	0.009375000000000001	0.21218210799332068	0.7635537487790277	0.7527692834784249	0.733035173913914	0.7810550890323955	0.23644625122097226	0.247230716521575	0.2669648260860861	0.21894491096760457	0.7576819025740592	0.7478379948894202	0.5152049916257014	0.5163230322574527	0.5140902629463093	0.45312500000000006	0.390625	0.7581615161287264	0.8964062038199258	0.7913262854886163	0.7251056394068277	0.9321266398395922	0.10359379618007432	0.20867371451138386	0.2748943605931723	0.06787336016040793	0.8317327598437678	0.7982198072455631	0.6721257279343521	0.6877324893085417	0.65723227924642	0.8624999999999999	0.3000000000000001	0.843866244654271	0.4424024199442845	0.46915705404078517	0.4424089651543833	0.4691503786034884	0.5575975800557156	0.530842945959215	0.5575910348456167	0.5308496213965117	0.4563436026219801	0.4424056921006285	-0.08844059112835084	-0.0884405260149303	-0.08844065624212816	0.1715013061145511	0.19456845238095238	0.45577973699253493
batch	7	0.6051275134086609	0.0018464154563844204	0.5498360395431519	0.02487194538116455	0.028573013842105865	0.5745213338303765	0.5469848640296461	0.519664179990729	0.5917279209080856	0.4254786661696235	0.4530151359703539	0.480335820009271	0.40827207909191443	0.5562602962400441	0.5435300552957022	0.11634970878643011	0.12150619786002254	0.11139210089881452	0.38515625	0.17265624999999996	0.5607530989300112	0.21064803915544505	0.23463033512392129	0.21058488400937264	0.23470719408569182	0.7893519608445551	0.7653696648760789	0.7894151159906274	0.7652928059143083	0.22286830677136088	0.21061643043225342	-0.5547147736106888	-0.5547216257206338	-0.5547079219049357	0.01875	0.01875	0.22263918713968311	0.7652645062771121	0.7529557511821073	0.7405911191048149	0.7760234043228087	0.23473549372288796	0.24704424881789255	0.25940888089518493	0.22397659567719125	0.7585917077423074	0.7526114646890439	0.5174162891719748	0.5182202574592194	0.5166145234276237	0.4062499999999999	0.33437499999999987	0.7591101287296095	0.9452095543474066	0.8037957478945924	0.7505174813071862	0.9596234633058784	0.05479044565259319	0.19620425210540757	0.24948251869281377	0.04037653669412153	0.8566361441229599	0.8339290905199691	0.7291764621249289	0.7490053022419991	0.7101409446130647	0.975	0.19687499999999997	0.8745026511209995	0.3769632355415421	0.3965576219179633	0.3769632355415421	0.3965576219179633	0.6230367644584579	0.6034423780820366	0.6230367644584579	0.6034423780820366	0.3869450263235485	0.3769632355415421	-0.22647914254049453	-0.2264791425404946	-0.2264791425404946	0.14062500000000003	0.14062500000000003	0.38676042872975275
batch	8	0.5515430569648743	0.013693377375602722	0.49043697118759155	0.02310941182076931	0.024303197860717773	0.539780242733496	0.5348370821398177	0.48630751688275725	0.5816387639972436	0.460219757266504	0.4651629178601823	0.5136924831172428	0.41836123600275654	0.5355719396469438	0.5091321331052406	0.0711970027298876	0.07461732487331382	0.06794628088000074	0.32476320386831103	0.16978856646825394	0.5373086624366569	0.1947401968982636	0.2555174695013864	0.19115321967596183	0.2678317515434952	0.8052598031017366	0.7444825304986139	0.8088467803240382	0.732168248456505	0.2313881264492784	0.19270196979906234	-0.5452875124505018	-0.5497423336003501	-0.541015028780543	0.015625	0.015625	0.225128833199825	0.713859606225353	0.711935150916143	0.6907053985049295	0.7335215542314585	0.2861403937746468	0.28806484908385704	0.3092946014950705	0.2664784457685415	0.7128036654585536	0.7019732457628377	0.4250098591805585	0.4257947571414963	0.424226952736388	0.39034090909090907	0.3378472222222221	0.7128973785707482	0.8621503571102159	0.7556338234328204	0.674994641120528	0.9089463696794637	0.13784964288978402	0.24436617656717965	0.32500535887947196	0.09105363032053636	0.7951247211636177	0.7534795085170624	0.6004332221006017	0.6177841805430364	0.5839410107999916	0.80625	0.22812500000000002	0.808892090271518	0.38837081070015156	0.4162618847089211	0.3883768082296097	0.4162553805345566	0.6116291892998486	0.5837381152910788	0.6116231917703905	0.5837446194654433	0.4029712455163259	0.3883738083420001	-0.195367557911108	-0.19536730459092733	-0.1953678112358337	0.08683690638233517	0.09755704365079367	0.4023163477045363
batch	9	0.5284444093704224	0.015351270325481892	0.4668002724647522	0.023190297186374664	0.023102546110749245	0.5343932948030277	0.5354880355042487	0.48324360034501596	0.5816737528104396	0.4656067051969722	0.4645119644957513	0.5167563996549839	0.4183262471895603	0.5343117529894733	0.5051431679191744	0.06734677742301176	0.06988133030727653	0.06491735315545571	0.322386980360326	0.18368055555555554	0.5349406651536381	0.17176052599119807	0.2392588075887545	0.1671673029674623	0.2543488587982869	0.828239474008802	0.7607411924112455	0.8328326970325377	0.745651141201713	0.21307192564603167	0.16914756805957387	-0.5836020126170406	-0.5889806664200473	-0.5784838382342506	0.009375	0.009375	0.2055096667899763	0.7232630066975048	0.7210037568352557	0.7003216092522678	0.7423988583737479	0.2767369933024952	0.2789962431647443	0.2996783907477321	0.25760114162625214	0.722031422197106	0.7114915844202379	0.443492668878492	0.44426676353276046	0.4427204676260157	0.41562499999999997	0.35312499999999997	0.7221333817663802	0.8402554228656696	0.7493370927926011	0.6631880817116913	0.8975986645098752	0.15974457713433038	0.25066290720739887	0.33681191828830853	0.10240133549012474	0.784001442789523	0.7376377051679869	0.5748500806946447	0.5895925156582708	0.5607867462215665	0.734375	0.22499999999999995	0.7947962578291352	0.4022942236577384	0.4323524848003838	0.40229740744864256	0.43234862955984876	0.5977057763422614	0.5676475151996163	0.5977025925513574	0.5676513704401511	0.4181422213252325	0.40229581402889875	-0.1653536272640491	-0.1653532915418778	-0.16535396299150873	0.1301729214413038	0.14722222222222223	0.417323354229061
