Building model ...
Initializing global variables ... 
Starting training for 32 epochs
Epoch	0	loss	degree_cost	TPR	TNR	PPV	NPV	FNR	FPR	FDR	FOR	ACC	F1	MCC	BM	MK	P@10min	P@10max	AUC	degree_TPR	degree_TNR	degree_PPV	degree_NPV	degree_FNR	degree_FPR	degree_FDR	degree_FOR	degree_ACC	degree_F1	degree_MCC	degree_BM	degree_MK	degree_P@10min	degree_P@10max	degree_AUC
batch	0	0.12967780232429504	0.12967774271965027	0.4340851831430137	0.4558322162289173	0.3075051920299668	0.5742811601909761	0.5659148168569864	0.5441677837710827	0.6924948079700336	0.4257188398090239	0.4449441259156519	0.35932466310857475	-0.11440156265244562	-0.110082600628069	-0.1182136477790572	0.38437499999999997	0.021875	0.44495869968596546	0.4340851831430137	0.4558322162289173	0.3075051920299668	0.5742811601909761	0.5659148168569864	0.5441677837710827	0.6924948079700336	0.4257188398090239	0.4449441259156519	0.35932466310857475	-0.11440156265244562	-0.110082600628069	-0.1182136477790572	0.38437499999999997	0.021875	0.44495869968596546
batch	1	0.13186848163604736	0.1318684220314026	0.3748089811978357	0.41420216657066533	0.2619601609235733	0.5237685837793575	0.6251910188021642	0.5857978334293349	0.7380398390764268	0.4762314162206425	0.3965341621837358	0.307566789737533	-0.21285455178110413	-0.21098885223149888	-0.21427125529706917	0.303125	0.034374999999999996	0.39450557388425056	0.3748089811978357	0.41420216657066533	0.2619601609235733	0.5237685837793575	0.6251910188021642	0.5857978334293349	0.7380398390764268	0.4762314162206425	0.3965341621837358	0.307566789737533	-0.21285455178110413	-0.21098885223149888	-0.21427125529706917	0.303125	0.034374999999999996	0.39450557388425056
batch	2	0.135561004281044	0.13556094467639923	0.39529011679315934	0.42124179388863425	0.27678656651391353	0.5290796186935272	0.6047098832068405	0.578758206111366	0.7232134334860866	0.47092038130647285	0.407919647015133	0.32469994497209853	-0.18915122341917895	-0.1834680893182064	-0.19413381479255934	0.34374999999999994	0.021875	0.40826595534089677	0.39529011679315934	0.42124179388863425	0.27678656651391353	0.5290796186935272	0.6047098832068405	0.578758206111366	0.7232134334860866	0.47092038130647285	0.407919647015133	0.32469994497209853	-0.18915122341917895	-0.1834680893182064	-0.19413381479255934	0.34374999999999994	0.021875	0.40826595534089677
batch	3	0.10595225542783737	0.1059521958231926	0.3249600390659394	0.39939791634257504	0.22948272172624862	0.5041323670510626	0.6750399609340606	0.6006020836574251	0.7705172782737513	0.4958676329489375	0.3708897749189959	0.26841563331947793	-0.27099792097484526	-0.2756420445914855	-0.266384911222689	0.2937499999999999	0.034375	0.3621789777042573	0.3249600390659394	0.39939791634257504	0.22948272172624862	0.5041323670510626	0.6750399609340606	0.6006020836574251	0.7705172782737513	0.4958676329489375	0.3708897749189959	0.26841563331947793	-0.27099792097484526	-0.2756420445914855	-0.266384911222689	0.2937499999999999	0.034375	0.3621789777042573
batch	4	0.09458732604980469	0.09458726644515991	0.3752955423188931	0.4214879952984551	0.2572835647564685	0.540165031683881	0.6247044576811069	0.5785120047015451	0.7427164352435316	0.45983496831611903	0.4027066601798456	0.30459337175328977	-0.20299722037687434	-0.20321646238265184	-0.20255140355965057	0.378125	0.04375	0.39839176880867405	0.3752955423188931	0.4214879952984551	0.2572835647564685	0.540165031683881	0.6247044576811069	0.5785120047015451	0.7427164352435316	0.45983496831611903	0.4027066601798456	0.30459337175328977	-0.20299722037687434	-0.20321646238265184	-0.20255140355965057	0.378125	0.04375	0.39839176880867405
batch	5	0.08287361264228821	0.08287355303764343	0.3414122062937741	0.40591906183893883	0.241114114620563	0.515620318992694	0.658587793706226	0.5940809381610612	0.7588858853794371	0.48437968100730605	0.3820901315932339	0.2820998114863224	-0.2478213520669049	-0.252668731867287	-0.24326556638674315	0.3031249999999999	0.0375	0.3736656340663566	0.3414122062937741	0.40591906183893883	0.241114114620563	0.515620318992694	0.658587793706226	0.5940809381610612	0.7588858853794371	0.48437968100730605	0.3820901315932339	0.2820998114863224	-0.2478213520669049	-0.252668731867287	-0.24326556638674315	0.3031249999999999	0.0375	0.3736656340663566
batch	6	0.11525041610002518	0.1152503564953804	0.30316778754438917	0.34955254997536434	0.21564427434778785	0.4348306547188555	0.6968322124556109	0.6504474500246359	0.7843557256522121	0.5651693452811443	0.32837317842997993	0.2512480598629844	-0.34860735564471135	-0.3472796624802467	-0.34952507093335655	0.253125	0.021875	0.32636016875987667	0.30316778754438917	0.34955254997536434	0.21564427434778785	0.4348306547188555	0.6968322124556109	0.6504474500246359	0.7843557256522121	0.5651693452811443	0.32837317842997993	0.2512480598629844	-0.34860735564471135	-0.3472796624802467	-0.34952507093335655	0.253125	0.021875	0.32636016875987667
batch	7	0.08176849782466888	0.08176843822002411	0.2419900748047562	0.3359347060284	0.1868508766995974	0.41151934628425757	0.758009925195244	0.6640652939716002	0.8131491233004028	0.5884806537157422	0.3008832118411285	0.2106566327530671	-0.411605331669678	-0.4220752191668438	-0.4016297770161449	0.196875	0.05625000000000001	0.28896239041657806	0.2419900748047562	0.3359347060284	0.1868508766995974	0.41151934628425757	0.758009925195244	0.6640652939716002	0.8131491233004028	0.5884806537157422	0.3008832118411285	0.2106566327530671	-0.411605331669678	-0.4220752191668438	-0.4016297770161449	0.196875	0.05625000000000001	0.28896239041657806
batch	8	0.0786142647266388	0.07861420512199402	0.3088025655031652	0.37052186406564536	0.22111786297053543	0.46498643219071834	0.6911974344968348	0.6294781359343544	0.7788821370294646	0.5350135678092818	0.34616938498513894	0.2571480247290476	-0.31724721799900996	-0.3206755704311895	-0.3138957048387462	0.359375	0.043750000000000004	0.33966221478440534	0.3088025655031652	0.37052186406564536	0.22111786297053543	0.46498643219071834	0.6911974344968348	0.6294781359343544	0.7788821370294646	0.5350135678092818	0.34616938498513894	0.2571480247290476	-0.31724721799900996	-0.3206755704311895	-0.3138957048387462	0.359375	0.043750000000000004	0.33966221478440534
batch	9	0.07466130703687668	0.0746612474322319	0.33529364619071933	0.3830954117335548	0.23856305099870828	0.48075313245705353	0.6647063538092806	0.6169045882664451	0.7614369490012914	0.5192468675429464	0.36312173466029773	0.2780141329272193	-0.28125262281977903	-0.28161094207572585	-0.2806838165442382	0.40624999999999994	0.04687500000000001	0.3591945289621371	0.33529364619071933	0.3830954117335548	0.23856305099870828	0.48075313245705353	0.6647063538092806	0.6169045882664451	0.7614369490012914	0.5192468675429464	0.36312173466029773	0.2780141329272193	-0.28125262281977903	-0.28161094207572585	-0.2806838165442382	0.40624999999999994	0.04687500000000001	0.3591945289621371
