Building model ...
Initializing global variables ... 
Starting training for 32 epochs
Epoch	0	loss	betweenness_cost	TPR	TNR	PPV	NPV	FNR	FPR	FDR	FOR	ACC	F1	MCC	BM	MK	P@10min	P@10max	AUC	betweenness_TPR	betweenness_TNR	betweenness_PPV	betweenness_NPV	betweenness_FNR	betweenness_FPR	betweenness_FDR	betweenness_FOR	betweenness_ACC	betweenness_F1	betweenness_MCC	betweenness_BM	betweenness_MK	betweenness_P@10min	betweenness_P@10max	betweenness_AUC
batch	10	0.04030636325478554	0.040306299924850464	0.41440480568961596	0.4148307762047016	0.3765351433194011	0.44195187231523403	0.5855951943103842	0.5851692237952986	0.623464856680599	0.558048127684766	0.4123777493192001	0.39248535833089043	-0.17636061634854097	-0.17076441810568246	-0.18151298436536492	0.328125	0.14062499999999997	0.4146177909471588	0.41440480568961596	0.4148307762047016	0.3765351433194011	0.44195187231523403	0.5855951943103842	0.5851692237952986	0.623464856680599	0.558048127684766	0.4123777493192001	0.39248535833089043	-0.17636061634854097	-0.17076441810568246	-0.18151298436536492	0.328125	0.14062499999999997	0.4146177909471588
batch	11	0.03889002650976181	0.038889963179826736	0.39809611544644563	0.39327814766141383	0.3529521817677592	0.42894333329155604	0.6019038845535544	0.6067218523385863	0.6470478182322406	0.571056666708444	0.39271125553230896	0.3720272699043665	-0.21348618041131828	-0.2086257368921406	-0.21810448494068463	0.31875	0.1	0.39568713155392965	0.39809611544644563	0.39327814766141383	0.3529521817677592	0.42894333329155604	0.6019038845535544	0.6067218523385863	0.6470478182322406	0.571056666708444	0.39271125553230896	0.3720272699043665	-0.21348618041131828	-0.2086257368921406	-0.21810448494068463	0.31875	0.1	0.39568713155392965
batch	12	0.04989046975970268	0.04989040642976761	0.4589276724313921	0.44108938930580155	0.38945075621739206	0.4956589944159691	0.5410723275686079	0.5589106106941986	0.6105492437826078	0.5043410055840308	0.44526910505415734	0.4186022085363862	-0.10765360225734036	-0.09998293826280644	-0.11489024936663883	0.43749999999999994	0.09375000000000001	0.45000853086859677	0.4589276724313921	0.44108938930580155	0.38945075621739206	0.4956589944159691	0.5410723275686079	0.5589106106941986	0.6105492437826078	0.5043410055840308	0.44526910505415734	0.4186022085363862	-0.10765360225734036	-0.09998293826280644	-0.11489024936663883	0.43749999999999994	0.09375000000000001	0.45000853086859677
batch	13	0.040278274565935135	0.04027821123600006	0.42063201453283566	0.410558565587248	0.36655140513271944	0.453524973676574	0.5793679854671644	0.5894414344127519	0.6334485948672804	0.5464750263234258	0.4122425217427627	0.38974522182419297	-0.17449173776984164	-0.16880941987991624	-0.17992362119070643	0.375	0.09375	0.4155952900600418	0.42063201453283566	0.410558565587248	0.36655140513271944	0.453524973676574	0.5793679854671644	0.5894414344127519	0.6334485948672804	0.5464750263234258	0.4122425217427627	0.38974522182419297	-0.17449173776984164	-0.16880941987991624	-0.17992362119070643	0.375	0.09375	0.4155952900600418
batch	14	0.04181274399161339	0.041812680661678314	0.49386405257485616	0.48322163337043245	0.43958550724953394	0.5270729927260942	0.5061359474251439	0.5167783666295677	0.5604144927504661	0.4729270072739057	0.48544673073460487	0.463141251712807	-0.028234705655891278	-0.022914314054711418	-0.033341500024371674	0.465625	0.153125	0.48854284297264433	0.49386405257485616	0.48322163337043245	0.43958550724953394	0.5270729927260942	0.5061359474251439	0.5167783666295677	0.5604144927504661	0.4729270072739057	0.48544673073460487	0.463141251712807	-0.028234705655891278	-0.022914314054711418	-0.033341500024371674	0.465625	0.153125	0.48854284297264433
batch	15	0.03136807680130005	0.031368013471364975	0.44788090174431944	0.4421068159507157	0.397168647045363	0.48006861531994127	0.5521190982556806	0.5578931840492842	0.6028313529546369	0.5199313846800586	0.44192667131730706	0.4186773859286999	-0.11657920211447569	-0.1100122823049647	-0.12276273763469561	0.38749999999999996	0.1375	0.4449938588475177	0.44788090174431944	0.4421068159507157	0.397168647045363	0.48006861531994127	0.5521190982556806	0.5578931840492842	0.6028313529546369	0.5199313846800586	0.44192667131730706	0.4186773859286999	-0.11657920211447569	-0.1100122823049647	-0.12276273763469561	0.38749999999999996	0.1375	0.4449938588475177
batch	16	0.022600999101996422	0.022600937634706497	0.35252789237137083	0.35044417331482786	0.3140233646201996	0.3810157010760501	0.6474721076286293	0.6495558266851722	0.6859766353798006	0.6189842989239497	0.34889503402753114	0.3303298212191563	-0.30109373324878047	-0.2970279343138014	-0.3049609343037504	0.2625	0.075	0.3514860328430994	0.35252789237137083	0.35044417331482786	0.3140233646201996	0.3810157010760501	0.6474721076286293	0.6495558266851722	0.6859766353798006	0.6189842989239497	0.34889503402753114	0.3303298212191563	-0.30109373324878047	-0.2970279343138014	-0.3049609343037504	0.2625	0.075	0.3514860328430994
batch	17	0.0314939022064209	0.031493838876485825	0.40796462616964146	0.4006972637574552	0.35873917077036005	0.439570653451511	0.5920353738303586	0.5993027362425447	0.64126082922964	0.560429346548489	0.4014391908823491	0.3800967604468437	-0.19662174757183956	-0.1913381100729034	-0.2016901757781291	0.35937500000000006	0.078125	0.4043309449635483	0.40796462616964146	0.4006972637574552	0.35873917077036005	0.439570653451511	0.5920353738303586	0.5993027362425447	0.64126082922964	0.560429346548489	0.4014391908823491	0.3800967604468437	-0.19662174757183956	-0.1913381100729034	-0.2016901757781291	0.35937500000000006	0.078125	0.4043309449635483
batch	18	0.0196662750095129	0.019666213542222977	0.35558167508975436	0.354873425155097	0.31766924647751327	0.3842898503127676	0.6444183249102455	0.6451265748449029	0.6823307535224867	0.6157101496872324	0.3527017325165981	0.33363503851667914	-0.29392032081075153	-0.28954489975514863	-0.2980409032097192	0.2625	0.07499999999999998	0.3552275501224257	0.35558167508975436	0.354873425155097	0.31766924647751327	0.3842898503127676	0.6444183249102455	0.6451265748449029	0.6823307535224867	0.6157101496872324	0.3527017325165981	0.33363503851667914	-0.29392032081075153	-0.28954489975514863	-0.2980409032097192	0.2625	0.07499999999999998	0.3552275501224257
batch	19	0.04274578019976616	0.042745716869831085	0.5406889398193008	0.5040600595375393	0.4379029955343933	0.5833464319659164	0.45931106018069917	0.49593994046246065	0.5620970044656067	0.4166535680340835	0.5147767485236547	0.4808345569293704	0.03266459547045801	0.044748999356840055	0.021249427500309698	0.5468749999999999	0.078125	0.52237449967842	0.5406889398193008	0.5040600595375393	0.4379029955343933	0.5833464319659164	0.45931106018069917	0.49593994046246065	0.5620970044656067	0.4166535680340835	0.5147767485236547	0.4808345569293704	0.03266459547045801	0.044748999356840055	0.021249427500309698	0.5468749999999999	0.078125	0.52237449967842
batch	20	0.02491745911538601	0.024917397648096085	0.427762239603023	0.41376023577772775	0.36547904660910496	0.4616955306001572	0.5722377603969769	0.5862397642222722	0.634520953390895	0.5383044693998429	0.41618527513334674	0.3914969059465494	-0.16585557310598253	-0.15847752461924924	-0.1728254227907378	0.35624999999999996	0.07500000000000001	0.4207612376903753	0.427762239603023	0.41376023577772775	0.36547904660910496	0.4616955306001572	0.5722377603969769	0.5862397642222722	0.634520953390895	0.5383044693998429	0.41618527513334674	0.3914969059465494	-0.16585557310598253	-0.15847752461924924	-0.1728254227907378	0.35624999999999996	0.07500000000000001	0.4207612376903753
batch	21	0.011280858889222145	0.011280796490609646	0.32797700121650336	0.33603980835541264	0.3046139697864452	0.35485866901815183	0.6720229987834966	0.6639601916445873	0.6953860302135546	0.6451413309818482	0.3306842469866356	0.3146743091280352	-0.33830275317890096	-0.33598319042808394	-0.3405273611954029	0.23749999999999993	0.11250000000000002	0.3320084047859579	0.32797700121650336	0.33603980835541264	0.3046139697864452	0.35485866901815183	0.6720229987834966	0.6639601916445873	0.6953860302135546	0.6451413309818482	0.3306842469866356	0.3146743091280352	-0.33830275317890096	-0.33598319042808394	-0.3405273611954029	0.23749999999999993	0.11250000000000002	0.3320084047859579
batch	22	0.03348579630255699	0.03348573297262192	0.5028253258538747	0.4716998535310288	0.4121972656471133	0.5421464017107147	0.4971746741461253	0.5283001464689712	0.5878027343528867	0.45785359828928524	0.4807084132673812	0.4500764138690496	-0.03585705167204773	-0.025474820615096455	-0.045656332642171865	0.4781249999999999	0.040624999999999994	0.4872625896924518	0.5028253258538747	0.4716998535310288	0.4121972656471133	0.5421464017107147	0.4971746741461253	0.5283001464689712	0.5878027343528867	0.45785359828928524	0.4807084132673812	0.4500764138690496	-0.03585705167204773	-0.025474820615096455	-0.045656332642171865	0.4781249999999999	0.040624999999999994	0.4872625896924518
batch	23	0.019616857171058655	0.01961679570376873	0.38301769993924467	0.3795949061590447	0.3334047462674485	0.41653933908753366	0.6169823000607553	0.6204050938409552	0.6665952537325517	0.5834606609124662	0.37812484945490293	0.35446330943604926	-0.24391038216301147	-0.23738739390171043	-0.25005591464501775	0.31562500000000004	0.06562500000000002	0.38130630304914476	0.38301769993924467	0.3795949061590447	0.3334047462674485	0.41653933908753366	0.6169823000607553	0.6204050938409552	0.6665952537325517	0.5834606609124662	0.37812484945490293	0.35446330943604926	-0.24391038216301147	-0.23738739390171043	-0.25005591464501775	0.31562500000000004	0.06562500000000002	0.38130630304914476
batch	24	0.018593009561300278	0.018592948094010353	0.3930413189334628	0.39039831417440163	0.3450129205504815	0.42744286967517675	0.6069586810665375	0.6096016858255983	0.6549870794495187	0.5725571303248232	0.38882212188540477	0.36560160529948077	-0.22218096895721628	-0.2165603668921356	-0.22754420977434175	0.309375	0.059375000000000004	0.3917198165539321	0.3930413189334628	0.39039831417440163	0.3450129205504815	0.42744286967517675	0.6069586810665375	0.6096016858255983	0.6549870794495187	0.5725571303248232	0.38882212188540477	0.36560160529948077	-0.22218096895721628	-0.2165603668921356	-0.22754420977434175	0.309375	0.059375000000000004	0.3917198165539321
batch	25	0.01769424043595791	0.017694178968667984	0.46809083392259165	0.46268160330210145	0.42159017190941234	0.4995834493934617	0.5319091660774083	0.5373183966978985	0.5784098280905877	0.5004165506065383	0.46254542923187913	0.44158525386761155	-0.0741359071686308	-0.06922756277530691	-0.0788263786971259	0.31875	0.06875	0.4653862186123466	0.46809083392259165	0.46268160330210145	0.42159017190941234	0.4995834493934617	0.5319091660774083	0.5373183966978985	0.5784098280905877	0.5004165506065383	0.46254542923187913	0.44158525386761155	-0.0741359071686308	-0.06922756277530691	-0.0788263786971259	0.31875	0.06875	0.4653862186123466
batch	26	0.011055558919906616	0.011055496521294117	0.4637732689686995	0.4642368593185288	0.42965433535627073	0.49099043507817536	0.5362267310313005	0.5357631406814712	0.5703456646437292	0.5090095649218246	0.46154795712329844	0.4438416876596293	-0.07578753578926307	-0.0719898717127716	-0.0793552295655541	0.32187499999999997	0.165625	0.4640050641436142	0.4637732689686995	0.4642368593185288	0.42965433535627073	0.49099043507817536	0.5362267310313005	0.5357631406814712	0.5703456646437292	0.5090095649218246	0.46154795712329844	0.4438416876596293	-0.07578753578926307	-0.0719898717127716	-0.0793552295655541	0.32187499999999997	0.165625	0.4640050641436142
batch	27	0.018846923485398293	0.018846862018108368	0.5861633451158936	0.571466040560898	0.5304872420487454	0.6153431508469669	0.41383665488410637	0.4285339594391019	0.4695127579512546	0.38465684915303294	0.5751439569721886	0.5542298662000248	0.15158531988476553	0.15762938567679177	0.14583039289571237	0.48125000000000007	0.2	0.5788146928383957	0.5861633451158936	0.571466040560898	0.5304872420487454	0.6153431508469669	0.41383665488410637	0.4285339594391019	0.4695127579512546	0.38465684915303294	0.5751439569721886	0.5542298662000248	0.15158531988476553	0.15762938567679177	0.14583039289571237	0.48125000000000007	0.2	0.5788146928383957
batch	28	0.019411707296967506	0.019411645829677582	0.6338901590684445	0.6145881480699542	0.566983703771056	0.6664269287982376	0.3661098409315556	0.3854118519300456	0.43301629622894394	0.33357307120176205	0.6195686504822979	0.5952016600564197	0.24074571695822314	0.24847830713839886	0.23341063256929395	0.575	0.26249999999999996	0.6242391535691996	0.6338901590684445	0.6145881480699542	0.566983703771056	0.6664269287982376	0.3661098409315556	0.3854118519300456	0.43301629622894394	0.33357307120176205	0.6195686504822979	0.5952016600564197	0.24074571695822314	0.24847830713839886	0.23341063256929395	0.575	0.26249999999999996	0.6242391535691996
batch	29	0.01520605944097042	0.015205997042357922	0.5708201569849086	0.5595790690230015	0.5214770317420828	0.5982710875677258	0.42917984301509154	0.4404209309769986	0.4785229682579172	0.40172891243227427	0.5617804932491561	0.5422592681574526	0.12491944179873911	0.13039922600791004	0.1197481193098086	0.40937499999999993	0.159375	0.5651996130039552	0.5708201569849086	0.5595790690230015	0.5214770317420828	0.5982710875677258	0.42917984301509154	0.4404209309769986	0.4785229682579172	0.40172891243227427	0.5617804932491561	0.5422592681574526	0.12491944179873911	0.13039922600791004	0.1197481193098086	0.40937499999999993	0.159375	0.5651996130039552
batch	30	0.017774412408471107	0.017774350941181183	0.6401088777354957	0.618885787512943	0.5759539138351775	0.6692898974481177	0.3598911222645041	0.381114212487057	0.42404608616482253	0.33071010255188255	0.6250749586291313	0.60310846816295	0.2519436772502301	0.25899466524843884	0.24524381128329498	0.5187499999999998	0.20624999999999996	0.6294973326242194	0.6401088777354957	0.618885787512943	0.5759539138351775	0.6692898974481177	0.3598911222645041	0.381114212487057	0.42404608616482253	0.33071010255188255	0.6250749586291313	0.60310846816295	0.2519436772502301	0.25899466524843884	0.24524381128329498	0.5187499999999998	0.20624999999999996	0.6294973326242194
batch	31	0.022399598732590675	0.02239953726530075	0.6706551491239768	0.642896847880112	0.5907848460798865	0.7048105763030494	0.3293448508760231	0.35710315211988786	0.40921515392011354	0.29518942369695045	0.6514062117008513	0.6247302685148081	0.30434057549968985	0.31355199700408887	0.295595422382936	0.5687499999999999	0.16250000000000003	0.6567759985020444	0.6706551491239768	0.642896847880112	0.5907848460798865	0.7048105763030494	0.3293448508760231	0.35710315211988786	0.40921515392011354	0.29518942369695045	0.6514062117008513	0.6247302685148081	0.30434057549968985	0.31355199700408887	0.295595422382936	0.5687499999999999	0.16250000000000003	0.6567759985020444
batch	test	0.010404521599411964	0.010404459200799465	0.7369776588030262	0.7200875550278083	0.6966065881781871	0.7523787124825836	0.2630223411969738	0.2799124449721917	0.303393411821813	0.24762128751741647	0.7256056481130139	0.7135307793613721	0.4529236150277398	0.45706521383083437	0.44898530066077047	0.503125	0.315625	0.7285326069154171	0.7369776588030262	0.7200875550278083	0.6966065881781871	0.7523787124825836	0.2630223411969738	0.2799124449721917	0.303393411821813	0.24762128751741647	0.7256056481130139	0.7135307793613721	0.4529236150277398	0.45706521383083437	0.44898530066077047	0.503125	0.315625	0.7285326069154171
batch	test	0.01347100269049406	0.013470940291881561	0.6771793017652472	0.6538011353407469	0.6241071675632787	0.6968012482013886	0.32282069823475273	0.3461988646592535	0.3758928324367213	0.3031987517986117	0.661641475027834	0.6464896145643011	0.32583000929413697	0.3309804371059939	0.32090841576466694	0.49375	0.24374999999999997	0.665490218552997	0.6771793017652472	0.6538011353407469	0.6241071675632787	0.6968012482013886	0.32282069823475273	0.3461988646592535	0.3758928324367213	0.3031987517986117	0.661641475027834	0.6464896145643011	0.32583000929413697	0.3309804371059939	0.32090841576466694	0.49375	0.24374999999999997	0.665490218552997
batch	test	0.012515587732195854	0.012515525333583355	0.614127922699605	0.5892085224496562	0.5561929380057852	0.6350795467026672	0.38587207730039486	0.41079147755034373	0.4438070619942149	0.36492045329733275	0.5970390969108409	0.580163361412037	0.19713901806947384	0.2033364451492613	0.19127248470845226	0.44375000000000003	0.19374999999999998	0.6016682225746308	0.614127922699605	0.5892085224496562	0.5561929380057852	0.6350795467026672	0.38587207730039486	0.41079147755034373	0.4438070619942149	0.36492045329733275	0.5970390969108409	0.580163361412037	0.19713901806947384	0.2033364451492613	0.19127248470845226	0.44375000000000003	0.19374999999999998	0.6016682225746308
batch	test	0.010539899580180645	0.010539837181568146	0.7098565078845078	0.6920597575529631	0.6693948481316156	0.7249800314628805	0.29014349211549195	0.30794024244703677	0.33060515186838435	0.27501996853711946	0.697960067221487	0.6863969868066672	0.39805922022224877	0.40191626543747117	0.3943748795944961	0.46875000000000006	0.28125	0.7009581327187357	0.7098565078845078	0.6920597575529631	0.6693948481316156	0.7249800314628805	0.29014349211549195	0.30794024244703677	0.33060515186838435	0.27501996853711946	0.697960067221487	0.6863969868066672	0.39805922022224877	0.40191626543747117	0.3943748795944961	0.46875000000000006	0.28125	0.7009581327187357
batch	test	0.01856987737119198	0.018569815903902054	0.6941686826998748	0.6587828103174977	0.6159461353313599	0.7216822699635537	0.3058313173001251	0.3412171896825023	0.3840538646686401	0.27831773003644655	0.6709071690418692	0.6490312809475398	0.34511186127477683	0.35295149301737255	0.3376284052949134	0.565625	0.190625	0.6764757465086862	0.6941686826998748	0.6587828103174977	0.6159461353313599	0.7216822699635537	0.3058313173001251	0.3412171896825023	0.3840538646686401	0.27831773003644655	0.6709071690418692	0.6490312809475398	0.34511186127477683	0.35295149301737255	0.3376284052949134	0.565625	0.190625	0.6764757465086862
batch	test	0.013958288356661797	0.013958225958049297	0.6474465085656025	0.6226276636224407	0.5873965010830002	0.6705424947692435	0.3525534914343977	0.37737233637755935	0.4126034989169997	0.3294575052307563	0.6307663595662282	0.6126333476285745	0.2638531522047532	0.270074172188043	0.2579389958522439	0.4383522727272727	0.16215277777777776	0.6350370860940215	0.6474465085656025	0.6226276636224407	0.5873965010830002	0.6705424947692435	0.3525534914343977	0.37737233637755935	0.4126034989169997	0.3294575052307563	0.6307663595662282	0.6126333476285745	0.2638531522047532	0.270074172188043	0.2579389958522439	0.4383522727272727	0.16215277777777776	0.6350370860940215
batch	test	0.014767490327358246	0.014767427928745747	0.7235597053075798	0.6985497339992155	0.6658680510502174	0.7450746356684058	0.2764402946924201	0.30145026600078434	0.33413194894978243	0.25492536433159446	0.7070003667774993	0.6902333697439004	0.416394739332134	0.42210943930679556	0.4109426867186231	0.5593750000000001	0.27812499999999996	0.7110547196533977	0.7235597053075798	0.6985497339992155	0.6658680510502174	0.7450746356684058	0.2764402946924201	0.30145026600078434	0.33413194894978243	0.25492536433159446	0.7070003667774993	0.6902333697439004	0.416394739332134	0.42210943930679556	0.4109426867186231	0.5593750000000001	0.27812499999999996	0.7110547196533977
batch	test	0.01045940164476633	0.010459339246153831	0.6392824995665854	0.6247320921519571	0.6018491937985258	0.6553731095297254	0.3607175004334146	0.3752679078480428	0.3981508062014742	0.34462689047027456	0.6294703275210471	0.6178167468077751	0.2605489624798861	0.2640145917185426	0.2572223033282513	0.3625	0.175	0.6320072958592714	0.6392824995665854	0.6247320921519571	0.6018491937985258	0.6553731095297254	0.3607175004334146	0.3752679078480428	0.3981508062014742	0.34462689047027456	0.6294703275210471	0.6178167468077751	0.2605489624798861	0.2640145917185426	0.2572223033282513	0.3625	0.175	0.6320072958592714
EPOCH	summary	0.04112698865355924	0.041126926749711856	0.45273144555236294	0.4443329387844892	0.40164860690983967	0.4841916198399592	0.5472685544476371	0.5556670612155106	0.5983513930901603	0.5158083801600408	0.4451706846473354	0.4232911756357089	-0.10869804268401799	-0.10293561566314781	-0.11415977325020105	0.36289062499999997	0.10800781249999998	0.4485321921684261	0.45273144555236294	0.4443329387844892	0.40164860690983967	0.4841916198399592	0.5472685544476371	0.5556670612155106	0.5983513930901603	0.5158083801600408	0.4451706846473354	0.4232911756357089	-0.10869804268401799	-0.10293561566314781	-0.11415977325020105	0.36289062499999997	0.10800781249999998	0.4485321921684261	0.01308575866278261	0.013085696380585432	0.6803248484115036	0.6574811588077857	0.6271701778927463	0.700239006097556	0.31967515158849635	0.3425188411922144	0.37282982210725374	0.29976099390244404	0.6650488137724775	0.6495369359090208	0.33248257223814365	0.33780600721928933	0.3274091839903022	0.4794034090909091	0.2300347222222222	0.6689030036096447	0.6803248484115036	0.6574811588077857	0.6271701778927463	0.700239006097556	0.31967515158849635	0.3425188411922144	0.37282982210725374	0.29976099390244404	0.6650488137724775	0.6495369359090208	0.33248257223814365	0.33780600721928933	0.3274091839903022	0.4794034090909091	0.2300347222222222	0.6689030036096447
SAVING MODEL WEIGHTS TO centrality-betweenness
Epoch	1	loss	betweenness_cost	TPR	TNR	PPV	NPV	FNR	FPR	FDR	FOR	ACC	F1	MCC	BM	MK	P@10min	P@10max	AUC	betweenness_TPR	betweenness_TNR	betweenness_PPV	betweenness_NPV	betweenness_FNR	betweenness_FPR	betweenness_FDR	betweenness_FOR	betweenness_ACC	betweenness_F1	betweenness_MCC	betweenness_BM	betweenness_MK	betweenness_P@10min	betweenness_P@10max	betweenness_AUC
batch	0	0.018778735771775246	0.01877867430448532	0.662595359638588	0.6332888406792395	0.5817208876183662	0.6961957955001149	0.337404640361412	0.3667111593207604	0.41827911238163384	0.30380420449988493	0.6419447943976815	0.6154848212839019	0.2866357154068938	0.2958842003178275	0.27791668311848106	0.596875	0.221875	0.6479421001589138	0.662595359638588	0.6332888406792395	0.5817208876183662	0.6961957955001149	0.337404640361412	0.3667111593207604	0.41827911238163384	0.30380420449988493	0.6419447943976815	0.6154848212839019	0.2866357154068938	0.2958842003178275	0.27791668311848106	0.596875	0.221875	0.6479421001589138
