Building model ...
Initializing global variables ... 
Starting training for 32 epochs
Epoch	0	loss	betweenness_cost	closeness_cost	degree_cost	eigenvector_cost	ABS	REL	betweenness_ABS	betweenness_REL	closeness_ABS	closeness_REL	degree_ABS	degree_REL	eigenvector_ABS	eigenvector_REL
batch	0	189555.109375	189390.4375	0.29539623856544495	164.0912322998047	0.2792203426361084	44.680589288578155	574400970842.2902	168.8290516922401	1.008291439797536	0.48044521345804636	1.571084323971264	8.891384991521447	1.0932559487272107	0.5214752570930139	2297603883365.488
batch	1	354453.0625	354327.375	0.28005456924438477	125.11279296875	0.28698793053627014	56.451794850767364	2948147477357.9854	217.03486739471506	1.0128633583015407	0.46948029920666723	1.597149496267127	7.773802897599994	1.0925556466591657	0.5290288115476991	11792589909428.238
batch	2	205886.0	205687.609375	0.2975084185600281	197.80075073242188	0.28601667284965515	43.8852864618439	44957525023.3203	164.91174091008918	1.0138607710793897	0.48723461251018463	1.493305492214321	9.614333143687768	1.0886729267271815	0.5278371810884671	179830100089.68536
batch	3	186597.09375	186473.9375	0.25474753975868225	122.60543823242188	0.29072970151901245	40.35181676008634	1412860807.8982124	152.83541761300353	1.0109585088049906	0.45849114575788746	1.4709964598527334	7.580381596062098	1.0841726265273262	0.5329766855218849	5651443228.026722
batch	4	231744.421875	231631.234375	0.26522815227508545	112.63383483886719	0.2885465919971466	41.922379268249266	2337426532.446971	158.91920551257306	1.0112436591669385	0.46961787555250173	1.4321483524585557	7.769104792851903	1.0761431709584992	0.5315888920196029	9349706126.268349
batch	5	150645.640625	150562.171875	0.21583807468414307	82.96446228027344	0.2958217263221741	40.154697740698744	716030390.4738854	153.04607832863422	1.008376188386234	0.41948243075897856	1.3739671887418792	6.615620547083647	1.0868405452299252	0.5376096563181173	2864121558.4263577
batch	6	221010.171875	220891.0	0.21555712819099426	118.64871978759766	0.3046186864376068	41.26770954359898	26682230677389.383	156.7264781274561	1.0165048807332262	0.4191294271573048	1.319011981951419	7.380078334932558	1.0890388011878525	0.545152284849965	106728922709554.11
batch	7	275662.65625	275637.0625	0.12639178335666656	25.154712677001953	0.3149856626987457	50.47712064354517	975490199539.4652	197.1137778823484	1.0070650009025468	0.3205897820023292	1.331048464587184	3.921403769727903	1.1104275239400403	0.5527111401020754	3901960798154.412
batch	8	132693.859375	132589.140625	0.20728769898414612	104.20823669433594	0.30650797486305237	31.983019781324714	23366010399.974438	119.93566887069407	1.0153380116649666	0.42032222920046153	1.2537768384269663	7.028926020537412	1.0783114224516477	0.5471620048669077	93464041596.55032
batch	9	109270.796875	109145.28125	0.19787336885929108	124.99102783203125	0.3254585862159729	35.81987553432729	787085479.8955389	134.4581444858264	1.0102984005682738	0.4050576274292698	1.23997859289151	7.85156629945894	1.074471271767329	0.5647337245945359	3148341916.2574077
batch	10	269035.59375	268940.0	0.163909912109375	95.1044692993164	0.3272014856338501	52.933295011674524	271550821029.55835	204.23558341024344	1.0082436966355524	0.3518421132816868	1.2261424027615517	6.580728331806348	1.09302914444112	0.5650261913666216	1086203284114.906
batch	11	187734.546875	187589.25	0.18746961653232574	144.7739715576172	0.33362463116645813	38.656905042568646	2169381553756.0198	145.34163712394053	1.0078967555217775	0.39485287343199216	1.1661769552937786	8.318847420870538	1.0739707196296036	0.5722827520315367	8677526215020.831
batch	12	216106.34375	215923.96875	0.209432452917099	181.8357391357422	0.33146172761917114	40.46691785137941	42663653276.37599	151.00192185469484	1.007137803818732	0.41671640226505474	1.1459310710754107	9.877744420034443	1.0626654346361493	0.5712887285232979	170654613102.28824
batch	13	110050.046875	109914.65625	0.200568288564682	134.85427856445312	0.3355656564235687	32.527765854418774	70243702.44489442	120.73589264156772	1.0111089905161585	0.4081921562656976	1.1196362364900638	8.392998155534816	1.067139024755212	0.5739804643068538	280974806.5816934
batch	14	180777.734375	180661.5	0.1622660905122757	115.75779724121094	0.32627904415130615	41.1864073564149	29160636550.306297	156.32270139285842	1.0055693372730066	0.3463299780161271	1.0852560548433843	7.512885992640614	1.0925216355293426	0.5637120621444517	116642546198.04184
batch	15	240560.703125	240407.734375	0.14159922301769257	152.4803924560547	0.3482672870159149	54.25592774523888	528314960904.07904	207.98497782629087	1.0048683268394543	0.32006436931170873	1.066217526836484	8.134990992189898	1.0933371214568954	0.5836777931630177	2113259843613.1519
batch	16	76946.1953125	76845.96875	0.15625430643558502	99.72826385498047	0.3444133400917053	28.23095550446009	10712104509308.049	104.85755156145697	1.0098783094732786	0.3641401320849871	1.0530738428302746	7.1208606854808965	1.0627115450212143	0.581269638817518	42848418037229.07
batch	17	151135.140625	151030.703125	0.14708662033081055	103.9591064453125	0.3507271409034729	39.25284746529828	1341773086.117263	148.74959766461652	1.005952531184209	0.33984076644950834	1.0046932049663198	7.33581171266659	1.0758120081854752	0.5861397174605162	5367092341.382594
batch	18	158845.15625	158729.4375	0.1355409473180771	115.21275329589844	0.3567314147949219	33.84737188696708	128307217728.43604	127.18403065253926	1.0078187240149679	0.33572239274629134	0.9626333404035429	7.278714813548045	1.0691725631215776	0.5910196890347317	513228870910.7045
batch	19	125379.4296875	125177.7734375	0.15656957030296326	201.13018798828125	0.3687233626842499	31.647680576735752	21833019181.111847	114.78296091999124	1.0036015626182546	0.3666151211900145	0.9144720831327939	10.838239698203544	1.0467234993732022	0.6029065675582173	87332076721.48259
batch	20	348097.5625	347902.34375	0.0971817672252655	194.7432861328125	0.3876161575317383	56.87143325877612	1307491054812.7263	217.27852562956642	1.0019794120086816	0.2674944736209963	0.8589601307105168	9.323532230501788	1.083805222073326	0.6161807014152968	5229964219247.961
batch	21	306710.1875	306620.25	0.09336549043655396	89.44183349609375	0.38797351717948914	52.492954839229235	145334694348918.72	202.80219883639649	1.0057387647200764	0.26797691298416193	0.8588224424466148	6.285009239705013	1.073627585130893	0.616634367831282	581338777395671.9
batch	22	319234.21875	319019.59375	0.10933823138475418	214.1373291015625	0.40982988476753235	47.89040774684197	1927415807193.692	179.8955650123009	1.00227435953544	0.2972356531546504	0.7859060598210064	10.733532466981597	1.0536559779283357	0.6352978549307677	7709663228771.926
batch	23	131485.515625	131334.875	0.08688649535179138	150.11932373046875	0.42448651790618896	35.428801092603656	213245194008787.28	132.20225016244106	1.0028071351451016	0.26878875402896046	0.7540464486288814	8.59827931694463	1.0490343234882353	0.6458861369999823	852980776035146.4
batch	24	220727.671875	220634.25	0.08596453815698624	92.9023666381836	0.42562079429626465	38.328892562618364	892990429353.8535	145.46662878227735	1.0032002679607637	0.26819554842366194	0.7328268364193834	6.933370265339234	1.042466488310909	0.6473756544332301	3571961717412.6357
batch	25	372473.96875	372349.125	0.07004500925540924	124.30709838867188	0.45439040660858154	56.16850990632752	1140976760111105.8	216.09640385305346	1.0015262177344637	0.23107806396282196	0.6628427043450251	7.677605380470411	1.0533526850913253	0.6689523278233728	4563907040444420.0
batch	26	232851.484375	232798.46875	0.05064844340085983	52.51237487792969	0.4550986886024475	45.22394516721428	112024931603.87668	174.67702395751692	1.0013724272320743	0.1946589290116402	0.6206716294522892	5.35626887163572	1.0547944820522532	0.6678289106928198	448099726412.8299
batch	27	145908.984375	145825.84375	0.059744201600551605	82.6041030883789	0.473438024520874	35.82630317802534	542477021477.8143	135.57489097330838	0.999842692609388	0.2146962164241511	0.5763508768035875	6.833267957173237	1.0420767425249085	0.682357565195579	2169908085908.639
batch	28	86782.2890625	86632.796875	0.06709554046392441	148.93634033203125	0.48314177989959717	26.81180570912796	45042342.39455702	97.37604701350048	0.9994309970153102	0.23124911850248905	0.5620525240939487	8.950911577369686	1.03372529702511	0.689015127139189	180169366.98301926
batch	29	277596.34375	277473.90625	0.04328551143407822	121.95225524902344	0.47579288482666016	57.15285746608619	214310831690.4368	220.55220332383135	0.999054275089105	0.16215392120024308	0.515124585744083	7.21336892925281	1.0566842043700173	0.6837036900603621	857243326759.1763
batch	30	144639.5625	144477.890625	0.05265865474939346	161.12347412109375	0.4955471158027649	37.5314970484649	318725728572069.2	140.10574903816988	0.9987908856292719	0.18886311728549543	0.500146838024058	9.13273987101726	1.03262764567187	0.6986361673869544	1274902914288274.2
batch	31	193495.390625	193268.875	0.06573585420846939	225.97145080566406	0.49124422669410706	35.26659833171011	12627218792312.535	129.04279494041015	0.9978417363079622	0.22554787619245978	0.5540972499507768	11.101918030867498	1.0217190496830513	0.6961324793703283	50508875169247.57
batch	test	49233784.0	49231452.0	0.04567260295152664	2332.14404296875	0.5569787621498108	471.22665234748445	3.4262074537527946e+18	1861.2111553618056	0.9996710362015272	0.15909083291083223	1.3121524262012783	22.795576670332018	1.037374828838542	0.7407865248894833	1.3704829815011178e+19
batch	test	16535977.0	16532134.0	0.056425996124744415	3842.334228515625	0.5431414842605591	275.79169170435716	1.1127591720040402e+16	1069.8189700282733	0.9996796427515575	0.1715173434102307	0.9257881263611415	32.44461220840805	1.0268384957560093	0.7316672373371731	4.451036688016161e+16
batch	test	10259814.0	10255643.0	0.053819816559553146	4170.80859375	0.5421627163887024	221.80835826827837	6.242593914253645e+16	853.2915707589685	0.9997286314007753	0.1563205046985425	0.7420572134992486	33.05417833128289	1.0235440912417961	0.7313634781635838	2.497037565701458e+17
batch	test	42815640.0	42812056.0	0.04536544531583786	3582.294189453125	0.550714373588562	487.38474116095927	9.429589203926874e+17	1920.6244362740465	0.9997136991216954	0.15552839822510597	1.3892549134889054	28.022355498709803	1.0408777585791757	0.7366444728555026	3.7718356815707494e+18
batch	test	46703768.0	46696656.0	0.079810231924057	7110.58447265625	0.5146774649620056	448.70654624737574	4.477596897354329e+20	1742.50976865853	0.999733869954876	0.21728087953275468	1.243968643474105	51.38740550626474	1.0259267912290824	0.7117299451754068	1.7910387589417316e+21
batch	test	39608864.0	39603720.0	0.06166434288024902	5143.494140625	0.5223408937454224	489.41963702222336	1520026382662829.0	1919.9000945210341	0.9997134909635115	0.17982916713771893	1.4103244308912024	36.880924577639085	1.0384542161474646	0.7176998230826191	6080105530651313.0
batch	test	38949184.0	38942412.0	0.06361957639455795	6770.0810546875	0.5370054244995117	429.38557617697666	4.139338594128877e+16	1670.7048333500763	0.9996987237009731	0.19068909899840972	1.2523368225650007	45.91952955304402	1.0302358218142906	0.7272527057877334	1.6557354376515507e+17
