Building model ...
Initializing global variables ... 
Starting training for 32 epochs
Epoch	0	loss	degree_cost	TPR	TNR	PPV	NPV	FNR	FPR	FDR	FOR	ACC	F1	MCC	BM	MK	P@10min	P@10max	AUC	degree_TPR	degree_TNR	degree_PPV	degree_NPV	degree_FNR	degree_FPR	degree_FDR	degree_FOR	degree_ACC	degree_F1	degree_MCC	degree_BM	degree_MK	degree_P@10min	degree_P@10max	degree_AUC
batch	0	0.6931444406509399	0.6931444406509399	0.0	1.0	0.0	0.6353495767508249	1.0	0.0	0.0	0.36465042324917496	0.6353495767508249	0.0	0.0	0.0	-0.36465042324917496	0.3781432666577457	0.0	0.5	0.0	1.0	0.0	0.6353495767508249	1.0	0.0	0.0	0.36465042324917496	0.6353495767508249	0.0	0.0	0.0	-0.36465042324917496	0.3781432666577457	0.0	0.5
batch	1	0.6931419372558594	0.6931419372558594	0.0	1.0	0.0	0.6317581992814181	1.0	0.0	0.0	0.368241800718582	0.6317581992814181	0.0	0.0	0.0	-0.368241800718582	0.3524876726357224	0.0	0.5	0.0	1.0	0.0	0.6317581992814181	1.0	0.0	0.0	0.368241800718582	0.6317581992814181	0.0	0.0	0.0	-0.368241800718582	0.3524876726357224	0.0	0.5
batch	2	0.6931394338607788	0.6931394338607788	0.0	1.0	0.0	0.6286277769960984	1.0	0.0	0.0	0.3713722230039014	0.6286277769960984	0.0	0.0	0.0	-0.3713722230039014	0.356867130559998	0.0	0.5	0.0	1.0	0.0	0.6286277769960984	1.0	0.0	0.0	0.3713722230039014	0.6286277769960984	0.0	0.0	0.0	-0.3713722230039014	0.356867130559998	0.0	0.5
batch	3	0.6931362152099609	0.6931362152099609	0.0	1.0	0.0	0.6370015401519035	1.0	0.0	0.0	0.3629984598480964	0.6370015401519035	0.0	0.0	0.0	-0.3629984598480964	0.3728196692667035	0.0	0.5	0.0	1.0	0.0	0.6370015401519035	1.0	0.0	0.0	0.3629984598480964	0.6370015401519035	0.0	0.0	0.0	-0.3629984598480964	0.3728196692667035	0.0	0.5
batch	4	0.6931329369544983	0.6931329369544983	0.0	1.0	0.0	0.6421314487658523	1.0	0.0	0.0	0.35786855123414774	0.6421314487658523	0.0	0.0	0.0	-0.3578685512341478	0.36642534577213554	0.0	0.5	0.0	1.0	0.0	0.6421314487658523	1.0	0.0	0.0	0.35786855123414774	0.6421314487658523	0.0	0.0	0.0	-0.3578685512341478	0.36642534577213554	0.0	0.5
batch	5	0.693130612373352	0.693130612373352	0.0	1.0	0.0	0.6378715947587743	1.0	0.0	0.0	0.3621284052412255	0.6378715947587743	0.0	0.0	0.0	-0.3621284052412255	0.39374421307792434	0.0	0.5	0.0	1.0	0.0	0.6378715947587743	1.0	0.0	0.0	0.3621284052412255	0.6378715947587743	0.0	0.0	0.0	-0.3621284052412255	0.39374421307792434	0.0	0.5
batch	6	0.6931319236755371	0.6931319236755371	0.0	1.0	0.0	0.6088384013876337	1.0	0.0	0.0	0.3911615986123662	0.6088384013876337	0.0	0.0	0.0	-0.3911615986123662	0.3240527063827131	0.0	0.5	0.0	1.0	0.0	0.6088384013876337	1.0	0.0	0.0	0.3911615986123662	0.6088384013876337	0.0	0.0	0.0	-0.3911615986123662	0.3240527063827131	0.0	0.5
batch	7	0.6931296586990356	0.6931296586990356	0.0	1.0	0.0	0.6098158667499082	1.0	0.0	0.0	0.3901841332500918	0.6098158667499082	0.0	0.0	0.0	-0.39018413325009177	0.2965174363979163	0.0	0.5	0.0	1.0	0.0	0.6098158667499082	1.0	0.0	0.0	0.3901841332500918	0.6098158667499082	0.0	0.0	0.0	-0.39018413325009177	0.2965174363979163	0.0	0.5
batch	8	0.6931253671646118	0.6931253671646118	0.0	1.0	0.0	0.6215113356728053	1.0	0.0	0.0	0.3784886643271949	0.6215113356728053	0.0	0.0	0.0	-0.3784886643271949	0.3209391643096905	0.0	0.5	0.0	1.0	0.0	0.6215113356728053	1.0	0.0	0.0	0.3784886643271949	0.6215113356728053	0.0	0.0	0.0	-0.3784886643271949	0.3209391643096905	0.0	0.5
batch	9	0.6931231021881104	0.6931231021881104	0.0	1.0	0.0	0.6213842050128703	1.0	0.0	0.0	0.3786157949871298	0.6213842050128703	0.0	0.0	0.0	-0.3786157949871298	0.3167574896008481	0.0	0.5	0.0	1.0	0.0	0.6213842050128703	1.0	0.0	0.0	0.3786157949871298	0.6213842050128703	0.0	0.0	0.0	-0.3786157949871298	0.3167574896008481	0.0	0.5
