Building model ...
Initializing global variables ... 
Starting training for 32 epochs
Epoch	0	loss	closeness_cost	ABS	REL	closeness_ABS	closeness_REL
batch	2	0.0022086026147007942	0.0022085392847657204	0.03565789784472072	0.20940597245822287	0.03565789784472072	0.20940597245822287
batch	3	0.0016644324641674757	0.0016643691342324018	0.0315888210990054	0.1470579607035289	0.0315888210990054	0.1470579607035289
batch	4	0.0024020965211093426	0.0024020331911742687	0.03832107711684645	0.2935918909888057	0.03832107711684645	0.2935918909888057
batch	5	0.00239531509578228	0.002395251765847206	0.03772660530902014	0.24570635753723533	0.03772660530902014	0.24570635753723533
batch	6	0.0026151654310524464	0.0026151021011173725	0.039582597765462246	0.2684841833199234	0.039582597765462246	0.2684841833199234
batch	7	0.002161701675504446	0.002161638345569372	0.03635594193842033	0.1836997915250489	0.03635594193842033	0.1836997915250489
batch	8	0.002224590862169862	0.002224527532234788	0.03664977363843894	0.24852899645449303	0.03664977363843894	0.24852899645449303
batch	9	0.0017804523231461644	0.0017803889932110906	0.032179498114736894	0.19621828658534055	0.032179498114736894	0.19621828658534055
batch	10	0.0018284037942066789	0.001828340464271605	0.032148570049206134	0.15330254399850385	0.032148570049206134	0.15330254399850385
batch	11	0.0022925492376089096	0.0022924859076738358	0.03702752242853528	0.13746375964181778	0.03702752242853528	0.13746375964181778
batch	12	0.0017382167279720306	0.0017381533980369568	0.03130544659032514	0.24445275011188305	0.03130544659032514	0.24445275011188305
batch	13	0.0023196772672235966	0.0023196139372885227	0.03656907615881261	0.2807236348249221	0.03656907615881261	0.2807236348249221
batch	14	0.0011823242530226707	0.001182260923087597	0.02568886819745202	0.12023008933022084	0.02568886819745202	0.12023008933022084
batch	15	0.0019502905197441578	0.001950227189809084	0.033990602838540517	0.22963917788744995	0.033990602838540517	0.22963917788744995
batch	16	0.0022521468345075846	0.0022520835045725107	0.03547294017434249	0.22093739321667047	0.03547294017434249	0.22093739321667047
batch	17	0.0018912621308118105	0.0018911988008767366	0.03288272073273129	0.18382748695580703	0.03288272073273129	0.18382748695580703
batch	18	0.0017305571818724275	0.0017304938519373536	0.0325222183621892	0.15162756993105914	0.0325222183621892	0.15162756993105914
batch	19	0.0014752859715372324	0.0014752226416021585	0.028595614095991935	0.14170998155936726	0.028595614095991935	0.14170998155936726
batch	20	0.0016218819655478	0.0016218186356127262	0.03096840570940018	0.182697336681205	0.03096840570940018	0.182697336681205
batch	21	0.0013471082784235477	0.001347044948488474	0.027536577307858405	0.2133999952542959	0.027536577307858405	0.2133999952542959
batch	22	0.0013700962299481034	0.0013700329000130296	0.027891262847630847	0.10815893488355306	0.027891262847630847	0.10815893488355306
batch	23	0.0017143504228442907	0.0017142870929092169	0.031941820138598385	0.1765973331081704	0.031941820138598385	0.1765973331081704
batch	24	0.001874061650596559	0.0018739983206614852	0.03275741949365105	0.20971585598627834	0.03275741949365105	0.20971585598627834
batch	25	0.0021863144356757402	0.0021862511057406664	0.034452801428274005	0.19222012939525443	0.034452801428274005	0.19222012939525443
batch	26	0.0021619272883981466	0.0021618639584630728	0.03714959495487178	0.21954291980128765	0.03714959495487178	0.21954291980128765
batch	27	0.0018450774950906634	0.0018450141651555896	0.03310598136307788	0.1653157807535227	0.03310598136307788	0.1653157807535227
batch	28	0.0016071692807599902	0.0016071059508249164	0.0313709652598293	0.13655694342116437	0.0313709652598293	0.13655694342116437
batch	29	0.0016138058854267001	0.0016137425554916263	0.0307405877965253	0.16113032817590353	0.0307405877965253	0.16113032817590353
batch	30	0.0011953315697610378	0.001195268239825964	0.026086158267618342	0.1625615438954445	0.026086158267618342	0.1625615438954445
batch	31	0.002534553874284029	0.002534490544348955	0.036450471527414985	0.193889047473913	0.036450471527414985	0.193889047473913
batch	test	0.004480232484638691	0.004480169154703617	0.057528397261928585	0.7488643700126142	0.057528397261928585	0.7488643700126142
batch	test	0.0034885983914136887	0.003488535061478615	0.050736074471719614	0.9720923703974053	0.050736074471719614	0.9720923703974053
batch	test	0.004156238865107298	0.004156175535172224	0.056353846830999914	0.7116704493791739	0.056353846830999914	0.7116704493791739
batch	test	0.004241323564201593	0.0042412602342665195	0.05595879501855869	0.7475775842269325	0.05595879501855869	0.7475775842269325
batch	test	0.005095824133604765	0.005095760803669691	0.06299508422550926	0.8602757807119261	0.06299508422550926	0.8602757807119261
batch	test	0.003983731847256422	0.003983668517321348	0.05418817321757276	0.9238016957378065	0.05418817321757276	0.9238016957378065
batch	test	0.004143178928643465	0.004143115598708391	0.05556990084144119	0.6144738862191642	0.05556990084144119	0.6144738862191642
batch	test	0.004825222305953503	0.004825158976018429	0.06048442508215661	0.7914549026549077	0.06048442508215661	0.7914549026549077
EPOCH	summary	0.0019236862717662007	0.0019236229418311268	0.03326014226480764	0.1948875713988056	0.03326014226480764	0.1948875713988056	0.004301793815102428	0.004301730485167354	0.05672683711873583	0.7962763799174912	0.05672683711873583	0.7962763799174912
SAVING MODEL WEIGHTS TO centrality-closeness
Epoch	2	loss	closeness_cost	ABS	REL	closeness_ABS	closeness_REL
batch	0	0.0013443981297314167	0.0013443347997963428	0.026125171816643714	0.1335798964064651	0.026125171816643714	0.1335798964064651
batch	1	0.0014062016271054745	0.0014061382971704006	0.028111973614562424	0.1712570266567036	0.028111973614562424	0.1712570266567036
batch	2	0.00164137058891356	0.001641307258978486	0.031654344167376634	0.20314817213497735	0.031654344167376634	0.20314817213497735
batch	3	0.0016513406299054623	0.0016512772999703884	0.03103251794950875	0.16588855318913306	0.03103251794950875	0.16588855318913306
batch	4	0.002033199882134795	0.0020331365521997213	0.03540238973521351	0.19103663399037213	0.03540238973521351	0.19103663399037213
batch	5	0.0021487371996045113	0.0021486738696694374	0.03650822492844035	0.19260509809988735	0.03650822492844035	0.19260509809988735
batch	6	0.0017279647290706635	0.0017279013991355896	0.03254339752915026	0.1638517409756473	0.03254339752915026	0.1638517409756473
batch	7	0.0018306716810911894	0.0018306083511561155	0.033531848362853965	0.17220604180682492	0.033531848362853965	0.17220604180682492
batch	8	0.0023692769464105368	0.002369213616475463	0.037987526665077376	0.22703714501173305	0.037987526665077376	0.22703714501173305
batch	9	0.0017917223740369081	0.0017916590441018343	0.03260297952701585	0.254530272166112	0.03260297952701585	0.254530272166112
batch	10	0.001314676832407713	0.001314613502472639	0.026809933440304835	0.18331383188575454	0.026809933440304835	0.18331383188575454
batch	11	0.001375079620629549	0.0013750162906944752	0.02844288295661146	0.12688333248790865	0.02844288295661146	0.12688333248790865
batch	12	0.0016618072986602783	0.0016617439687252045	0.03085814831114013	0.16243517891545806	0.03085814831114013	0.16243517891545806
batch	13	0.0017149641644209623	0.0017149008344858885	0.03236861409195366	0.20505807487403524	0.03236861409195366	0.20505807487403524
batch	14	0.0015046978369355202	0.0015046345070004463	0.02846191821213395	0.10848685954862637	0.02846191821213395	0.10848685954862637
batch	15	0.0017377418698742986	0.0017376785399392247	0.031109013789079664	0.18190622853230362	0.031109013789079664	0.18190622853230362
batch	16	0.0025237025693058968	0.002523639239370823	0.03767603500352536	0.15607026019407455	0.03767603500352536	0.15607026019407455
batch	17	0.001911650411784649	0.001911587081849575	0.03369950611520623	0.13972941640439684	0.03369950611520623	0.13972941640439684
batch	18	0.0015982160111889243	0.0015981526812538505	0.03180324531408251	0.14757093929541557	0.03180324531408251	0.14757093929541557
batch	19	0.0018922868184745312	0.0018922234885394573	0.03486042367522648	0.2154066338057517	0.03486042367522648	0.2154066338057517
batch	20	0.0022358796559274197	0.002235816325992346	0.03841937104284343	0.28016551675088547	0.03841937104284343	0.28016551675088547
batch	21	0.0017766186501830816	0.0017765553202480078	0.03269181506687066	0.2294222518573519	0.03269181506687066	0.2294222518573519
batch	22	0.0015137859154492617	0.0015137225855141878	0.029680822255068375	0.16483660274550413	0.029680822255068375	0.16483660274550413
batch	23	0.0014745541848242283	0.0014744908548891544	0.029777151562941317	0.12609525901715765	0.029777151562941317	0.12609525901715765
batch	24	0.0013361427700147033	0.0013360794400796294	0.02800473782747879	0.20731493762074035	0.02800473782747879	0.20731493762074035
batch	25	0.0020986306481063366	0.0020985673181712627	0.03546880062135431	0.18297276607933383	0.03546880062135431	0.18297276607933383
batch	26	0.0017115938244387507	0.0017115304945036769	0.031019922390898045	0.1254103513488607	0.031019922390898045	0.1254103513488607
batch	27	0.0014537312090396881	0.0014536678791046143	0.028600222657220162	0.18738135014507226	0.028600222657220162	0.18738135014507226
batch	28	0.0016814562259241939	0.00168139289598912	0.031956318320399184	0.19612400957247147	0.031956318320399184	0.19612400957247147
batch	29	0.001713707810267806	0.0017136444803327322	0.032551165736746386	0.20528755448992134	0.032551165736746386	0.20528755448992134
batch	30	0.0017518103122711182	0.0017517469823360443	0.03275803237647493	0.21773140982628644	0.03275803237647493	0.21773140982628644
batch	31	0.0014593740925192833	0.0014593107625842094	0.029035085469314083	0.19154606302465935	0.029035085469314083	0.19154606302465935
batch	test	0.00743245892226696	0.007432395592331886	0.07632911933327957	1.1251947813215346	0.07632911933327957	1.1251947813215346
batch	test	0.0061842938885092735	0.0061842305585742	0.06727711002526342	0.5791293325137359	0.06727711002526342	0.5791293325137359
batch	test	0.008139114826917648	0.008139051496982574	0.08317915013013717	1.4671365316147267	0.08317915013013717	1.4671365316147267
batch	test	0.006138653494417667	0.0061385901644825935	0.06740928012571304	0.7439159129285824	0.06740928012571304	0.7439159129285824
batch	test	0.007233473472297192	0.007233410142362118	0.07514515188882277	0.9200905563421806	0.07514515188882277	0.9200905563421806
batch	test	0.007172966375946999	0.007172903046011925	0.0748007352153134	0.8703617681194141	0.0748007352153134	0.8703617681194141
batch	test	0.00764199486002326	0.007641931530088186	0.07734329882871588	0.681366527438005	0.07734329882871588	0.681366527438005
batch	test	0.005889338906854391	0.005889275576919317	0.06525947340034124	1.2249191703552522	0.06525947340034124	1.2249191703552522
EPOCH	summary	0.0017308435162703972	0.0017307801863353234	0.0319235481416474	0.18175904402686957	0.0319235481416474	0.18175904402686957	0.006979036843404174	0.0069789735134691	0.07334291486844831	0.951514322579179	0.07334291486844831	0.951514322579179
SAVING MODEL WEIGHTS TO centrality-closeness
Epoch	3	loss	closeness_cost	ABS	REL	closeness_ABS	closeness_REL
batch	0	0.0016565399710088968	0.001656476641073823	0.03128565124127125	0.16432934196826207	0.03128565124127125	0.16432934196826207
batch	1	0.0017508483724668622	0.0017507850425317883	0.0325427605461625	0.11811735228089812	0.0325427605461625	0.11811735228089812
batch	2	0.0014241512399166822	0.0014240879099816084	0.029638349623509034	0.18551028710993228	0.029638349623509034	0.18551028710993228
batch	3	0.0009597808821126819	0.0009597176103852689	0.0231008833182574	0.11010381013818892	0.0231008833182574	0.11010381013818892
batch	4	0.0015047452179715037	0.0015046818880364299	0.030241312746885164	0.15210473547574635	0.030241312746885164	0.15210473547574635
batch	5	0.0009651269065216184	0.0009650636347942054	0.023799015945485835	0.19785822329282565	0.023799015945485835	0.19785822329282565
batch	6	0.0012057325802743435	0.0012056692503392696	0.027468365464443062	0.18264959656487997	0.027468365464443062	0.18264959656487997
batch	7	0.002051018876954913	0.0020509555470198393	0.03465862422833205	0.22701519929605907	0.03465862422833205	0.22701519929605907
batch	8	0.0018101462628692389	0.001810082932934165	0.031600498265432535	0.16117126216986985	0.031600498265432535	0.16117126216986985
batch	9	0.0015352910850197077	0.0015352277550846338	0.028447490433737593	0.09884973647096172	0.028447490433737593	0.09884973647096172
batch	10	0.0024890757631510496	0.0024890124332159758	0.03781360383221781	0.19322646769367174	0.03781360383221781	0.19322646769367174
batch	11	0.0013154454063624144	0.0013153820764273405	0.02752532176177478	0.09448893654608398	0.02752532176177478	0.09448893654608398
batch	12	0.001719556050375104	0.00171949272044003	0.03139639627863111	0.14693510932108514	0.03139639627863111	0.14693510932108514
batch	13	0.0018809064058586955	0.0018808430759236217	0.03362301815051665	0.16929943386827634	0.03362301815051665	0.16929943386827634
batch	14	0.002286451868712902	0.002286388538777828	0.03779686345321141	0.24497994969690737	0.03779686345321141	0.24497994969690737
batch	15	0.0018168165115639567	0.0018167531816288829	0.03442440431754017	0.2569653352847931	0.03442440431754017	0.2569653352847931
batch	16	0.0017342859646305442	0.0017342226346954703	0.032615445257744555	0.25565607545841507	0.032615445257744555	0.25565607545841507
batch	17	0.0010666778543964028	0.001066614524461329	0.024913715586396323	0.17994054106432078	0.024913715586396323	0.17994054106432078
batch	18	0.001431859564036131	0.001431796234101057	0.028537551877230297	0.16376171110030988	0.028537551877230297	0.16376171110030988
batch	19	0.0012204151134938002	0.0012203517835587263	0.026284099910532547	0.13529836645268067	0.026284099910532547	0.13529836645268067
batch	20	0.00175630790181458	0.0017562445718795061	0.030311751998806154	0.12775259613596543	0.030311751998806154	0.12775259613596543
batch	21	0.002679891884326935	0.002679828554391861	0.036437122998714086	0.19207488434089337	0.036437122998714086	0.19207488434089337
batch	22	0.0013922518119215965	0.0013921884819865227	0.027362648235758687	0.12373595929392286	0.027362648235758687	0.12373595929392286
batch	23	0.001553968759253621	0.0015539054293185472	0.030337606204919623	0.11514404231217469	0.030337606204919623	0.11514404231217469
batch	24	0.0016972447047010064	0.0016971813747659326	0.03194529173116678	0.2123415859410506	0.03194529173116678	0.2123415859410506
batch	25	0.0019188456935808063	0.0019187823636457324	0.03394665591615146	0.14193908452315093	0.03394665591615146	0.14193908452315093
batch	26	0.0016226914012804627	0.0016226280713453889	0.03139141664625627	0.1459405308471046	0.03139141664625627	0.1459405308471046
batch	27	0.0020389314740896225	0.0020388681441545486	0.035352122440492316	0.20324401627711108	0.035352122440492316	0.20324401627711108
batch	28	0.0016233219066634774	0.0016232585767284036	0.029672861553105234	0.16968383058120348	0.029672861553105234	0.16968383058120348
batch	29	0.001392564969137311	0.0013925016392022371	0.0277061915397878	0.1645253008040387	0.0277061915397878	0.1645253008040387
batch	30	0.001513986848294735	0.001513923518359661	0.030867557947741205	0.19658903499161443	0.030867557947741205	0.19658903499161443
batch	31	0.002023403299972415	0.002023339970037341	0.03470438715278075	0.17824214332459606	0.03470438715278075	0.17824214332459606
batch	test	0.004488890990614891	0.004488827660679817	0.059827713789878265	0.9514145256567413	0.059827713789878265	0.9514145256567413
batch	test	0.0038069230504333973	0.0038068597204983234	0.05410374858836901	0.6385461971560861	0.05410374858836901	0.6385461971560861
batch	test	0.004087186884135008	0.004087123554199934	0.0564510953057266	0.6870555076203333	0.0564510953057266	0.6870555076203333
batch	test	0.005190861411392689	0.005190798081457615	0.06487461721056687	1.4115274791069439	0.06487461721056687	1.4115274791069439
batch	test	0.0048804208636283875	0.004880357533693314	0.06325563010185427	0.9115100617621916	0.06325563010185427	0.9115100617621916
batch	test	0.004375315271317959	0.004375251941382885	0.058670571847779324	0.7551417146551797	0.058670571847779324	0.7551417146551797
batch	test	0.005448777228593826	0.0054487138986587524	0.06674433636659695	0.8712505316438797	0.06674433636659695	0.8712505316438797
batch	test	0.004399936646223068	0.004399873316287994	0.059004062220936966	0.6669606589756996	0.059004062220936966	0.6669606589756996
EPOCH	summary	0.001657446329772938	0.001657383003475843	0.03086715583140602	0.16904607751959355	0.03086715583140602	0.16904607751959355	0.004584789043292403	0.004584725713357329	0.06036647192896353	0.8616758345721318	0.06036647192896353	0.8616758345721318
SAVING MODEL WEIGHTS TO centrality-closeness
Epoch	4	loss	closeness_cost	ABS	REL	closeness_ABS	closeness_REL
batch	0	0.001249700435437262	0.0012496371055021882	0.027471620503190512	0.220387204070394	0.027471620503190512	0.220387204070394
batch	1	0.0019189147278666496	0.0019188513979315758	0.0347253282627982	0.20139849013897812	0.0347253282627982	0.20139849013897812
batch	2	0.0017424297984689474	0.0017423664685338736	0.03307062862847255	0.15561656657525447	0.03307062862847255	0.15561656657525447
batch	3	0.0014504716964438558	0.001450408366508782	0.030373307719095247	0.2500454303986977	0.030373307719095247	0.2500454303986977
batch	4	0.0013509094715118408	0.001350846141576767	0.028678982927773943	0.13551056374548784	0.028678982927773943	0.13551056374548784
batch	5	0.0011969394981861115	0.0011968761682510376	0.026095339775864486	0.11523445371039494	0.026095339775864486	0.11523445371039494
batch	6	0.0014338355977088213	0.0014337722677737474	0.0306338552738555	0.13874811065563367	0.0306338552738555	0.13874811065563367
batch	7	0.001472272677347064	0.0014722093474119902	0.029558541835281	0.14552547607767055	0.029558541835281	0.14552547607767055
batch	8	0.0012949220836162567	0.0012948587536811829	0.027697538825506397	0.1489093569301646	0.027697538825506397	0.1489093569301646
batch	9	0.0016227446030825377	0.0016226812731474638	0.0321932060100723	0.17922320905762906	0.0321932060100723	0.17922320905762906
batch	10	0.0014732738491147757	0.0014732105191797018	0.03010580636742477	0.1471796352728311	0.03010580636742477	0.1471796352728311
batch	11	0.0012793890200555325	0.0012793256901204586	0.0283994972957962	0.22141219309130927	0.0283994972957962	0.22141219309130927
batch	12	0.0013540454674512148	0.001353982137516141	0.027842328070255017	0.13290720359527008	0.027842328070255017	0.13290720359527008
batch	13	0.002199668437242508	0.002199605107307434	0.03599542903231358	0.18600431689514615	0.03599542903231358	0.18600431689514615
batch	14	0.0018050635699182749	0.001805000239983201	0.03374535534535936	0.1529464798964813	0.03374535534535936	0.1529464798964813
batch	15	0.0010912198340520263	0.0010911565041169524	0.025779917018775692	0.1582881986931257	0.025779917018775692	0.1582881986931257
batch	16	0.0017260046442970634	0.0017259413143619895	0.03092917240768923	0.16656580118915393	0.03092917240768923	0.16656580118915393
batch	17	0.001304200617596507	0.0013041372876614332	0.02584922823649007	0.13029454420912218	0.02584922823649007	0.13029454420912218
batch	18	0.0010304008610546589	0.001030337531119585	0.02439627012357116	0.10006051251837529	0.02439627012357116	0.10006051251837529
batch	19	0.0012616696767508984	0.0012616063468158245	0.027286744663419817	0.1223645392597654	0.027286744663419817	0.1223645392597654
batch	20	0.0014731800183653831	0.0014731166884303093	0.02994525829603868	0.1226262811317636	0.02994525829603868	0.1226262811317636
batch	21	0.001583977835252881	0.0015839145053178072	0.030531875724639935	0.20352905966771925	0.030531875724639935	0.20352905966771925
batch	22	0.001315986504778266	0.001315923174843192	0.02792934040777404	0.15398017937589561	0.02792934040777404	0.15398017937589561
batch	23	0.0010650205658748746	0.0010649572359398007	0.025354864776406458	0.08852329471652892	0.025354864776406458	0.08852329471652892
batch	24	0.001230181660503149	0.0012301183305680752	0.028471308068872842	0.15788613604007393	0.028471308068872842	0.15788613604007393
batch	25	0.0016968612326309085	0.0016967979026958346	0.03240807455753889	0.20969178608784622	0.03240807455753889	0.20969178608784622
batch	26	0.0008875343482941389	0.0008874710183590651	0.02322838090721499	0.15896228568131923	0.02322838090721499	0.15896228568131923
batch	27	0.00101197580806911	0.001011912478134036	0.024289421413639135	0.10100283757459971	0.024289421413639135	0.10100283757459971
batch	28	0.002115727635100484	0.00211566430516541	0.033042420707478704	0.14408669806118166	0.033042420707478704	0.14408669806118166
batch	29	0.0016516735777258873	0.0016516102477908134	0.03127619353650833	0.17489218349395425	0.03127619353650833	0.17489218349395425
batch	30	0.0011518695391714573	0.0011518062092363834	0.02534740276739727	0.0858260299120415	0.02534740276739727	0.0858260299120415
batch	31	0.0015775160863995552	0.0015774527564644814	0.03106414622773287	0.15390904381409332	0.03106414622773287	0.15390904381409332
batch	test	0.004938547499477863	0.0049384841695427895	0.061921382783624176	0.8582934760534949	0.061921382783624176	0.8582934760534949
batch	test	0.004636580590158701	0.004636517260223627	0.059434934001988626	0.7371758671041913	0.059434934001988626	0.7371758671041913
batch	test	0.005784871522337198	0.005784808192402124	0.06787570007975674	0.9984000762321421	0.06787570007975674	0.9984000762321421
batch	test	0.005468273069709539	0.0054682097397744656	0.06748285238558462	0.8086207142843511	0.06748285238558462	0.8086207142843511
batch	test	0.005856131669133902	0.005856068339198828	0.06979965156880467	1.0662397618123942	0.06979965156880467	1.0662397618123942
batch	test	0.005726912524551153	0.005726849194616079	0.06658565242920918	0.722625705915904	0.06658565242920918	0.722625705915904
batch	test	0.006267869379371405	0.006267806049436331	0.0728398521985356	1.2042225196122733	0.0728398521985356	1.2042225196122733
batch	test	0.0056139444932341576	0.005613881163299084	0.06718420496179665	1.1767323417176274	0.06718420496179665	1.1767323417176274
EPOCH	summary	0.0014381119181052782	0.0014380485881702043	0.029178649553570225	0.15511056567305945	0.029178649553570225	0.15511056567305945	0.00553664134349674	0.005536578013561666	0.06664052880116253	0.9465388078415473	0.06664052880116253	0.9465388078415473
SAVING MODEL WEIGHTS TO centrality-closeness
Epoch	5	loss	closeness_cost	ABS	REL	closeness_ABS	closeness_REL
batch	0	0.0015898346900939941	0.0015897713601589203	0.03204091265713848	0.16467763880029235	0.03204091265713848	0.16467763880029235
batch	1	0.001613472937606275	0.0016134096076712012	0.031148623516360094	0.15989883034022445	0.031148623516360094	0.15989883034022445
batch	2	0.0013713223161175847	0.0013712589861825109	0.02866404803180634	0.1675019881708295	0.02866404803180634	0.1675019881708295
batch	3	0.0014051561011001468	0.001405092771165073	0.02970429338635698	0.20331152335453376	0.02970429338635698	0.20331152335453376
batch	4	0.0009349005413241684	0.0009348372113890946	0.023694010240758394	0.15067879191726044	0.023694010240758394	0.15067879191726044
batch	5	0.0011548753827810287	0.001154812052845955	0.02580822221890327	0.12806603880503079	0.02580822221890327	0.12806603880503079
batch	6	0.0014075272483751178	0.001407463918440044	0.02913303647744354	0.16026431860467596	0.02913303647744354	0.16026431860467596
batch	7	0.0014533824287354946	0.0014533190988004208	0.029941580666835558	0.17450024333089792	0.029941580666835558	0.17450024333089792
batch	8	0.0007323360769078135	0.0007322727469727397	0.020444676869446197	0.1091836870353869	0.020444676869446197	0.1091836870353869
batch	9	0.0017348763067275286	0.0017348129767924547	0.032751305496868346	0.14972585622555565	0.032751305496868346	0.14972585622555565
batch	10	0.0020392881706357002	0.0020392248407006264	0.030955444826143836	0.10771157956381393	0.030955444826143836	0.10771157956381393
batch	11	0.0016076576430350542	0.0016075943130999804	0.03135723404712863	0.1201600029798022	0.03135723404712863	0.1201600029798022
batch	12	0.0012650652788579464	0.0012650019489228725	0.027500172007908826	0.10682877006132172	0.027500172007908826	0.10682877006132172
batch	13	0.0011194396065548062	0.0011193762766197324	0.02588289665173517	0.18563195580620068	0.02588289665173517	0.18563195580620068
batch	14	0.001977404346689582	0.001977341016754508	0.03170681989616676	0.14919726635517436	0.03170681989616676	0.14919726635517436
