Building model ...
Initializing global variables ... 
Starting training for 32 epochs
Epoch	0	loss	degree_cost	TPR	TNR	PPV	NPV	FNR	FPR	FDR	FOR	ACC	F1	MCC	BM	MK	P@10min	P@10max	AUC	degree_TPR	degree_TNR	degree_PPV	degree_NPV	degree_FNR	degree_FPR	degree_FDR	degree_FOR	degree_ACC	degree_F1	degree_MCC	degree_BM	degree_MK	degree_P@10min	degree_P@10max	degree_AUC
batch	0	0.6869058012962341	0.6869057416915894	0.7374720091561142	0.28348665123000866	0.3960356272320853	0.40089705501388484	0.2625279908438858	0.7165133487699913	0.6039643727679147	0.09910294498611515	0.4765656672529874	0.45641016694046693	0.03800265053624802	0.0209586603861229	-0.20306731775402978	0.2460919635794894	0.0630952380952381	0.6936879001539871	0.7374720091561142	0.28348665123000866	0.3960356272320853	0.40089705501388484	0.2625279908438858	0.7165133487699913	0.6039643727679147	0.09910294498611515	0.4765656672529874	0.45641016694046693	0.03800265053624802	0.0209586603861229	-0.20306731775402978	0.2460919635794894	0.0630952380952381	0.6936879001539871
batch	1	0.6872673034667969	0.6872672438621521	0.7839396984738839	0.23055796882939897	0.3908666678834858	0.3954234222239565	0.21606030152611622	0.7694420311706011	0.6091333321165144	0.0733265777760436	0.4631567883136919	0.4708621693012223	0.030809645452306134	0.014497667303282752	-0.21370990989255792	0.2627675215620932	0.032924107142857144	0.7364217145508994	0.7839396984738839	0.23055796882939897	0.3908666678834858	0.3954234222239565	0.21606030152611622	0.7694420311706011	0.6091333321165144	0.0733265777760436	0.4631567883136919	0.4708621693012223	0.030809645452306134	0.014497667303282752	-0.21370990989255792	0.2627675215620932	0.032924107142857144	0.7364217145508994
batch	2	0.6840358376502991	0.6840357780456543	0.7543680686948602	0.2610032071017746	0.4047371882751625	0.2745000564435949	0.2456319313051399	0.7389967928982254	0.5952628117248374	0.10049994355640514	0.4802672484454479	0.4661624294102867	0.02605387071118128	0.015371275796634665	-0.32076275528124265	0.2053108862391035	0.0	0.7411217642116258	0.7543680686948602	0.2610032071017746	0.4047371882751625	0.2745000564435949	0.2456319313051399	0.7389967928982254	0.5952628117248374	0.10049994355640514	0.4802672484454479	0.4661624294102867	0.02605387071118128	0.015371275796634665	-0.32076275528124265	0.2053108862391035	0.0	0.7411217642116258
batch	3	0.6866707801818848	0.68667072057724	0.8119738085340794	0.2053755072099005	0.38499838239331974	0.4349449068039423	0.18802619146592076	0.7946244927900995	0.6150016176066804	0.06505509319605768	0.44640735250595365	0.47414822825117026	0.0371107638221191	0.017349315743979715	-0.1800567108027379	0.30321781280379645	0.0390625	0.791774135645803	0.8119738085340794	0.2053755072099005	0.38499838239331974	0.4349449068039423	0.18802619146592076	0.7946244927900995	0.6150016176066804	0.06505509319605768	0.44640735250595365	0.47414822825117026	0.0371107638221191	0.017349315743979715	-0.1800567108027379	0.30321781280379645	0.0390625	0.791774135645803
batch	4	0.6823349595069885	0.6823348999023438	0.7462711752478712	0.2809264417698498	0.3889972489771483	0.674088999369342	0.2537288247521287	0.7190735582301501	0.6110027510228517	0.10716100063065798	0.47393699509738135	0.4484036430829142	0.06089702227463816	0.027197617017721117	0.06308624834649038	0.27948700303607626	0.0896577380952381	0.7885830610513415	0.7462711752478712	0.2809264417698498	0.3889972489771483	0.674088999369342	0.2537288247521287	0.7190735582301501	0.6110027510228517	0.10716100063065798	0.47393699509738135	0.4484036430829142	0.06089702227463816	0.027197617017721117	0.06308624834649038	0.27948700303607626	0.0896577380952381	0.7885830610513415
batch	5	0.6836947798728943	0.6836947202682495	0.8027968142191579	0.2660101069443568	0.39680690540024605	0.7411334059113632	0.19720318578084214	0.7339898930556432	0.6031930945997538	0.10261659408863691	0.4806335470412595	0.48152705352631797	0.11351081668171899	0.06880692116351468	0.13794031131160925	0.40524580490062195	0.08618551587301587	0.8077718512574696	0.8027968142191579	0.2660101069443568	0.39680690540024605	0.7411334059113632	0.19720318578084214	0.7339898930556432	0.6031930945997538	0.10261659408863691	0.4806335470412595	0.48152705352631797	0.11351081668171899	0.06880692116351468	0.13794031131160925	0.40524580490062195	0.08618551587301587	0.8077718512574696
batch	6	0.6842668652534485	0.6842668056488037	0.851412837388122	0.24683881729251803	0.43069512638593577	0.5553640411051628	0.14858716261187796	0.753161182707482	0.5693048736140642	0.0696359588948372	0.5135520623688355	0.539406409647061	0.1297372031704004	0.09825165468064007	-0.013940832508901515	0.3625241211600551	0.03125	0.8287578685373115	0.851412837388122	0.24683881729251803	0.43069512638593577	0.5553640411051628	0.14858716261187796	0.753161182707482	0.5693048736140642	0.0696359588948372	0.5135520623688355	0.539406409647061	0.1297372031704004	0.09825165468064007	-0.013940832508901515	0.3625241211600551	0.03125	0.8287578685373115
batch	7	0.6878116726875305	0.6878116130828857	0.9723538902185281	0.27667519953543673	0.4723634695627235	0.7049920332078605	0.02764610978147187	0.7233248004645633	0.5276365304372764	0.04500796679213938	0.5577656212334123	0.634874781388003	0.2748621205211417	0.24902908975396487	0.17735550277058415	0.5975347883289208	0.08209325396825397	0.8740155313228839	0.9723538902185281	0.27667519953543673	0.4723634695627235	0.7049920332078605	0.02764610978147187	0.7233248004645633	0.5276365304372764	0.04500796679213938	0.5577656212334123	0.634874781388003	0.2748621205211417	0.24902908975396487	0.17735550277058415	0.5975347883289208	0.08209325396825397	0.8740155313228839
batch	8	0.6814880967140198	0.681488037109375	0.7989811915349908	0.4697837676529115	0.5018814014136737	0.6598946092231421	0.20101880846500922	0.5302162323470885	0.4981185985863263	0.09010539077685802	0.6252352288390198	0.5773748822910368	0.27374467267183894	0.2687649591879023	0.16177601063681574	0.4694167400552696	0.1040798611111111	0.8483377067458624	0.7989811915349908	0.4697837676529115	0.5018814014136737	0.6598946092231421	0.20101880846500922	0.5302162323470885	0.4981185985863263	0.09010539077685802	0.6252352288390198	0.5773748822910368	0.27374467267183894	0.2687649591879023	0.16177601063681574	0.4694167400552696	0.1040798611111111	0.8483377067458624
batch	9	0.6792551875114441	0.6792551279067993	0.7660661224082242	0.5568310151524665	0.5594001449765981	0.6533917435591378	0.23393387759177578	0.4431689848475336	0.44059985502340193	0.09660825644086221	0.6723182839613517	0.6003810277436197	0.32922696960509756	0.32289713756069055	0.21279188853573594	0.5123834582507691	0.0974702380952381	0.8455094141806444	0.7660661224082242	0.5568310151524665	0.5594001449765981	0.6533917435591378	0.23393387759177578	0.4431689848475336	0.44059985502340193	0.09660825644086221	0.6723182839613517	0.6003810277436197	0.32922696960509756	0.32289713756069055	0.21279188853573594	0.5123834582507691	0.0974702380952381	0.8455094141806444
batch	10	0.6775403618812561	0.6775403022766113	0.7570064948796978	0.6078917479722077	0.5935127043418262	0.677077026396026	0.24299350512030216	0.39210825202779215	0.40648729565817376	0.10417297360397393	0.6999219888203825	0.6238583411449554	0.3720972918805864	0.36489824285190564	0.2705897307378524	0.6037049022397087	0.08194444444444444	0.8583250438504029	0.7570064948796978	0.6078917479722077	0.5935127043418262	0.677077026396026	0.24299350512030216	0.39210825202779215	0.40648729565817376	0.10417297360397393	0.6999219888203825	0.6238583411449554	0.3720972918805864	0.36489824285190564	0.2705897307378524	0.6037049022397087	0.08194444444444444	0.8583250438504029
batch	11	0.6772659420967102	0.6772658824920654	0.7058531706930886	0.6148906178944115	0.6215247265310909	0.6350070863532439	0.29414682930691133	0.3851093821055886	0.378475273468909	0.11499291364675604	0.6891545064445677	0.5999551594355952	0.347145282873205	0.3207437885875	0.2565318128843348	0.5254702032570638	0.10486111111111111	0.8666874854139348	0.7058531706930886	0.6148906178944115	0.6215247265310909	0.6350070863532439	0.29414682930691133	0.3851093821055886	0.378475273468909	0.11499291364675604	0.6891545064445677	0.5999551594355952	0.347145282873205	0.3207437885875	0.2565318128843348	0.5254702032570638	0.10486111111111111	0.8666874854139348
batch	12	0.6707560420036316	0.6707559823989868	0.539574320877137	0.759589238701847	0.6468388187988566	0.6386993643872454	0.46042567912286303	0.24041076129815311	0.3531611812011435	0.17380063561275452	0.7167797104794129	0.5229527613517797	0.33588045514190357	0.2991635595789839	0.285538183186102	0.4629356737093139	0.10014880952380951	0.8458838260270705	0.539574320877137	0.759589238701847	0.6468388187988566	0.6386993643872454	0.46042567912286303	0.24041076129815311	0.3531611812011435	0.17380063561275452	0.7167797104794129	0.5229527613517797	0.33588045514190357	0.2991635595789839	0.285538183186102	0.4629356737093139	0.10014880952380951	0.8458838260270705
batch	13	0.6754937767982483	0.6754937171936035	0.6408141451153452	0.579107002162962	0.5760142210253407	0.5823028049075225	0.3591858548846547	0.42089299783703804	0.4239857789746594	0.13644719509247757	0.6497810893486827	0.5321881405919592	0.24569283332926245	0.2199211472783072	0.1583170259328632	0.3791666389484829	0.0867435515873016	0.8449734934570847	0.6408141451153452	0.579107002162962	0.5760142210253407	0.5823028049075225	0.3591858548846547	0.42089299783703804	0.4239857789746594	0.13644719509247757	0.6497810893486827	0.5321881405919592	0.24569283332926245	0.2199211472783072	0.1583170259328632	0.3791666389484829	0.0867435515873016	0.8449734934570847
batch	14	0.6690791249275208	0.669079065322876	0.5010147441959094	0.8544219282231535	0.701533017542958	0.7415693967245285	0.4989852558040905	0.14557807177684648	0.29846698245704184	0.1959306032754716	0.7493395009643958	0.5250768734177115	0.4010164722761691	0.35543667241906307	0.4431024142674866	0.5560525678623426	0.057812499999999996	0.8556642954207603	0.5010147441959094	0.8544219282231535	0.701533017542958	0.7415693967245285	0.4989852558040905	0.14557807177684648	0.29846698245704184	0.1959306032754716	0.7493395009643958	0.5250768734177115	0.4010164722761691	0.35543667241906307	0.4431024142674866	0.5560525678623426	0.057812499999999996	0.8556642954207603
batch	15	0.6688166260719299	0.6688165664672852	0.5501449257294394	0.7834516365290302	0.709325804092231	0.7016352265832149	0.44985507427056065	0.21654836347096992	0.29067419590776894	0.17336477341678522	0.7308901621122867	0.538873638883882	0.38612584885569445	0.3335965622584693	0.4109610306754459	0.6125103369369718	0.07437996031746032	0.890312265999113	0.5501449257294394	0.7834516365290302	0.709325804092231	0.7016352265832149	0.44985507427056065	0.21654836347096992	0.29067419590776894	0.17336477341678522	0.7308901621122867	0.538873638883882	0.38612584885569445	0.3335965622584693	0.4109610306754459	0.6125103369369718	0.07437996031746032	0.890312265999113
batch	16	0.6727336049079895	0.6727335453033447	0.5361522282807643	0.6737748753365079	0.7064953316729722	0.6079350992064468	0.4638477717192357	0.32622512466349207	0.29350466832702804	0.17331490079355322	0.6674352457084407	0.4887452800840945	0.28110309652309956	0.20992710361727215	0.31443043087941874	0.5563725144558863	0.07767857142857143	0.8987745822186476	0.5361522282807643	0.6737748753365079	0.7064953316729722	0.6079350992064468	0.4638477717192357	0.32622512466349207	0.29350466832702804	0.17331490079355322	0.6674352457084407	0.4887452800840945	0.28110309652309956	0.20992710361727215	0.31443043087941874	0.5563725144558863	0.07767857142857143	0.8987745822186476
