Building model ...
Initializing global variables ... 
Starting training for 32 epochs
Epoch	0	loss	degree_cost	ABS	REL	degree_ABS	degree_REL
batch	0	152.27520751953125	152.27520751953125	8.279385315577798	0.901352199193711	8.279385315577798	0.901352199193711
batch	1	114.78849029541016	114.78849029541016	7.152076119568954	0.8972213379497364	7.152076119568954	0.8972213379497364
batch	2	184.5150146484375	184.5150146484375	8.979267359313436	0.8974167460566426	8.979267359313436	0.8974167460566426
batch	3	112.31486511230469	112.31486511230469	6.942022707102659	0.896299119885236	6.942022707102659	0.896299119885236
batch	4	101.94706726074219	101.94706726074219	7.1132269593722	0.8986290058580463	7.1132269593722	0.8986290058580463
batch	5	74.13516235351562	74.13516235351562	5.9684608583901895	0.8810472722726675	5.9684608583901895	0.8810472722726675
batch	6	108.81585693359375	108.81585693359375	6.739223499864315	0.8751897668386626	6.739223499864315	0.8751897668386626
batch	7	20.49692153930664	20.49692153930664	3.297263492800539	0.8431819363732256	3.297263492800539	0.8431819363732256
batch	8	94.8636474609375	94.8636474609375	6.37028319979579	0.8739653457383098	6.37028319979579	0.8739653457383098
batch	9	114.45767211914062	114.45767211914062	7.192201913891919	0.8778380431686874	7.192201913891919	0.8778380431686874
batch	10	86.44755554199219	86.44755554199219	5.929175695331195	0.8519774504364866	5.929175695331195	0.8519774504364866
batch	11	133.5572967529297	133.5572967529297	7.647294941618042	0.8679480191721579	7.647294941618042	0.8679480191721579
batch	12	168.3095703125	168.3095703125	9.196877325267748	0.880592959216191	9.196877325267748	0.880592959216191
batch	13	123.42290496826172	123.42290496826172	7.713813102890511	0.8698238339589206	7.713813102890511	0.8698238339589206
batch	14	105.64680480957031	105.64680480957031	6.838209877732129	0.8399835464678934	6.838209877732129	0.8399835464678934
batch	15	141.55740356445312	141.55740356445312	7.4576710431006745	0.8342003111586201	7.4576710431006745	0.8342003111586201
batch	16	90.14262390136719	90.14262390136719	6.429538210247411	0.8546876161605945	6.429538210247411	0.8546876161605945
batch	17	94.11308288574219	94.11308288574219	6.64852209469268	0.8470020092138775	6.64852209469268	0.8470020092138775
batch	18	105.49809265136719	105.49809265136719	6.588684867198971	0.8473832541902523	6.588684867198971	0.8473832541902523
batch	19	186.505126953125	186.505126953125	10.143329826690913	0.8800200716301455	10.143329826690913	0.8800200716301455
batch	20	182.3805389404297	182.3805389404297	8.64351668857534	0.837684346855345	8.64351668857534	0.837684346855345
batch	21	81.10122680664062	81.10122680664062	5.593681294727421	0.8258836112796869	5.593681294727421	0.8258836112796869
batch	22	199.55117797851562	199.55117797851562	10.040012093923096	0.8637694628682495	10.040012093923096	0.8637694628682495
batch	23	138.34739685058594	138.34739685058594	7.898242217525266	0.8465885697708236	7.898242217525266	0.8465885697708236
batch	24	83.39045715332031	83.39045715332031	6.227557025255856	0.8411763395712251	6.227557025255856	0.8411763395712251
batch	25	113.58039855957031	113.58039855957031	6.973759026483401	0.8283209905515705	6.973759026483401	0.8283209905515705
batch	26	45.25164794921875	45.25164794921875	4.662295737836044	0.8095932549940558	4.662295737836044	0.8095932549940558
batch	27	72.94432067871094	72.94432067871094	6.119371685254937	0.8280997540172249	6.119371685254937	0.8280997540172249
batch	28	135.7467041015625	135.7467041015625	8.226261549675288	0.8419168954212864	8.226261549675288	0.8419168954212864
batch	29	111.39981842041016	111.39981842041016	6.51109169515803	0.7990757847445102	6.51109169515803	0.7990757847445102
batch	30	147.2521514892578	147.2521514892578	8.40295909011635	0.832556805774455	8.40295909011635	0.832556805774455
batch	31	208.59368896484375	208.59368896484375	10.349344924414037	0.8528309138519957	10.349344924414037	0.8528309138519957
batch	test	2294.65380859375	2294.65380859375	22.072691014363873	0.812154259612327	22.072691014363873	0.812154259612327
batch	test	3788.29345703125	3788.29345703125	31.702339272129624	0.8354755198678712	31.702339272129624	0.8354755198678712
batch	test	4115.69921875	4115.69921875	32.30835811019461	0.8385637659780788	32.30835811019461	0.8385637659780788
batch	test	3535.8232421875	3535.8232421875	27.30315324390141	0.8070954467730043	27.30315324390141	0.8070954467730043
batch	test	7024.06640625	7024.06640625	50.630411092832105	0.8568531752965166	50.630411092832105	0.8568531752965166
batch	test	5081.81689453125	5081.81689453125	36.148776351381116	0.8252176819987888	36.148776351381116	0.8252176819987888
batch	test	6692.94091796875	6692.94091796875	45.17681222329949	0.8377680791693699	45.17681222329949	0.8377680791693699
batch	test	3405.0966796875	3405.0966796875	26.221784627745958	0.7942413635731318	26.221784627745958	0.7942413635731318
EPOCH	summary	119.79218423366547	119.79218423366547	7.258581919981037	0.8569767679575151	7.258581919981037	0.8569767679575151	4492.298828125	4492.298828125	33.94554074198102	0.825921161533636	33.94554074198102	0.825921161533636
SAVING MODEL WEIGHTS TO centrality-degree
Epoch	1	loss	degree_cost	ABS	REL	degree_ABS	degree_REL
batch	0	193.9484100341797	193.9484100341797	9.927362574682231	0.8537969577678163	9.927362574682231	0.8537969577678163
batch	1	124.31878662109375	124.31878662109375	7.011944118001796	0.8004095462177016	7.011944118001796	0.8004095462177016
batch	2	110.41435241699219	110.41435241699219	6.990398970824013	0.8124972508683633	6.990398970824013	0.8124972508683633
batch	3	96.02490234375	96.02490234375	6.268584409427392	0.8034320025273096	6.268584409427392	0.8034320025273096
batch	4	91.9542236328125	91.9542236328125	6.199151612767562	0.7944643862401609	6.199151612767562	0.7944643862401609
batch	5	90.05560302734375	90.05560302734375	6.324234160506199	0.7947747528517864	6.324234160506199	0.7947747528517864
batch	6	95.93063354492188	95.93063354492188	6.492172984874183	0.8077764341699243	6.492172984874183	0.8077764341699243
