Building model ...
Initializing global variables ... 
Starting training for 32 epochs
Epoch	0	loss	betweenness_cost	closeness_cost	degree_cost	eigenvector_cost	ABS	REL	betweenness_ABS	betweenness_REL	closeness_ABS	closeness_REL	degree_ABS	degree_REL	eigenvector_ABS	eigenvector_REL
batch	0	189559.765625	189391.59375	0.4043445587158203	167.7613983154297	0.009687556885182858	44.61065085620625	71027556231.72568	168.6691404916265	1.0013813440572257	0.5980133743387335	2.424115645623849	9.093340567731	1.1791551243526068	0.08210899112874975	284110224922.29803
batch	1	354461.75	354333.125	0.39220428466796875	128.2230224609375	0.009347418323159218	56.38132385570934	458281590047.6949	216.89529428388335	1.0047017041880926	0.5930306835223044	2.656691355812924	7.956509285583276	1.1588025021720358	0.08046116984843434	1833126360185.9592
batch	2	205885.140625	205683.25	0.427006334066391	201.44732666015625	0.010882440954446793	43.80785883496016	7272573589.3303385	164.7306228525849	1.0047734953285847	0.6240096060732393	2.5065748801344796	9.790036646302704	1.1445033363005932	0.08676623487980847	29090294352.6655
batch	3	186595.90625	186470.0	0.3826507329940796	125.51908874511719	0.009357709437608719	40.27917797563909	221869981.2677766	152.69339927943264	1.0036847739597283	0.592000491366918	2.38668924743265	7.7522280789450795	1.131499510472858	0.07908405281171574	887479920.549233
batch	4	231742.65625	231626.5	0.4042171239852905	115.74273681640625	0.008956856094300747	41.845503801547736	355292206.2839657	158.75064565241004	1.0019457145275137	0.6088492821568205	2.4115649272262387	7.945398755483812	1.1153758754067993	0.07712151614026963	1421168820.6069763
batch	5	150642.125	150555.9375	0.3876124620437622	85.7977523803711	0.009724047034978867	40.089833558227596	99359456.57395059	152.90317790178844	1.0006713851334992	0.5949303566390429	2.486687594751855	6.782080063759462	1.1172579355245318	0.0791459107234525	397437821.6911854
batch	6	221006.171875	220883.625	0.4179859757423401	122.11446380615234	0.01245154533535242	41.218271827997505	4507356939494.513	156.5957467502912	1.0095414943146355	0.6212325139936506	2.599006054879105	7.563090583825206	1.1204737170397117	0.09301746387996197	18029427757973.32
batch	7	275661.3125	275633.84375	0.3300045430660248	27.110820770263672	0.013172836974263191	50.44811730338825	199794737064.92438	197.08671201582223	1.0054820900124355	0.5481045116128486	2.9378097287473754	4.064950010618366	1.1244173323268716	0.09270267549956265	799178948254.6298
batch	8	132687.71875	132579.546875	0.41146570444107056	107.74942016601562	0.011052592657506466	31.93387729980434	4581556696.403139	119.80822704540657	1.0082300816810312	0.6180297062053741	2.3043784205772817	7.224642102211437	1.105252673243736	0.0846103453939851	18326226781.194695
batch	9	109260.5234375	109131.203125	0.38614943623542786	128.91966247558594	0.011113440617918968	35.759762789864496	151007826.06776068	134.30705059126166	1.00405015606573	0.596491671357811	2.331577341926454	8.05006788312803	1.0997619415789255	0.08544101371047634	604031299.8356533
batch	10	269026.625	268927.8125	0.36419832706451416	98.43545532226562	0.012990410439670086	52.88068833027097	54427522612.1128	204.11045236279168	1.002211742959393	0.5742638916231471	2.889697668615329	6.746015431673817	1.1008401454837236	0.09202163499525852	217710090443.45847
batch	11	187721.21875	187571.828125	0.3845374882221222	148.9906768798828	0.012195331044495106	38.594818016478584	472642434228.79596	145.1753534268716	1.0017786513505398	0.5985122112870037	2.2801330055235822	8.515812845754734	1.0927681094865418	0.08959358200098988	1890569736910.809
batch	12	216091.296875	215904.359375	0.4050946533679962	186.52371215820312	0.008682113140821457	40.38451684255182	7919667102.744947	150.7734246855442	0.9978749124610198	0.6138348776128763	2.2496596841697225	10.077633602639553	1.079073262537394	0.07317420441063076	31678668406.653183
batch	13	110034.9296875	109895.359375	0.3943570554256439	139.16326904296875	0.012071294710040092	32.45565317530679	13557077.728516163	120.53308429605988	1.0016726602534785	0.6045469947769495	2.1939632370904416	8.597497684048516	1.0872888297963592	0.08748372634181692	54228306.63113993
batch	14	180767.421875	180647.75	0.38132530450820923	119.28437042236328	0.012051800265908241	41.11365057563196	5812578337.7161045	156.11766071952837	0.9950317306429888	0.5871096438559547	2.6401387001272374	7.667687524037331	1.0865819872219022	0.08214441510616423	23250313346.142666
batch	15	240545.546875	240388.90625	0.35484641790390015	156.2796630859375	0.012564260512590408	54.18507214742022	121230287757.6809	207.799026602789	0.9975618323689034	0.5634527764115264	2.8313639775204815	8.289789875018217	1.0854118403778978	0.08801933546212518	484921151025.8092
batch	16	76931.8984375	76827.921875	0.352572500705719	103.60957336425781	0.010538158938288689	28.17528691813572	2110995791244.0881	104.69216361879337	1.001694832375727	0.5728454125599358	2.076309716152113	7.357955431519162	1.0970014802608972	0.07818320967040542	8443983164972.178
batch	17	151118.84375	151010.6875	0.35722965002059937	107.79148864746094	0.009858359582722187	39.182012933040596	256629195.69137913	148.5460157175654	0.9942706378048723	0.5697481487682713	2.3856892391399436	7.5381677381718575	1.090463848919932	0.07412012765683268	1026516778.2950928
batch	18	158829.921875	158710.25	0.34354424476623535	119.32316589355469	0.009761320427060127	33.792063662181036	23304465480.70736	127.01441304479475	0.9969633256048257	0.564823452593762	2.1211217352030305	7.514673820097652	1.0981248113893451	0.07434433123799536	93217861918.61322
batch	19	125361.8671875	125154.9453125	0.4091876149177551	206.50460815429688	0.006355904974043369	31.559651379868143	4014746519.623197	114.48885365494475	0.9880228076777258	0.6195558943135989	1.9769801870981887	11.07438192504759	1.0727740193162356	0.055814045166639556	16058986074.455011
batch	20	348076.15625	347876.375	0.3415352702140808	199.4466552734375	0.009674757719039917	56.80532551255617	243155720389.75064	217.07261393103994	0.994604301962378	0.5540516212582566	2.679819526420194	9.522718723604598	1.0919873696043387	0.0719177743219197	972622881554.2362
