Building model ...
Initializing global variables ... 
Starting training for 32 epochs
Epoch	0	loss	betweenness_cost	TPR	TNR	PPV	NPV	FNR	FPR	FDR	FOR	ACC	F1	MCC	BM	MK	P@10min	P@10max	AUC	betweenness_TPR	betweenness_TNR	betweenness_PPV	betweenness_NPV	betweenness_FNR	betweenness_FPR	betweenness_FDR	betweenness_FOR	betweenness_ACC	betweenness_F1	betweenness_MCC	betweenness_BM	betweenness_MK	betweenness_P@10min	betweenness_P@10max	betweenness_AUC
batch	20	0.6819337606430054	0.6819337010383606	0.6276884894400675	0.7378617086278002	0.4709523577105177	0.7548899405504143	0.37231151055993245	0.26213829137219996	0.2477976422894824	0.24511005944958553	0.6754817384786185	0.5367344432267693	0.36460628668543804	0.3655501980678677	0.22584229826093205	0.23727398509836262	0.0390625	0.7009315081701788	0.6276884894400675	0.7378617086278002	0.4709523577105177	0.7548899405504143	0.37231151055993245	0.26213829137219996	0.2477976422894824	0.24511005944958553	0.6754817384786185	0.5367344432267693	0.36460628668543804	0.3655501980678677	0.22584229826093205	0.23727398509836262	0.0390625	0.7009315081701788
batch	21	0.6817795634269714	0.6817795038223267	0.7178879867536186	0.6999094408923744	0.6092270661649948	0.7667330573169407	0.2821120132463815	0.3000905591076258	0.29702293383500517	0.23326694268305923	0.7029578601657013	0.6430323087893121	0.41642454632685616	0.417797427645993	0.3759601234819357	0.3886413539431379	0.07951388888888888	0.7717169460609569	0.7178879867536186	0.6999094408923744	0.6092270661649948	0.7667330573169407	0.2821120132463815	0.3000905591076258	0.29702293383500517	0.23326694268305923	0.7029578601657013	0.6430323087893121	0.41642454632685616	0.417797427645993	0.3759601234819357	0.3886413539431379	0.07951388888888888	0.7717169460609569
batch	22	0.6841095089912415	0.6841094493865967	0.46596740145106774	0.8418483528338895	0.3959880239905896	0.6855901809436125	0.5340325985489321	0.15815164716611052	0.19776197600941042	0.3144098190563875	0.6531994034947743	0.42748977130445004	0.30142552636674735	0.3078157542849572	0.08157820493420215	0.40072329681060403	0.05	0.6668319928726057	0.46596740145106774	0.8418483528338895	0.3959880239905896	0.6855901809436125	0.5340325985489321	0.15815164716611052	0.19776197600941042	0.3144098190563875	0.6531994034947743	0.42748977130445004	0.30142552636674735	0.3078157542849572	0.08157820493420215	0.40072329681060403	0.05	0.6668319928726057
batch	23	0.6832886338233948	0.68328857421875	0.5547789524782101	0.8314797413257676	0.5668047302657947	0.7031705178346198	0.4452210475217898	0.16852025867423248	0.21444526973420525	0.29682948216538013	0.6927213215440051	0.5507762220001209	0.3819392789238619	0.38625869380397765	0.2699752481004146	0.4356026101855561	0.13058035714285712	0.7160289550521278	0.5547789524782101	0.8314797413257676	0.5668047302657947	0.7031705178346198	0.4452210475217898	0.16852025867423248	0.21444526973420525	0.29682948216538013	0.6927213215440051	0.5507762220001209	0.3819392789238619	0.38625869380397765	0.2699752481004146	0.4356026101855561	0.13058035714285712	0.7160289550521278
batch	24	0.683060884475708	0.6830608248710632	0.5271148140183264	0.8591696850820694	0.6437523980101236	0.6925551626306349	0.4728851859816735	0.14083031491793027	0.19999760198987648	0.3074448373693652	0.6942996152144949	0.5480041664346247	0.39230915595764326	0.38628449910039625	0.33630756064075845	0.46922089092267305	0.19444444444444445	0.7790182324860045	0.5271148140183264	0.8591696850820694	0.6437523980101236	0.6925551626306349	0.4728851859816735	0.14083031491793027	0.19999760198987648	0.3074448373693652	0.6942996152144949	0.5480041664346247	0.39230915595764326	0.38628449910039625	0.33630756064075845	0.46922089092267305	0.19444444444444445	0.7790182324860045
batch	25	0.6798363327980042	0.6798362731933594	0.5352212848124	0.8761172272460939	0.6015893418059158	0.707733181988463	0.46477871518760006	0.12388277275390631	0.24216065819408414	0.29226681801153703	0.7063263481179736	0.5542487260654264	0.41188762566548415	0.4113385120584938	0.30932252379437875	0.4675394110062889	0.190625	0.7843721641721136	0.5352212848124	0.8761172272460939	0.6015893418059158	0.707733181988463	0.46477871518760006	0.12388277275390631	0.24216065819408414	0.29226681801153703	0.7063263481179736	0.5542487260654264	0.41188762566548415	0.4113385120584938	0.30932252379437875	0.4675394110062889	0.190625	0.7843721641721136
batch	26	0.6778748035430908	0.677874743938446	0.5578095690615733	0.8814676222882812	0.6910424796326888	0.7143795703680067	0.44219043093842664	0.11853237771171876	0.18395752036731125	0.28562042963199324	0.720742848206228	0.6008115201572194	0.45157380862859053	0.43927719134985466	0.4054220500006955	0.5298279315234878	0.16449652777777776	0.8367821492591118	0.5578095690615733	0.8814676222882812	0.6910424796326888	0.7143795703680067	0.44219043093842664	0.11853237771171876	0.18395752036731125	0.28562042963199324	0.720742848206228	0.6008115201572194	0.45157380862859053	0.43927719134985466	0.4054220500006955	0.5298279315234878	0.16449652777777776	0.8367821492591118
batch	27	0.6797850728034973	0.6797850131988525	0.43176566910906994	0.9251620748799786	0.6180273598631079	0.6672681028617945	0.5682343308909299	0.07483792512002144	0.1319726401368922	0.3327318971382055	0.6833268064339602	0.4884569700742877	0.3778947404147704	0.35692774398904864	0.28529546272490225	0.4863079090452799	0.24428323412698413	0.8379950322557189	0.43176566910906994	0.9251620748799786	0.6180273598631079	0.6672681028617945	0.5682343308909299	0.07483792512002144	0.1319726401368922	0.3327318971382055	0.6833268064339602	0.4884569700742877	0.3778947404147704	0.35692774398904864	0.28529546272490225	0.4863079090452799	0.24428323412698413	0.8379950322557189
batch	28	0.680460512638092	0.6804604530334473	0.37391828476891614	0.9626720209029522	0.6121634195051904	0.6484506859218314	0.626081715231084	0.037327979097047916	0.07533658049480946	0.35154931407816853	0.6737219734495185	0.44769937522086634	0.3720100861375281	0.3365903056718682	0.260614105427022	0.46637160932764793	0.2649305555555555	0.8131961900368606	0.37391828476891614	0.9626720209029522	0.6121634195051904	0.6484506859218314	0.626081715231084	0.037327979097047916	0.07533658049480946	0.35154931407816853	0.6737219734495185	0.44769937522086634	0.3720100861375281	0.3365903056718682	0.260614105427022	0.46637160932764793	0.2649305555555555	0.8131961900368606
batch	29	0.6729151010513306	0.6729150414466858	0.46596912616488023	0.945678032397366	0.6443049734608245	0.7025794604366977	0.5340308738351197	0.05432196760263379	0.10569502653917548	0.2974205395633024	0.7125605207481531	0.5184456047649582	0.43779248220055406	0.4116471585622466	0.346884433897522	0.5645411833801605	0.19973958333333333	0.8152088718082003	0.46596912616488023	0.945678032397366	0.6443049734608245	0.7025794604366977	0.5340308738351197	0.05432196760263379	0.10569502653917548	0.2974205395633024	0.7125605207481531	0.5184456047649582	0.43779248220055406	0.4116471585622466	0.346884433897522	0.5645411833801605	0.19973958333333333	0.8152088718082003
batch	30	0.6789493560791016	0.6789492964744568	0.3678483933083582	0.959017904536724	0.6034365689871519	0.6478078491947532	0.6321516066916417	0.04098209546327605	0.08406343101284827	0.3521921508052469	0.6689224327727072	0.43714338093024324	0.3620475632626856	0.32686629784508214	0.2512444181819048	0.42684426460689995	0.1921875	0.8135444058247634	0.3678483933083582	0.959017904536724	0.6034365689871519	0.6478078491947532	0.6321516066916417	0.04098209546327605	0.08406343101284827	0.3521921508052469	0.6689224327727072	0.43714338093024324	0.3620475632626856	0.32686629784508214	0.2512444181819048	0.42684426460689995	0.1921875	0.8135444058247634
batch	31	0.6812814474105835	0.6812813878059387	0.28365303510254347	0.9750651851208048	0.5366789120630938	0.6140006484399779	0.7163469648974565	0.024934814879195365	0.057071087936906295	0.3859993515600221	0.6360136852359691	0.35257271261024914	0.2989963888080123	0.2587182202233481	0.15067956050307157	0.4004828699421245	0.1931547619047619	0.778666614824221	0.28365303510254347	0.9750651851208048	0.5366789120630938	0.6140006484399779	0.7163469648974565	0.024934814879195365	0.057071087936906295	0.3859993515600221	0.6360136852359691	0.35257271261024914	0.2989963888080123	0.2587182202233481	0.15067956050307157	0.4004828699421245	0.1931547619047619	0.778666614824221
batch	test	0.6741803288459778	0.674180269241333	0.42600219735716877	0.9557642404009311	0.7180982406578602	0.6720892377214076	0.5739978026428313	0.04423575959906893	0.09440175934213982	0.3279107622785923	0.6932880569378218	0.5026216402460466	0.42599480899015885	0.38176643775809976	0.3901874783792679	0.3723994463540303	0.10825892857142858	0.7294961653312918	0.42600219735716877	0.9557642404009311	0.7180982406578602	0.6720892377214076	0.5739978026428313	0.04423575959906893	0.09440175934213982	0.3279107622785923	0.6932880569378218	0.5026216402460466	0.42599480899015885	0.38176643775809976	0.3901874783792679	0.3723994463540303	0.10825892857142858	0.7294961653312918
batch	test	0.6794189810752869	0.6794189214706421	0.3432222299667178	0.9635419448751484	0.6598635012115929	0.631191538481737	0.6567777700332822	0.03645805512485152	0.09013649878840711	0.36880846151826313	0.656044341270173	0.4252260602876396	0.3537562379167322	0.3067641748418663	0.2910550396933296	0.3062272866480537	0.10125248015873016	0.6575082891946356	0.3432222299667178	0.9635419448751484	0.6598635012115929	0.631191538481737	0.6567777700332822	0.03645805512485152	0.09013649878840711	0.36880846151826313	0.656044341270173	0.4252260602876396	0.3537562379167322	0.3067641748418663	0.2910550396933296	0.3062272866480537	0.10125248015873016	0.6575082891946356
batch	test	0.6814379096031189	0.6814378499984741	0.3095321656211538	0.9565664211507062	0.6335549256287825	0.613137130837312	0.6904678343788462	0.04343357884929362	0.11644507437121762	0.38686286916268803	0.6355246740087646	0.3904160730394831	0.310996043916375	0.26609858677186027	0.2466920564660943	0.3285580278643655	0.18717757936507937	0.635928621640755	0.3095321656211538	0.9565664211507062	0.6335549256287825	0.613137130837312	0.6904678343788462	0.04343357884929362	0.11644507437121762	0.38686286916268803	0.6355246740087646	0.3904160730394831	0.310996043916375	0.26609858677186027	0.2466920564660943	0.3285580278643655	0.18717757936507937	0.635928621640755
batch	test	0.6731864809989929	0.6731864213943481	0.4289305756021732	0.95465479284265	0.7110856465620397	0.6775406007489342	0.5710694243978268	0.04534520715734999	0.10141435343796039	0.32245939925106565	0.6946908850376606	0.4993531904697951	0.4257602530155244	0.38358536844482316	0.38862624731097395	0.41494270903717545	0.10670882936507936	0.7275060721044085	0.4289305756021732	0.95465479284265	0.7110856465620397	0.6775406007489342	0.5710694243978268	0.04534520715734999	0.10141435343796039	0.32245939925106565	0.6946908850376606	0.4993531904697951	0.4257602530155244	0.38358536844482316	0.38862624731097395	0.41494270903717545	0.10670882936507936	0.7275060721044085
batch	test	0.6804235577583313	0.6804234981536865	0.30101274267415956	0.9659823951321334	0.5431237635523475	0.619101551841134	0.6989872573258404	0.034017604867866674	0.08187623644765249	0.3808984481588659	0.6358866802182176	0.3625601012900145	0.3022985064058952	0.26699513780629297	0.16222531539348156	0.3006655309556669	0.13619791666666667	0.556225633366175	0.30101274267415956	0.9659823951321334	0.5431237635523475	0.619101551841134	0.6989872573258404	0.034017604867866674	0.08187623644765249	0.3808984481588659	0.6358866802182176	0.3625601012900145	0.3022985064058952	0.26699513780629297	0.16222531539348156	0.3006655309556669	0.13619791666666667	0.556225633366175
batch	test	0.6756179928779602	0.6756179332733154	0.3786112745936516	0.9549544303344993	0.6165246863904118	0.6575396461964224	0.6213887254063485	0.04504556966550049	0.10222531360958809	0.3424603538035776	0.6693772789017423	0.436256004733667	0.36779723186263374	0.3335657049281511	0.27406433258683427	0.4206260601171458	0.15782490079365083	0.6388865553950948	0.3786112745936516	0.9549544303344993	0.6165246863904118	0.6575396461964224	0.6213887254063485	0.04504556966550049	0.10222531360958809	0.3424603538035776	0.6693772789017423	0.436256004733667	0.36779723186263374	0.3335657049281511	0.27406433258683427	0.4206260601171458	0.15782490079365083	0.6388865553950948
batch	test	0.6779502034187317	0.6779501438140869	0.35245490438594873	0.961250429537036	0.6289357348935342	0.6397144663356187	0.6475450956140512	0.038749570462964025	0.08981426510646576	0.36028553366438143	0.6588246885051797	0.4220735845086837	0.35453978975348	0.3137053339229848	0.26865020122915284	0.30791692698028345	0.08909970238095238	0.6380161043111331	0.35245490438594873	0.961250429537036	0.6289357348935342	0.6397144663356187	0.6475450956140512	0.038749570462964025	0.08981426510646576	0.36028553366438143	0.6588246885051797	0.4220735845086837	0.35453978975348	0.3137053339229848	0.26865020122915284	0.30791692698028345	0.08909970238095238	0.6380161043111331
batch	test	0.6705437898635864	0.6705437302589417	0.4575877405161371	0.946406507879455	0.6898744571111591	0.6962447657399224	0.5424122594838628	0.05359349212054479	0.12262554288884102	0.30375523426007744	0.7051230309443722	0.5137082541019414	0.4361036314034096	0.4039942483955924	0.38611922285108147	0.5014652669062684	0.11909722222222222	0.7200902090292369	0.4575877405161371	0.946406507879455	0.6898744571111591	0.6962447657399224	0.5424122594838628	0.05359349212054479	0.12262554288884102	0.30375523426007744	0.7051230309443722	0.5137082541019414	0.4361036314034096	0.4039942483955924	0.38611922285108147	0.5014652669062684	0.11909722222222222	0.7200902090292369
EPOCH	summary	0.6888570282608271	0.6888569686561823	0.6056387138381132	0.5451677517653863	0.44825633383163416	0.5585505322529586	0.3943612861618866	0.4548322482346136	0.36131397866836595	0.39066821774704114	0.5592329807381238	0.48176978611002047	0.14756767390677988	0.15080646560349975	0.006806866084592978	0.2892039158295392	0.09462154327876984	0.5559604503048827	0.6056387138381132	0.5451677517653863	0.44825633383163416	0.5585505322529586	0.3943612861618866	0.4548322482346136	0.36131397866836595	0.39066821774704114	0.5592329807381238	0.48176978611002047	0.14756767390677988	0.15080646560349975	0.006806866084592978	0.2892039158295392	0.09462154327876984	0.5559604503048827	0.6765949055552483	0.6765948459506035	0.3746692288396388	0.9573901452690698	0.650132619500966	0.650819867237811	0.6253307711603612	0.042609854730930014	0.09986738049903403	0.3491801327621889	0.6685949544779914	0.4440268635846589	0.37215581290802613	0.33205937410870884	0.300952486738777	0.3691001568578737	0.12570219494047621	0.6629572062965914	0.3746692288396388	0.9573901452690698	0.650132619500966	0.650819867237811	0.6253307711603612	0.042609854730930014	0.09986738049903403	0.3491801327621889	0.6685949544779914	0.4440268635846589	0.37215581290802613	0.33205937410870884	0.300952486738777	0.3691001568578737	0.12570219494047621	0.6629572062965914
SAVING MODEL WEIGHTS TO centrality-betweenness
Epoch	1	loss	betweenness_cost	TPR	TNR	PPV	NPV	FNR	FPR	FDR	FOR	ACC	F1	MCC	BM	MK	P@10min	P@10max	AUC	betweenness_TPR	betweenness_TNR	betweenness_PPV	betweenness_NPV	betweenness_FNR	betweenness_FPR	betweenness_FDR	betweenness_FOR	betweenness_ACC	betweenness_F1	betweenness_MCC	betweenness_BM	betweenness_MK	betweenness_P@10min	betweenness_P@10max	betweenness_AUC
