Building model ...
Initializing global variables ... 
Starting training for 32 epochs
Epoch	0	loss	eigenvector_cost	TPR	TNR	PPV	NPV	FNR	FPR	FDR	FOR	ACC	F1	MCC	BM	MK	P@10min	P@10max	AUC	eigenvector_TPR	eigenvector_TNR	eigenvector_PPV	eigenvector_NPV	eigenvector_FNR	eigenvector_FPR	eigenvector_FDR	eigenvector_FOR	eigenvector_ACC	eigenvector_F1	eigenvector_MCC	eigenvector_BM	eigenvector_MK	eigenvector_P@10min	eigenvector_P@10max	eigenvector_AUC
batch	11	0.6921702027320862	0.6921701431274414	0.43606109031435064	0.5376024987433128	0.3624010182041404	0.5027042312828227	0.5639389096856493	0.46239750125668727	0.4188489817958596	0.49729576871717723	0.4861911003140167	0.39235916443349533	-0.026583634889752152	-0.026336410942336637	-0.13489475051303682	0.3299102787681897	0.2947916666666667	0.3955970231537304	0.43606109031435064	0.5376024987433128	0.3624010182041404	0.5027042312828227	0.5639389096856493	0.46239750125668727	0.4188489817958596	0.49729576871717723	0.4861911003140167	0.39235916443349533	-0.026583634889752152	-0.026336410942336637	-0.13489475051303682	0.3299102787681897	0.2947916666666667	0.3955970231537304
batch	12	0.6912797093391418	0.6912796497344971	0.3468914559969491	0.7066454167643538	0.3475494870129629	0.5383555430435247	0.6531085440030509	0.29335458323564634	0.3087005129870371	0.4616444569564753	0.5290769466718449	0.3418824263559539	0.054521594911605624	0.05353687276130279	-0.11409496994351236	0.31737209804508265	0.1394965277777778	0.37339834280835477	0.3468914559969491	0.7066454167643538	0.3475494870129629	0.5383555430435247	0.6531085440030509	0.29335458323564634	0.3087005129870371	0.4616444569564753	0.5290769466718449	0.3418824263559539	0.054521594911605624	0.05353687276130279	-0.11409496994351236	0.31737209804508265	0.1394965277777778	0.37339834280835477
batch	13	0.6907610893249512	0.6907610297203064	0.3567233691587139	0.7418713103756641	0.40353086359211615	0.563998625477242	0.6432766308412863	0.258128689624336	0.34646913640788385	0.43600137452275806	0.5509777091741679	0.3693575720505499	0.10137864595925611	0.09859467953437787	-0.032470510930641905	0.360854823200831	0.3138764880952381	0.43439327419834717	0.3567233691587139	0.7418713103756641	0.40353086359211615	0.563998625477242	0.6432766308412863	0.258128689624336	0.34646913640788385	0.43600137452275806	0.5509777091741679	0.3693575720505499	0.10137864595925611	0.09859467953437787	-0.032470510930641905	0.360854823200831	0.3138764880952381	0.43439327419834717
batch	14	0.6880366206169128	0.6880365610122681	0.4040654335056572	0.7574311371855027	0.43788684243623877	0.6030977381185656	0.595934566494343	0.24256886281449744	0.2808631575637612	0.3969022618814344	0.582228466009414	0.399965402265273	0.16630432100438608	0.16149657069115964	0.040984580554804494	0.3599617483259352	0.30694444444444446	0.4830015741477766	0.4040654335056572	0.7574311371855027	0.43788684243623877	0.6030977381185656	0.595934566494343	0.24256886281449744	0.2808631575637612	0.3969022618814344	0.582228466009414	0.399965402265273	0.16630432100438608	0.16149657069115964	0.040984580554804494	0.3599617483259352	0.30694444444444446	0.4830015741477766
batch	15	0.6874235272407532	0.6874234676361084	0.412931705275971	0.7552334656759189	0.4569219238608955	0.5996437430522672	0.587068294724029	0.2447665343240812	0.2930780761391045	0.4003562569477328	0.5857240167257277	0.42256106359617573	0.17382054496603627	0.16816517095188976	0.05656566691316268	0.3260652691322609	0.27239583333333334	0.5069432807012131	0.412931705275971	0.7552334656759189	0.4569219238608955	0.5996437430522672	0.587068294724029	0.2447665343240812	0.2930780761391045	0.4003562569477328	0.5857240167257277	0.42256106359617573	0.17382054496603627	0.16816517095188976	0.05656566691316268	0.3260652691322609	0.27239583333333334	0.5069432807012131
batch	16	0.6891516447067261	0.6891515851020813	0.39716395922376047	0.789342361887935	0.5307716890571592	0.595690752781082	0.6028360407762395	0.21065763811206498	0.28172831094284084	0.40430924721891814	0.5953926262256399	0.4377614532834042	0.20171816029465625	0.18650632111169546	0.12646244183824096	0.4202576884157223	0.3173983134920635	0.547660554757957	0.39716395922376047	0.789342361887935	0.5307716890571592	0.595690752781082	0.6028360407762395	0.21065763811206498	0.28172831094284084	0.40430924721891814	0.5953926262256399	0.4377614532834042	0.20171816029465625	0.18650632111169546	0.12646244183824096	0.4202576884157223	0.3173983134920635	0.547660554757957
batch	17	0.6871888041496277	0.6871887445449829	0.3837459325474068	0.7971009564858376	0.4831229279013419	0.6027095140830808	0.6162540674525933	0.20289904351416266	0.2668770720986581	0.3972904859169194	0.5932509915659826	0.4040196704206075	0.19262639079330748	0.18084688903324408	0.08583244198442253	0.35510457375802207	0.30694444444444446	0.5612736159268988	0.3837459325474068	0.7971009564858376	0.4831229279013419	0.6027095140830808	0.6162540674525933	0.20289904351416266	0.2668770720986581	0.3972904859169194	0.5932509915659826	0.4040196704206075	0.19262639079330748	0.18084688903324408	0.08583244198442253	0.35510457375802207	0.30694444444444446	0.5612736159268988
batch	18	0.6870744824409485	0.6870744228363037	0.40604018859113444	0.8033635771118359	0.539496624208305	0.609852183441312	0.5939598114088654	0.1966364228881639	0.27300337579169515	0.390147816558688	0.606275638277381	0.4454968189383933	0.2246026546678191	0.20940376570297048	0.14934880764961686	0.426308717638344	0.24652777777777776	0.6090718646221446	0.40604018859113444	0.8033635771118359	0.539496624208305	0.609852183441312	0.5939598114088654	0.1966364228881639	0.27300337579169515	0.390147816558688	0.606275638277381	0.4454968189383933	0.2246026546678191	0.20940376570297048	0.14934880764961686	0.426308717638344	0.24652777777777776	0.6090718646221446
batch	19	0.6889857649803162	0.6889857053756714	0.2773835953818025	0.8656859530045656	0.35652559709277576	0.5804268212306506	0.7226164046181976	0.13431404699543445	0.1747244029072242	0.4195731787693495	0.575134444807969	0.2981896931405625	0.15475536589284516	0.14306954838636798	-0.06304758167657368	0.3150323755916512	0.11617063492063491	0.5089329266881922	0.2773835953818025	0.8656859530045656	0.35652559709277576	0.5804268212306506	0.7226164046181976	0.13431404699543445	0.1747244029072242	0.4195731787693495	0.575134444807969	0.2981896931405625	0.15475536589284516	0.14306954838636798	-0.06304758167657368	0.3150323755916512	0.11617063492063491	0.5089329266881922
batch	20	0.6844333410263062	0.6844332814216614	0.4447079498512453	0.800820108367754	0.49275416394155425	0.647648388929293	0.5552920501487547	0.19917989163224614	0.22599583605844575	0.35235161107070684	0.6233083539329782	0.44528568567813226	0.26148196920567085	0.24552805821899917	0.1404025528708474	0.3643691002898829	0.15952380952380954	0.6296964786135963	0.4447079498512453	0.800820108367754	0.49275416394155425	0.647648388929293	0.5552920501487547	0.19917989163224614	0.22599583605844575	0.35235161107070684	0.6233083539329782	0.44528568567813226	0.26148196920567085	0.24552805821899917	0.1404025528708474	0.3643691002898829	0.15952380952380954	0.6296964786135963
batch	21	0.6839494109153748	0.68394935131073	0.43329249335631287	0.8186089167177697	0.6141505132370687	0.6409267288369651	0.5667075066436871	0.1813910832822302	0.26084948676293124	0.35907327116303506	0.6278025419546392	0.467229265519654	0.2805383928191182	0.2519014100740827	0.25507724207403365	0.4665206823471626	0.2263888888888889	0.7306704892086319	0.43329249335631287	0.8186089167177697	0.6141505132370687	0.6409267288369651	0.5667075066436871	0.1813910832822302	0.26084948676293124	0.35907327116303506	0.6278025419546392	0.467229265519654	0.2805383928191182	0.2519014100740827	0.25507724207403365	0.4665206823471626	0.2263888888888889	0.7306704892086319
batch	22	0.6862225532531738	0.686222493648529	0.3140605481161523	0.8776478561457459	0.39937675828686287	0.6088031490689796	0.6859394518838478	0.12235214385425414	0.1631232417131371	0.39119685093102025	0.5992998353383394	0.328650882919339	0.20578248680298725	0.19170840426189822	0.008179907355842609	0.29531182380155685	0.11015625000000001	0.690238085175278	0.3140605481161523	0.8776478561457459	0.39937675828686287	0.6088031490689796	0.6859394518838478	0.12235214385425414	0.1631232417131371	0.39119685093102025	0.5992998353383394	0.328650882919339	0.20578248680298725	0.19170840426189822	0.008179907355842609	0.29531182380155685	0.11015625000000001	0.690238085175278
batch	23	0.6852699518203735	0.6852698922157288	0.32658863858259013	0.8853078029751231	0.5568456984760684	0.6093080862095657	0.6734113614174099	0.11469219702487687	0.19315430152393157	0.3906919137904346	0.6090711055936274	0.36742907067884445	0.2422561788693303	0.21189644155771323	0.16615378468563402	0.40594547347010057	0.184375	0.7050420265596966	0.32658863858259013	0.8853078029751231	0.5568456984760684	0.6093080862095657	0.6734113614174099	0.11469219702487687	0.19315430152393157	0.3906919137904346	0.6090711055936274	0.36742907067884445	0.2422561788693303	0.21189644155771323	0.16615378468563402	0.40594547347010057	0.184375	0.7050420265596966
batch	24	0.6847447752952576	0.6847447156906128	0.2984278509182271	0.9080473414700616	0.6072596701363293	0.6035792492869686	0.7015721490817728	0.09195265852993856	0.17399032986367077	0.3964207507130317	0.6080773898227771	0.34177015660282356	0.2426595706156745	0.20647519238828857	0.21083891942329766	0.3973534866146955	0.32909226190476193	0.7770820556993	0.2984278509182271	0.9080473414700616	0.6072596701363293	0.6035792492869686	0.7015721490817728	0.09195265852993856	0.17399032986367077	0.3964207507130317	0.6080773898227771	0.34177015660282356	0.2426595706156745	0.20647519238828857	0.21083891942329766	0.3973534866146955	0.32909226190476193	0.7770820556993
batch	25	0.6823882460594177	0.682388186454773	0.32711774016369566	0.8900348130224188	0.6120374268070012	0.6236984110755208	0.6728822598363043	0.10996518697758118	0.16921257319299876	0.37630158892447924	0.611954278966303	0.3446469553456757	0.2553418445247323	0.21715255318611448	0.23573583788252206	0.35028938202097887	0.30881696428571426	0.7701578331900697	0.32711774016369566	0.8900348130224188	0.6120374268070012	0.6236984110755208	0.6728822598363043	0.10996518697758118	0.16921257319299876	0.37630158892447924	0.611954278966303	0.3446469553456757	0.2553418445247323	0.21715255318611448	0.23573583788252206	0.35028938202097887	0.30881696428571426	0.7701578331900697
batch	26	0.6802862286567688	0.680286169052124	0.39656595748467416	0.8892614811530557	0.7192643413452423	0.6520762805633565	0.6034340425153258	0.11073851884694454	0.1557356586547577	0.34792371943664335	0.6457278268648242	0.4258569760338988	0.3279010983285183	0.28582743863772964	0.3713406219085989	0.4019057835437499	0.4406622023809524	0.8281587420962461	0.39656595748467416	0.8892614811530557	0.7192643413452423	0.6520762805633565	0.6034340425153258	0.11073851884694454	0.1557356586547577	0.34792371943664335	0.6457278268648242	0.4258569760338988	0.3279010983285183	0.28582743863772964	0.3713406219085989	0.4019057835437499	0.4406622023809524	0.8281587420962461
