Building model ...
Initializing global variables ... 
Starting training for 32 epochs
Epoch	0	loss	closeness_cost	TPR	TNR	PPV	NPV	FNR	FPR	FDR	FOR	ACC	F1	MCC	BM	MK	P@10min	P@10max	AUC	closeness_TPR	closeness_TNR	closeness_PPV	closeness_NPV	closeness_FNR	closeness_FPR	closeness_FDR	closeness_FOR	closeness_ACC	closeness_F1	closeness_MCC	closeness_BM	closeness_MK	closeness_P@10min	closeness_P@10max	closeness_AUC
batch	0	0.6994780898094177	0.699478030204773	0.660280809841725	0.030359596259173754	0.3477512077258135	0.11535422072965486	0.3397191901582752	0.9696404037408259	0.6522487922741865	0.8846457792703453	0.3317915288440671	0.45324537099641055	-0.36642130779537824	-0.3093595938991014	-0.5368945715445317	0.05019921094656306	0.0	0.22382819294592665	0.660280809841725	0.030359596259173754	0.3477512077258135	0.11535422072965486	0.3397191901582752	0.9696404037408259	0.6522487922741865	0.8846457792703453	0.3317915288440671	0.45324537099641055	-0.36642130779537824	-0.3093595938991014	-0.5368945715445317	0.05019921094656306	0.0	0.22382819294592665
batch	1	0.6991541981697083	0.6991541385650635	0.6401798832960865	0.20393914946149072	0.3367464028913836	0.2411975185339582	0.35982011670391345	0.7960608505385092	0.6632535971086166	0.7588024814660417	0.41677813128680785	0.43984216383463887	-0.22883585282164426	-0.15588096724242276	-0.4220560785746583	0.036792557292447306	0.010416666666666666	0.24285568813585154	0.6401798832960865	0.20393914946149072	0.3367464028913836	0.2411975185339582	0.35982011670391345	0.7960608505385092	0.6632535971086166	0.7588024814660417	0.41677813128680785	0.43984216383463887	-0.22883585282164426	-0.15588096724242276	-0.4220560785746583	0.036792557292447306	0.010416666666666666	0.24285568813585154
batch	2	0.698741614818573	0.6987415552139282	0.5770986041638894	0.30740277785491515	0.31037359095736494	0.31637240012750756	0.42290139583611075	0.6925972221450849	0.564626409042635	0.6836275998724924	0.4392252371414571	0.40197090627164117	-0.15989123825548732	-0.11549861798119558	-0.37325400891512744	0.09408778444339039	0.019097222222222224	0.22640783961874303	0.5770986041638894	0.30740277785491515	0.31037359095736494	0.31637240012750756	0.42290139583611075	0.6925972221450849	0.564626409042635	0.6836275998724924	0.4392252371414571	0.40197090627164117	-0.15989123825548732	-0.11549861798119558	-0.37325400891512744	0.09408778444339039	0.019097222222222224	0.22640783961874303
batch	3	0.6979268193244934	0.6979267597198486	0.6615673867110112	0.24022037374292296	0.3490106197693232	0.31158314774850926	0.3384326132889886	0.7597796262570773	0.5572393802306768	0.6259168522514907	0.44682170214118183	0.4556846718662736	-0.13569639544463005	-0.09821223954606573	-0.3394062324821676	0.14008601189972905	0.007936507936507936	0.2512107297220957	0.6615673867110112	0.24022037374292296	0.3490106197693232	0.31158314774850926	0.3384326132889886	0.7597796262570773	0.5572393802306768	0.6259168522514907	0.44682170214118183	0.4556846718662736	-0.13569639544463005	-0.09821223954606573	-0.3394062324821676	0.14008601189972905	0.007936507936507936	0.2512107297220957
batch	4	0.6967193484306335	0.6967192888259888	0.6111393299058325	0.31114163375843124	0.32426811934829514	0.3132961392035196	0.3888606700941675	0.6888583662415687	0.550731880651705	0.6867038607964805	0.4618429699652496	0.42247798761971095	-0.12551424550244922	-0.07771903633573617	-0.36243574144818513	0.15725411682839296	0.07053571428571428	0.2512387190305731	0.6111393299058325	0.31114163375843124	0.32426811934829514	0.3132961392035196	0.3888606700941675	0.6888583662415687	0.550731880651705	0.6867038607964805	0.4618429699652496	0.42247798761971095	-0.12551424550244922	-0.07771903633573617	-0.36243574144818513	0.15725411682839296	0.07053571428571428	0.2512387190305731
batch	5	0.6958751082420349	0.6958750486373901	0.6399529500543506	0.2919253997711492	0.34801541935843694	0.37271920030366684	0.36004704994564923	0.7080746002288508	0.4957345806415631	0.6272807996963332	0.4630915073197158	0.4491007620642853	-0.09674265866475722	-0.0681216501745001	-0.27926538033789616	0.24078751871866128	0.08697916666666666	0.30874953272174505	0.6399529500543506	0.2919253997711492	0.34801541935843694	0.37271920030366684	0.36004704994564923	0.7080746002288508	0.4957345806415631	0.6272807996963332	0.4630915073197158	0.4491007620642853	-0.09674265866475722	-0.0681216501745001	-0.27926538033789616	0.24078751871866128	0.08697916666666666	0.30874953272174505
batch	6	0.6959289312362671	0.6959288716316223	0.5874890973685717	0.2781448578109084	0.3561400029335052	0.37030971848349126	0.41251090263142853	0.7218551421890915	0.48760999706649477	0.6296902815165087	0.42868470259857777	0.44171770458017595	-0.15738758349706025	-0.1343660448205201	-0.2735502785830036	0.3389292185800638	0.16939484126984122	0.326155036898864	0.5874890973685717	0.2781448578109084	0.3561400029335052	0.37030971848349126	0.41251090263142853	0.7218551421890915	0.48760999706649477	0.6296902815165087	0.42868470259857777	0.44171770458017595	-0.15738758349706025	-0.1343660448205201	-0.2735502785830036	0.3389292185800638	0.16939484126984122	0.326155036898864
batch	7	0.694174587726593	0.6941745281219482	0.7654916800504861	0.1658974404287292	0.4486502156090972	0.4469684749402027	0.23450831994951407	0.8341025595712707	0.5513497843909028	0.5530315250597972	0.452542978431152	0.5631718431854584	-0.08082094742583937	-0.06861087952078486	-0.1043813094507001	0.4058234326283278	0.225843253968254	0.4617513647007128	0.7654916800504861	0.1658974404287292	0.4486502156090972	0.4469684749402027	0.23450831994951407	0.8341025595712707	0.5513497843909028	0.5530315250597972	0.452542978431152	0.5631718431854584	-0.08082094742583937	-0.06861087952078486	-0.1043813094507001	0.4058234326283278	0.225843253968254	0.4617513647007128
batch	8	0.6938773393630981	0.6938772797584534	0.5820251727567098	0.3636586858761159	0.36675672432529804	0.5062713934739498	0.41797482724329005	0.6363413141238841	0.47699327567470196	0.4937286065260502	0.4714667312854192	0.4472062709942925	-0.0535928355039868	-0.05431614136717423	-0.12697188220075217	0.36311300238300964	0.3847842261904762	0.39836988447003546	0.5820251727567098	0.3636586858761159	0.36675672432529804	0.5062713934739498	0.41797482724329005	0.6363413141238841	0.47699327567470196	0.4937286065260502	0.4714667312854192	0.4472062709942925	-0.0535928355039868	-0.05431614136717423	-0.12697188220075217	0.36311300238300964	0.3847842261904762	0.39836988447003546
batch	9	0.6929188370704651	0.6929187774658203	0.5438552775626085	0.43666486711114255	0.36627078232320937	0.5287110776833488	0.45614472243739146	0.5633351328888574	0.44622921767679063	0.47128892231665104	0.4909228650742792	0.434032943075678	-0.01705807919304528	-0.019479855326248886	-0.1050181399934418	0.33780454805947596	0.15135168650793648	0.4102720802013051	0.5438552775626085	0.43666486711114255	0.36627078232320937	0.5287110776833488	0.45614472243739146	0.5633351328888574	0.44622921767679063	0.47128892231665104	0.4909228650742792	0.434032943075678	-0.01705807919304528	-0.019479855326248886	-0.1050181399934418	0.33780454805947596	0.15135168650793648	0.4102720802013051
