Building model ...
Initializing global variables ... 
Starting training for 32 epochs
Epoch	0	loss	degree_cost	ABS	REL	degree_ABS	degree_REL
batch	0	0.06859569251537323	0.06859567761421204	0.2486544974320144	6.119943949280874	0.2486544974320144	6.119943949280874
batch	1	0.06084578484296799	0.06084576994180679	0.2337962017308901	6.4009786262923685	0.2337962017308901	6.4009786262923685
batch	2	0.06330672651529312	0.06330671161413193	0.23925645413670565	5.574653275833391	0.23925645413670565	5.574653275833391
batch	3	0.05576227977871895	0.055762264877557755	0.22332632992323428	4.922814375199152	0.22332632992323428	4.922814375199152
batch	4	0.06004180759191513	0.06004179269075394	0.23202911748185176	4.717722960321667	0.23202911748185176	4.717722960321667
batch	5	0.055882975459098816	0.05588296055793762	0.22311495253379188	5.291308107477825	0.22311495253379188	5.291308107477825
batch	6	0.05527403950691223	0.05527402460575104	0.22337620041571044	5.422793645761061	0.22337620041571044	5.422793645761061
batch	7	0.04208822548389435	0.042088210582733154	0.19498706019995646	6.733832503015727	0.19498706019995646	6.733832503015727
batch	8	0.0550188347697258	0.055018819868564606	0.22210526703714573	4.323047045142773	0.22210526703714573	4.323047045142773
batch	9	0.050426729023456573	0.05042671412229538	0.21080572049953644	4.574557351102394	0.21080572049953644	4.574557351102394
batch	10	0.05125279724597931	0.051252782344818115	0.21256342209695814	6.409291581303899	0.21256342209695814	6.409291581303899
batch	11	0.04942828416824341	0.049428269267082214	0.2081302964864615	4.917638350815419	0.2081302964864615	4.917638350815419
batch	12	0.05584033951163292	0.055840324610471725	0.22341806496028385	4.59440574592639	0.22341806496028385	4.59440574592639
batch	13	0.05260755866765976	0.052607543766498566	0.21594152702547945	4.188571203953909	0.21594152702547945	4.188571203953909
batch	14	0.05852433294057846	0.05852431803941727	0.22957338466196958	5.243681909737397	0.22957338466196958	5.243681909737397
batch	15	0.050174832344055176	0.05017481744289398	0.2108051303989668	5.977899207695874	0.2108051303989668	5.977899207695874
batch	16	0.045538660138845444	0.04553864523768425	0.20047688203236422	3.624963762870324	0.20047688203236422	3.624963762870324
batch	17	0.050085969269275665	0.05008595436811447	0.21045828793046878	4.587249568899862	0.21045828793046878	4.587249568899862
batch	18	0.04513616859912872	0.04513615369796753	0.20004128925100917	4.174307748951963	0.20004128925100917	4.174307748951963
batch	19	0.057941846549510956	0.05794183164834976	0.22680601769997602	3.332908131268783	0.22680601769997602	3.332908131268783
batch	20	0.045852623879909515	0.04585260897874832	0.20117912370468474	5.381035945827473	0.20117912370468474	5.381035945827473
batch	21	0.03869889676570892	0.03869888186454773	0.18570984152715383	5.21288464173811	0.18570984152715383	5.21288464173811
batch	22	0.054250869899988174	0.05425085499882698	0.21956940616035925	4.461281692502464	0.21956940616035925	4.461281692502464
batch	23	0.04209824651479721	0.04209823161363602	0.19205766586246964	3.783036826745929	0.19205766586246964	3.783036826745929
batch	24	0.04359086602926254	0.04359085112810135	0.19496203633594172	3.8949293244522134	0.19496203633594172	3.8949293244522134
batch	25	0.04090752452611923	0.04090750962495804	0.1870263160386364	5.029639258563532	0.1870263160386364	5.029639258563532
batch	26	0.035081252455711365	0.03508123755455017	0.17439377524985586	4.4274383808306075	0.17439377524985586	4.4274383808306075
batch	27	0.04154226556420326	0.04154225066304207	0.18947744325831453	3.8422618148757017	0.18947744325831453	3.8422618148757017
batch	28	0.04376364126801491	0.043763626366853714	0.19444194324213154	3.1568716560572834	0.19444194324213154	3.1568716560572834
batch	29	0.040474966168403625	0.04047495126724243	0.18759588564907895	5.286434445553232	0.18759588564907895	5.286434445553232
