Building model ...
Initializing global variables ... 
Starting training for 32 epochs
Epoch	0	loss	betweenness_cost	ABS	REL	betweenness_ABS	betweenness_REL
batch	23	0.012976818718016148	0.012976755388081074	0.04854287310754676	0.9678102195791123	0.04854287310754676	0.9678102195791123
batch	24	0.01038867887109518	0.010388615541160107	0.04569642665704496	0.9519404374304464	0.04569642665704496	0.9519404374304464
batch	25	0.016109008342027664	0.01610894501209259	0.05342044449968895	0.9605216902027202	0.05342044449968895	0.9605216902027202
batch	26	0.020894359797239304	0.02089429646730423	0.0667383047593615	0.9676977666653517	0.0667383047593615	0.9676977666653517
batch	27	0.014909494668245316	0.014909431338310242	0.052115773640122966	0.9619877187888473	0.052115773640122966	0.9619877187888473
batch	28	0.013308650813996792	0.013308587484061718	0.04545355307586935	0.9513854282432743	0.04545355307586935	0.9513854282432743
batch	29	0.025456668809056282	0.025456605479121208	0.07559975697819661	0.9726005659684338	0.07559975697819661	0.9726005659684338
batch	30	0.015588397160172462	0.015588333830237389	0.052039243282753916	0.9718544892104479	0.052039243282753916	0.9718544892104479
batch	31	0.010874839499592781	0.010874776169657707	0.04178810319774848	0.9566270900653493	0.04178810319774848	0.9566270900653493
batch	test	0.016874076798558235	0.01687401346862316	0.04924000055101915	0.9900849706100407	0.04924000055101915	0.9900849706100407
batch	test	0.011013815179467201	0.011013751849532127	0.036775690298429684	0.9898851452486908	0.036775690298429684	0.9898851452486908
batch	test	0.009126100689172745	0.009126037359237671	0.033624222452076524	0.9917418713445979	0.033624222452076524	0.9917418713445979
batch	test	0.01883903704583645	0.018838973715901375	0.054628020312595706	0.9913160528075687	0.054628020312595706	0.9913160528075687
batch	test	0.010796364396810532	0.010796301066875458	0.0346920783901255	0.9912042565191638	0.0346920783901255	0.9912042565191638
batch	test	0.01637718454003334	0.016377121210098267	0.04962185737029885	0.9910673482606278	0.04962185737029885	0.9910673482606278
batch	test	0.012812620028853416	0.012812556698918343	0.039766134635934064	0.9905721410602036	0.039766134635934064	0.9905721410602036
batch	test	0.021440409123897552	0.02144034579396248	0.06250815032536813	0.9936864751966699	0.06250815032536813	0.9936864751966699
EPOCH	summary	0.0174054209201131	0.017405357590178028	0.05738222830144545	0.9714920757184639	0.05738222830144545	0.9714920757184639	0.014659950975328684	0.01465988764539361	0.04510701929198095	0.9911947826309454	0.04510701929198095	0.9911947826309454
SAVING MODEL WEIGHTS TO centrality-betweenness
Epoch	1	loss	betweenness_cost	ABS	REL	betweenness_ABS	betweenness_REL
batch	0	0.010469073429703712	0.010469010099768639	0.04145578037812815	0.9617147793506954	0.04145578037812815	0.9617147793506954
batch	1	0.020592544227838516	0.020592480897903442	0.06315746230326065	0.9610264527098981	0.06315746230326065	0.9610264527098981
batch	2	0.017816446721553802	0.01781638339161873	0.05732557918669885	0.9669872148105428	0.05732557918669885	0.9669872148105428
batch	3	0.015135564841330051	0.015135501511394978	0.05337437002375353	0.967820522708122	0.05337437002375353	0.967820522708122
batch	4	0.022500399500131607	0.022500336170196533	0.06889660539562825	0.9614932548220263	0.06889660539562825	0.9614932548220263
batch	5	0.01898624747991562	0.018986184149980545	0.059108562945659346	0.957212007313992	0.059108562945659346	0.957212007313992
batch	6	0.013692882843315601	0.013692819513380527	0.05073890618501614	0.9563595456933581	0.05073890618501614	0.9563595456933581
batch	7	0.0135083869099617	0.013508323580026627	0.05121526899816549	0.9538163081295968	0.05121526899816549	0.9538163081295968
batch	8	0.019555166363716125	0.01955510303378105	0.06526862890593983	0.9630776618137232	0.06526862890593983	0.9630776618137232
batch	9	0.02342880144715309	0.023428738117218018	0.06994324108606173	0.9690548843515513	0.06994324108606173	0.9690548843515513
batch	10	0.01627678982913494	0.016276726499199867	0.052597829943979935	0.9537192090183525	0.052597829943979935	0.9537192090183525
batch	11	0.010479148477315903	0.010479085147380829	0.04471459574474333	0.9605571548398782	0.04471459574474333	0.9605571548398782
batch	12	0.02536601573228836	0.025365952402353287	0.07074432285595805	0.9656094042994624	0.07074432285595805	0.9656094042994624
batch	13	0.020958423614501953	0.02095836028456688	0.06400900279116029	0.9675382584995357	0.06400900279116029	0.9675382584995357
batch	14	0.013228539377450943	0.01322847604751587	0.04962097649868424	0.9752791286781223	0.04962097649868424	0.9752791286781223
batch	15	0.017177950590848923	0.01717788726091385	0.057641955301057805	0.9687601097846525	0.057641955301057805	0.9687601097846525
batch	16	0.018025575205683708	0.018025511875748634	0.06029528152605795	0.9610167634318851	0.06029528152605795	0.9610167634318851
batch	17	0.020271677523851395	0.02027161419391632	0.063812068706081	0.9547985285866812	0.063812068706081	0.9547985285866812
batch	18	0.00972979050129652	0.009729727171361446	0.04174189417733131	0.9418069492522021	0.04174189417733131	0.9418069492522021
batch	19	0.011566545814275742	0.011566482484340668	0.04349253599718115	0.9567432850981519	0.04349253599718115	0.9567432850981519
batch	20	0.020644661039114	0.020644597709178925	0.06463738915131174	0.9607168140030384	0.06463738915131174	0.9607168140030384
batch	21	0.028466949239373207	0.028466885909438133	0.07917401266507572	0.9767590199837553	0.07917401266507572	0.9767590199837553
batch	22	0.007278411649167538	0.007278348319232464	0.0361783759470148	0.9509777208100939	0.0361783759470148	0.9509777208100939
batch	23	0.020573951303958893	0.02057388797402382	0.06437422847791023	0.958840755813869	0.06437422847791023	0.958840755813869
batch	24	0.015531633049249649	0.015531569719314575	0.05504455063883827	0.9617599009249241	0.05504455063883827	0.9617599009249241
batch	25	0.02334430441260338	0.023344241082668304	0.0688668804438698	0.947448637883385	0.0688668804438698	0.947448637883385
batch	26	0.01581193134188652	0.015811868011951447	0.05418613446532665	0.9463504757978766	0.05418613446532665	0.9463504757978766
batch	27	0.018525579944252968	0.018525516614317894	0.058722498195324574	0.9547601385074038	0.058722498195324574	0.9547601385074038
batch	28	0.008799877017736435	0.008799813687801361	0.037317652210601376	0.9460128394251088	0.037317652210601376	0.9460128394251088
batch	29	0.023076530545949936	0.023076467216014862	0.06818800742414306	0.9542050660122905	0.06818800742414306	0.9542050660122905
batch	30	0.01877756044268608	0.018777497112751007	0.056694773676035246	0.944026310912926	0.056694773676035246	0.944026310912926
batch	31	0.013964170590043068	0.013964107260107994	0.05106795879078176	0.9501037962305753	0.05106795879078176	0.9501037962305753
batch	test	0.01658078283071518	0.016580719500780106	0.04853765619529642	0.987695933553517	0.04853765619529642	0.987695933553517
batch	test	0.01788605935871601	0.017885996028780937	0.051210785004293394	0.9867886966587746	0.051210785004293394	0.9867886966587746
batch	test	0.016675710678100586	0.016675647348165512	0.050615527232847235	0.9885544623190515	0.050615527232847235	0.9885544623190515
batch	test	0.012800267897546291	0.012800204567611217	0.04101734011281037	0.9874088856348734	0.04101734011281037	0.9874088856348734
batch	test	0.011315004900097847	0.011314941570162773	0.040307125422464604	0.987092362398651	0.040307125422464604	0.987092362398651
batch	test	0.016977332532405853	0.01697726920247078	0.05033782870757162	0.990772201531344	0.05033782870757162	0.990772201531344
batch	test	0.012677492573857307	0.012677429243922234	0.040608685722216584	0.986864271121052	0.040608685722216584	0.986864271121052
batch	test	0.012358658015727997	0.012358594685792923	0.03814022788941325	0.9863962117751643	0.03814022788941325	0.9863962117751643
EPOCH	summary	0.01729879784397781	0.017298734514042735	0.05698772909489938	0.9586360281093026	0.05698772909489938	0.9586360281093026	0.014658913598395884	0.01465885026846081	0.04509689703586419	0.9876966281240535	0.04509689703586419	0.9876966281240535
SAVING MODEL WEIGHTS TO centrality-betweenness
Epoch	2	loss	betweenness_cost	ABS	REL	betweenness_ABS	betweenness_REL
batch	0	0.020062599331140518	0.020062536001205444	0.061872613250445296	0.9633819091602459	0.061872613250445296	0.9633819091602459
batch	1	0.02110198698937893	0.021101923659443855	0.06134522306273119	0.9502353337835628	0.06134522306273119	0.9502353337835628
batch	2	0.017373930662870407	0.017373867332935333	0.05871761054943698	0.9508641895562108	0.05871761054943698	0.9508641895562108
batch	3	0.018177103251218796	0.018177039921283722	0.059594910948602864	0.9460561729202812	0.059594910948602864	0.9460561729202812
batch	4	0.016722992062568665	0.01672292873263359	0.05817554230434107	0.9491195621751172	0.05817554230434107	0.9491195621751172
batch	5	0.027785703539848328	0.027785640209913254	0.0785719796977604	0.9554862559853919	0.0785719796977604	0.9554862559853919
batch	6	0.028144007548689842	0.02814394421875477	0.07900672243262212	0.9473342402582826	0.07900672243262212	0.9473342402582826
batch	7	0.01648547872900963	0.016485415399074554	0.05581582387280659	0.9340126238664994	0.05581582387280659	0.9340126238664994
batch	8	0.01763935759663582	0.017639294266700745	0.0582839009768752	0.9480043298874787	0.0582839009768752	0.9480043298874787
batch	9	0.021000396460294724	0.02100033313035965	0.06464487909200536	0.9635925548935023	0.06464487909200536	0.9635925548935023
batch	10	0.01624120958149433	0.016241146251559258	0.05223665172371224	0.9512018369605216	0.05223665172371224	0.9512018369605216
batch	11	0.015441256575286388	0.015441193245351315	0.05252685269534737	0.9327865612078639	0.05252685269534737	0.9327865612078639
batch	12	0.01989886909723282	0.019898805767297745	0.060709160077738814	0.9590501187126527	0.060709160077738814	0.9590501187126527
batch	13	0.022002127021551132	0.02200206369161606	0.06946781215012271	0.9523467720159016	0.06946781215012271	0.9523467720159016
batch	14	0.012121601030230522	0.012121537700295448	0.04175170325416696	0.9277182765770698	0.04175170325416696	0.9277182765770698
batch	15	0.021199427545070648	0.021199364215135574	0.06505661418910942	0.9492184647162317	0.06505661418910942	0.9492184647162317
batch	16	0.018704447895288467	0.018704384565353394	0.058389719419635264	0.9374676619006103	0.058389719419635264	0.9374676619006103
batch	17	0.012174732983112335	0.012174669653177261	0.047270009844177355	0.9273836690992722	0.047270009844177355	0.9273836690992722
batch	18	0.01311398670077324	0.013113923370838165	0.05079908143157938	0.9386953458125388	0.05079908143157938	0.9386953458125388
batch	19	0.01984606496989727	0.019846001639962196	0.06225081672564864	0.9516120034305109	0.06225081672564864	0.9516120034305109
batch	20	0.020337404683232307	0.020337341353297234	0.06377618350801907	0.9494023170973427	0.06377618350801907	0.9494023170973427
batch	21	0.027316031977534294	0.02731596864759922	0.07690047853357775	0.9534770578599417	0.07690047853357775	0.9534770578599417
batch	22	0.015859834849834442	0.01585977151989937	0.05493821677413425	0.9388209698188574	0.05493821677413425	0.9388209698188574
batch	23	0.018379000946879387	0.018378937616944313	0.059934317318724575	0.9490695077223757	0.059934317318724575	0.9490695077223757
batch	24	0.022053606808185577	0.022053543478250504	0.06554279667886716	0.9528283806759211	0.06554279667886716	0.9528283806759211
batch	25	0.021937450394034386	0.021937387064099312	0.06698900261710815	0.950495425230579	0.06698900261710815	0.950495425230579
batch	26	0.009963581338524818	0.009963518008589745	0.04512097483218451	0.9422277429931757	0.04512097483218451	0.9422277429931757
batch	27	0.01819586381316185	0.018195800483226776	0.06078609620703363	0.9448629415014137	0.06078609620703363	0.9448629415014137
batch	28	0.02313433215022087	0.023134268820285797	0.07123627210458991	0.9619909698700104	0.07123627210458991	0.9619909698700104
batch	29	0.0184952262789011	0.018495162948966026	0.060320379117399806	0.9399064032062076	0.060320379117399806	0.9399064032062076
batch	30	0.02976119890809059	0.029761135578155518	0.0843054974218279	0.9687222000696721	0.0843054974218279	0.9687222000696721
batch	31	0.025606956332921982	0.025606893002986908	0.07208810065507988	0.9418292111336422	0.07208810065507988	0.9418292111336422
batch	test	0.01741178333759308	0.017411720007658005	0.051794469354529034	0.9870912868248479	0.051794469354529034	0.9870912868248479
batch	test	0.011804142966866493	0.01180407963693142	0.03804782117519817	0.9817690480361201	0.03804782117519817	0.9817690480361201
batch	test	0.02627786621451378	0.026277802884578705	0.07266303576088569	0.9875132068858239	0.07266303576088569	0.9875132068858239
batch	test	0.008671616204082966	0.008671552874147892	0.03146830435562494	0.9847263093996582	0.03146830435562494	0.9847263093996582
batch	test	0.012681452557444572	0.012681389227509499	0.04165554450497227	0.9822030408765331	0.04165554450497227	0.9822030408765331
batch	test	0.012352180667221546	0.012352117337286472	0.03968221151694316	0.9847759885109655	0.03968221151694316	0.9847759885109655
batch	test	0.009472783654928207	0.009472720324993134	0.03295218021223924	0.9837293751999222	0.03295218021223924	0.9837293751999222
batch	test	0.018591826781630516	0.018591763451695442	0.052445812172833776	0.988368394879243	0.052445812172833776	0.988368394879243
EPOCH	summary	0.019571180251659825	0.01957111692172475	0.06182581073335663	0.9477875315655899	0.06182581073335663	0.9477875315655899	0.014657956548035145	0.014657893218100071	0.04508867238165328	0.9850220813266393	0.04508867238165328	0.9850220813266393
SAVING MODEL WEIGHTS TO centrality-betweenness
Epoch	3	loss	betweenness_cost	ABS	REL	betweenness_ABS	betweenness_REL
batch	0	0.014492828398942947	0.014492765069007874	0.05188879735256763	0.943528342832596	0.05188879735256763	0.943528342832596
batch	1	0.011718382127583027	0.011718318797647953	0.04793389211129893	0.9404976471720865	0.04793389211129893	0.9404976471720865
batch	2	0.020741619169712067	0.020741555839776993	0.06446006657013036	0.9543856974358412	0.06446006657013036	0.9543856974358412
batch	3	0.01730809360742569	0.017308030277490616	0.05407247125130569	0.9411716336187351	0.05407247125130569	0.9411716336187351
batch	4	0.016470497474074364	0.01647043414413929	0.05712313363155101	0.9357586796633934	0.05712313363155101	0.9357586796633934
batch	5	0.022235209122300148	0.022235145792365074	0.06492344548005	0.9585171194141966	0.06492344548005	0.9585171194141966
batch	6	0.02112913317978382	0.021129069849848747	0.06489885692250492	0.9676373309831285	0.06489885692250492	0.9676373309831285
batch	7	0.030237527564167976	0.030237464234232903	0.08744283223150146	0.9585359974849191	0.08744283223150146	0.9585359974849191
batch	8	0.016630513593554497	0.016630450263619423	0.054682749381628065	0.9328907591024878	0.054682749381628065	0.9328907591024878
batch	9	0.006933234632015228	0.006933171302080154	0.03236597205081382	0.920620360143404	0.03236597205081382	0.920620360143404
batch	10	0.018387366086244583	0.01838730275630951	0.058594626611891285	0.9493613841235246	0.058594626611891285	0.9493613841235246
batch	11	0.010122908279299736	0.010122844949364662	0.041653540187271146	0.9303051418437437	0.041653540187271146	0.9303051418437437
batch	12	0.009390748105943203	0.009390684776008129	0.03801826364798702	0.9272215750548176	0.03801826364798702	0.9272215750548176
batch	13	0.01462290994822979	0.014622846618294716	0.05251883982333837	0.9335657309798379	0.05251883982333837	0.9335657309798379
batch	14	0.015408077277243137	0.015408013947308064	0.05401801653912637	0.9418310343672457	0.05401801653912637	0.9418310343672457
batch	15	0.02886388823390007	0.028863824903964996	0.08367810041279516	0.9461591541376876	0.08367810041279516	0.9461591541376876
batch	16	0.027442514896392822	0.02744245156645775	0.08181384947091672	0.9502755956381379	0.08181384947091672	0.9502755956381379
batch	17	0.018634013831615448	0.018633950501680374	0.05695053842804845	0.9301541513272409	0.05695053842804845	0.9301541513272409
batch	18	0.02195807173848152	0.021958008408546448	0.06507576383010814	0.9526683224687686	0.06507576383010814	0.9526683224687686
batch	19	0.016350772231817245	0.01635070890188217	0.0522314146041149	0.9533199168243877	0.0522314146041149	0.9533199168243877
batch	20	0.012371265329420567	0.012371201999485493	0.0478232856219623	0.9371804077002754	0.0478232856219623	0.9371804077002754
batch	21	0.0199885256588459	0.019988462328910828	0.06223395749226675	0.9463300871027879	0.06223395749226675	0.9463300871027879
batch	22	0.009618200361728668	0.009618137031793594	0.039705189118329605	0.9363118216516696	0.039705189118329605	0.9363118216516696
batch	23	0.009175499901175499	0.009175436571240425	0.03974351373238342	0.9342088379273856	0.03974351373238342	0.9342088379273856
batch	24	0.022653771564364433	0.02265370823442936	0.06795391973143988	0.9436933500802739	0.06795391973143988	0.9436933500802739
batch	25	0.013673094101250172	0.013673030771315098	0.04717794575327893	0.9261668689247319	0.04717794575327893	0.9261668689247319
batch	26	0.016267593950033188	0.016267530620098114	0.05507599459849846	0.9420512753660542	0.05507599459849846	0.9420512753660542
batch	27	0.023566972464323044	0.02356690913438797	0.07062128664602085	0.9342419466383324	0.07062128664602085	0.9342419466383324
batch	28	0.018845519050955772	0.0188454557210207	0.059662592852104825	0.9709874165625074	0.059662592852104825	0.9709874165625074
batch	29	0.011312870308756828	0.011312806978821754	0.043044147359249385	0.9339419396566381	0.043044147359249385	0.9339419396566381
batch	30	0.017021797597408295	0.01702173426747322	0.05642420750102739	0.9447217381638717	0.05642420750102739	0.9447217381638717
batch	31	0.018521128222346306	0.018521064892411232	0.06085278533512942	0.9500705992653059	0.06085278533512942	0.9500705992653059
batch	test	0.015443587675690651	0.015443524345755577	0.04615004976525848	0.9811701554180463	0.04615004976525848	0.9811701554180463
batch	test	0.012143530882894993	0.012143467552959919	0.0382813225465974	0.9837750897308172	0.0382813225465974	0.9837750897308172
batch	test	0.01237582415342331	0.012375760823488235	0.03930140110445217	0.9824139738211468	0.03930140110445217	0.9824139738211468
batch	test	0.02173122763633728	0.021731164306402206	0.06096383494926425	0.9843280628843338	0.06096383494926425	0.9843280628843338
batch	test	0.014609506353735924	0.01460944302380085	0.04842062445857959	0.9865761041389111	0.04842062445857959	0.9865761041389111
batch	test	0.011047984473407269	0.011047921143472195	0.036392460002677984	0.9758992425292338	0.036392460002677984	0.9758992425292338
batch	test	0.01845543459057808	0.018455371260643005	0.05345254813095707	0.986607367186902	0.05345254813095707	0.986607367186902
batch	test	0.011450381018221378	0.011450317688286304	0.03769194703455555	0.9814781240044737	0.03769194703455555	0.9814781240044737
EPOCH	summary	0.01725295462529175	0.017252891295356676	0.05670824988377002	0.9427597457392505	0.05670824988377002	0.9427597457392505	0.01465718459803611	0.014657121268101037	0.04508177349904281	0.9827810149642331	0.04508177349904281	0.9827810149642331
SAVING MODEL WEIGHTS TO centrality-betweenness
Epoch	4	loss	betweenness_cost	ABS	REL	betweenness_ABS	betweenness_REL
batch	0	0.024500219151377678	0.024500155821442604	0.07216001666728263	0.959048484177491	0.07216001666728263	0.959048484177491
batch	1	0.0212443508207798	0.021244287490844727	0.0678433056467538	0.9361717582376077	0.0678433056467538	0.9361717582376077
batch	2	0.01792740449309349	0.017927341163158417	0.060733662727481194	0.9277778112186652	0.060733662727481194	0.9277778112186652
batch	3	0.029953980818390846	0.029953917488455772	0.08476769441494388	0.9512360346658643	0.08476769441494388	0.9512360346658643
batch	4	0.011631648987531662	0.011631585657596588	0.04624939706451194	0.9266803596034099	0.04624939706451194	0.9266803596034099
batch	5	0.019124770537018776	0.019124707207083702	0.05918035331765886	0.9390033266530224	0.05918035331765886	0.9390033266530224
batch	6	0.011951805092394352	0.011951741762459278	0.047966638987210646	0.9128849792947867	0.047966638987210646	0.9128849792947867
batch	7	0.011935856193304062	0.011935792863368988	0.047620768415810304	0.942614161465441	0.047620768415810304	0.942614161465441
batch	8	0.01938680186867714	0.019386738538742065	0.06105253589053204	0.9542235005551742	0.06105253589053204	0.9542235005551742
batch	9	0.018913183361291885	0.01891312003135681	0.05910570267542362	0.9266241540366701	0.05910570267542362	0.9266241540366701
batch	10	0.016419637948274612	0.01641957461833954	0.05404060600712962	0.9322694003042079	0.05404060600712962	0.9322694003042079
batch	11	0.026180651038885117	0.026180587708950043	0.07506586374632374	0.9386880373645634	0.07506586374632374	0.9386880373645634
batch	12	0.013937820680439472	0.013937757350504398	0.048439766257961266	0.9282284396572206	0.048439766257961266	0.9282284396572206
batch	13	0.021579448133707047	0.021579384803771973	0.06702845432326267	0.9336857753271086	0.06702845432326267	0.9336857753271086
batch	14	0.019324492663145065	0.01932442933320999	0.06342527843155284	0.9265294279102976	0.06342527843155284	0.9265294279102976
batch	15	0.014081410132348537	0.014081346802413464	0.05095506842492358	0.9321448724986916	0.05095506842492358	0.9321448724986916
batch	16	0.01925653964281082	0.019256476312875748	0.061126603878303425	0.923593088315811	0.061126603878303425	0.923593088315811
batch	17	0.021362481638789177	0.021362418308854103	0.06311559993779953	0.9481136099099284	0.06311559993779953	0.9481136099099284
batch	18	0.008052872493863106	0.008052809163928032	0.03736703129180856	0.9396003503807682	0.03736703129180856	0.9396003503807682
batch	19	0.010237324982881546	0.010237261652946472	0.03926503302381573	0.9240452148205054	0.03926503302381573	0.9240452148205054
batch	20	0.009738552384078503	0.009738489054143429	0.03957388957881613	0.9117435376332069	0.03957388957881613	0.9117435376332069
batch	21	0.022861924022436142	0.022861860692501068	0.06678957656807642	0.9552445824782234	0.06678957656807642	0.9552445824782234
batch	22	0.011022333055734634	0.01102226972579956	0.04390436509478496	0.926173120717326	0.04390436509478496	0.926173120717326
batch	23	0.012989787384867668	0.012989724054932594	0.045991360601462375	0.9184446242737613	0.045991360601462375	0.9184446242737613
batch	24	0.022408325225114822	0.02240826189517975	0.06877865389521017	0.9311771223125284	0.06877865389521017	0.9311771223125284
batch	25	0.029427535831928253	0.02942747250199318	0.08006747602857722	0.9408988824200675	0.08006747602857722	0.9408988824200675
batch	26	0.02131611481308937	0.021316051483154297	0.06435374306459686	0.943749982925132	0.06435374306459686	0.943749982925132
batch	27	0.010924625210464	0.010924561880528927	0.0402609467829624	0.922891128550954	0.0402609467829624	0.922891128550954
batch	28	0.01073142234236002	0.010731359012424946	0.04217738517386441	0.9277348531247293	0.04217738517386441	0.9277348531247293
batch	29	0.02096645161509514	0.020966388285160065	0.06692753138410253	0.9324446496264154	0.06692753138410253	0.9324446496264154
batch	30	0.007533733732998371	0.007533670403063297	0.03589885409261621	0.9243591968728129	0.03589885409261621	0.9243591968728129
batch	31	0.01754070073366165	0.017540637403726578	0.05619559873417506	0.9243793031057218	0.05619559873417506	0.9243793031057218
batch	test	0.010958138853311539	0.010958075523376465	0.03768655251992298	0.9799943131418036	0.03768655251992298	0.9799943131418036
batch	test	0.013298548758029938	0.013298485428094864	0.03974461346911118	0.978860135929877	0.03974461346911118	0.978860135929877
batch	test	0.014463630504906178	0.014463567174971104	0.043644242294203515	0.9822790082223564	0.043644242294203515	0.9822790082223564
batch	test	0.016559498384594917	0.016559435054659843	0.05185366132499701	0.9839168619155355	0.05185366132499701	0.9839168619155355
batch	test	0.0191936194896698	0.019193556159734726	0.056588179837199534	0.982808389117964	0.056588179837199534	0.982808389117964
batch	test	0.009547312743961811	0.009547249414026737	0.03088555947781037	0.9754431475206244	0.03088555947781037	0.9754431475206244
batch	test	0.020081577822566032	0.02008151449263096	0.05811562182787242	0.981706481796504	0.05811562182787242	0.981706481796504
batch	test	0.013147941790521145	0.013147878460586071	0.04207426294453255	0.9777323971340006	0.04207426294453255	0.9777323971340006
EPOCH	summary	0.017327006469713524	0.01732694313977845	0.0567946488165542	0.9332001178261911	0.0567946488165542	0.9332001178261911	0.01465628354344517	0.014656220213510096	0.045074086711956195	0.9803425918473332	0.045074086711956195	0.9803425918473332
SAVING MODEL WEIGHTS TO centrality-betweenness
Epoch	5	loss	betweenness_cost	ABS	REL	betweenness_ABS	betweenness_REL
batch	0	0.015659872442483902	0.015659809112548828	0.05634898593712948	0.9474285065345601	0.05634898593712948	0.9474285065345601
batch	1	0.015101250261068344	0.01510118693113327	0.053852969015084906	0.9291238134110869	0.053852969015084906	0.9291238134110869
batch	2	0.02221793308854103	0.022217869758605957	0.0658037314665994	0.9299034073632121	0.0658037314665994	0.9299034073632121
batch	3	0.01837867498397827	0.018378611654043198	0.06162764075568241	0.9478915788793333	0.06162764075568241	0.9478915788793333
batch	4	0.018661918118596077	0.018661854788661003	0.05749254605140433	0.9454086447967298	0.05749254605140433	0.9454086447967298
batch	5	0.022804677486419678	0.022804614156484604	0.06906652904923345	0.9362885847255059	0.06906652904923345	0.9362885847255059
batch	6	0.020522553473711014	0.02052249014377594	0.06481819624369163	0.9291997062464856	0.06481819624369163	0.9291997062464856
batch	7	0.014878509566187859	0.014878446236252785	0.05350068526200078	0.9212461307407251	0.05350068526200078	0.9212461307407251
batch	8	0.013254732824862003	0.01325466949492693	0.04777562961732627	0.9216094996289845	0.04777562961732627	0.9216094996289845
batch	9	0.015238676220178604	0.01523861289024353	0.0550307042622384	0.9086378793634632	0.0550307042622384	0.9086378793634632
batch	10	0.008920196443796158	0.008920133113861084	0.03929413391298947	0.90834673657128	0.03929413391298947	0.90834673657128
batch	11	0.010090595111250877	0.010090531781315804	0.043235722568407166	0.9273855456980654	0.043235722568407166	0.9273855456980654
batch	12	0.010120945051312447	0.010120881721377373	0.04170288272904342	0.9148780451595899	0.04170288272904342	0.9148780451595899
batch	13	0.021824466064572334	0.02182440273463726	0.06427331925114883	0.9320092934126252	0.06427331925114883	0.9320092934126252
batch	14	0.012321741320192814	0.01232167799025774	0.044634977819216895	0.9212691862004163	0.044634977819216895	0.9212691862004163
batch	15	0.020201820880174637	0.020201757550239563	0.06334359737430509	0.9311977881709221	0.06334359737430509	0.9311977881709221
batch	16	0.022524140775203705	0.02252407744526863	0.06879127068536553	0.9298323649899513	0.06879127068536553	0.9298323649899513
batch	17	0.019202077761292458	0.019202014431357384	0.060886878145728164	0.9341701775506213	0.060886878145728164	0.9341701775506213
batch	18	0.017707914113998413	0.01770785078406334	0.059716289059627295	0.9473871703055013	0.059716289059627295	0.9473871703055013
batch	19	0.020497960969805717	0.020497897639870644	0.06473846496859179	0.9370915963861025	0.06473846496859179	0.9370915963861025
